Format Version,1.23,Take Name,P_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.28.26.605 PM,Total Frames in Take,994,Total Exported Frames,994,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
788,6.566667,-0.008592,-0.906019,0.016064,0.422844,-0.405940,0.126733,-0.694175,0.000278,-0.272475,0.081466,-0.613543,0.902071,-0.460463,0.188621,-0.708931,0.930865,-0.453782,0.134742,-0.790116,0.932884,-0.431922,0.186531,-0.746959,0.915835,-0.511299,0.138471,-0.721086,0.906705,-0.492490,0.178989,-0.765388,0.977355,-0.376490,0.084116,-0.768489,0.956397,-0.474560,0.092544,-0.640357,0.793769,-0.308180,0.084668,-0.570876,0.891483,-0.417109,0.115106,-0.634798,0.726894,-0.348688,0.109626,-0.714232,0.778149,-0.323822,0.125913,-0.655328,0.000000,-0.272153,0.081437,-0.613567,-0.417398,0.116032,-0.634453,-0.348950,0.108807,-0.713946,-0.460763,0.188724,-0.709087,-0.454020,0.134699,-0.789971,-0.431833,0.186651,-0.746741,-0.511282,0.138451,-0.721494,-0.492386,0.178932,-0.765172,-0.376363,0.084297,-0.768472,-0.474561,0.092299,-0.640957,-0.307787,0.084604,-0.570871,,,,,,,,,,,,
789,6.575000,-0.007994,-0.903645,0.015196,0.427938,-0.411989,0.126902,-0.697758,0.000271,-0.277620,0.081488,-0.618726,0.918911,-0.466682,0.188813,-0.711770,0.911403,-0.460907,0.135105,-0.793138,0.929405,-0.438570,0.186807,-0.750121,0.934015,-0.517645,0.138681,-0.723458,0.897827,-0.499341,0.179294,-0.767884,0.938416,-0.383371,0.084445,-0.772487,0.944592,-0.479995,0.092591,-0.643243,0.838118,-0.312844,0.084595,-0.575653,0.900240,-0.422489,0.115150,-0.638282,0.742597,-0.354964,0.109847,-0.718492,0.773334,-0.329439,0.126015,-0.659837,0.000000,-0.277420,0.081447,-0.618871,-0.422761,0.116128,-0.637847,-0.355154,0.109091,-0.718155,-0.466950,0.188695,-0.711737,-0.461052,0.135054,-0.792995,-0.438387,0.186960,-0.749828,-0.517585,0.138632,-0.723731,-0.499479,0.179467,-0.768134,-0.383403,0.084562,-0.772447,-0.479845,0.092300,-0.643892,-0.312432,0.084588,-0.575555,,,,,,,,,,,,
790,6.583333,-0.007617,-0.901275,0.014577,0.432936,-0.418026,0.126995,-0.701351,0.000308,-0.282793,0.081462,-0.623876,0.937375,-0.472868,0.188927,-0.714668,0.926453,-0.467996,0.135337,-0.796172,0.947611,-0.445182,0.186976,-0.753330,0.905614,-0.523959,0.138813,-0.725864,0.928906,-0.506146,0.179490,-0.770431,0.916380,-0.390238,0.084645,-0.776454,0.968135,-0.485426,0.092606,-0.646138,0.818437,-0.317538,0.084508,-0.580412,0.894165,-0.427867,0.115156,-0.641781,0.723844,-0.361234,0.109968,-0.722740,0.787684,-0.335062,0.126050,-0.664348,0.000000,-0.282415,0.081518,-0.623819,-0.428014,0.115344,-0.642114,-0.361439,0.109105,-0.722330,-0.473007,0.189074,-0.714723,-0.468199,0.135338,-0.795950,-0.445209,0.187115,-0.753017,-0.523953,0.138868,-0.726138,-0.506299,0.179669,-0.770570,-0.390234,0.084723,-0.776267,-0.485364,0.092492,-0.646647,-0.317126,0.084580,-0.580261,,,,,,,,,,,,
791,6.591667,-0.008787,-0.898709,0.014779,0.438208,-0.423985,0.127209,-0.704726,0.000283,-0.287952,0.081493,-0.628775,0.903561,-0.478848,0.189240,-0.717486,0.947487,-0.475043,0.135529,-0.798967,0.924628,-0.451620,0.187177,-0.756467,0.914097,-0.530173,0.139220,-0.728014,0.930156,-0.512796,0.179798,-0.772843,0.931700,-0.397167,0.084698,-0.780089,0.949277,-0.490808,0.093039,-0.648680,0.868621,-0.322180,0.084672,-0.584911,0.888746,-0.433154,0.115472,-0.645028,0.897511,-0.367483,0.110031,-0.726754,0.755779,-0.340596,0.126137,-0.668694,0.000000,-0.287698,0.081531,-0.628781,-0.433421,0.116105,-0.645049,-0.367724,0.109234,-0.726421,-0.479055,0.189320,-0.717529,-0.475271,0.135518,-0.798838,-0.451586,0.187395,-0.756199,-0.529907,0.139114,-0.728197,-0.512721,0.179694,-0.772819,-0.397200,0.084905,-0.780057,-0.490832,0.092910,-0.649233,-0.321819,0.084609,-0.584876,,,,,,,,,,,,
792,6.600000,-0.010066,-0.896262,0.014822,0.443163,-0.429996,0.127403,-0.708228,0.000253,-0.293247,0.081442,-0.633725,0.942315,-0.484845,0.189554,-0.720457,0.912755,-0.482069,0.135738,-0.801912,0.945208,-0.458053,0.187379,-0.759733,0.935694,-0.536405,0.139648,-0.730360,0.914937,-0.519423,0.180131,-0.775426,0.961644,-0.404114,0.084738,-0.783832,0.939885,-0.496281,0.093463,-0.651409,0.845012,-0.326982,0.084756,-0.589492,0.916775,-0.438536,0.115759,-0.648419,0.826219,-0.373783,0.110061,-0.730857,0.759218,-0.346219,0.126168,-0.673115,0.000000,-0.293018,0.081450,-0.633702,-0.438758,0.116410,-0.648322,-0.374096,0.109230,-0.730483,-0.485082,0.189716,-0.720655,-0.482262,0.135744,-0.801808,-0.458081,0.187474,-0.759496,-0.536448,0.139663,-0.730697,-0.519301,0.180102,-0.775338,-0.404096,0.084965,-0.783755,-0.495955,0.093192,-0.651862,-0.326661,0.084666,-0.589480,,,,,,,,,,,,
793,6.608333,-0.010795,-0.893785,0.014558,0.448130,-0.436062,0.127446,-0.711676,0.000297,-0.298577,0.081257,-0.638684,0.923563,-0.490935,0.189691,-0.723307,0.925566,-0.489154,0.135859,-0.804778,0.933526,-0.464583,0.187464,-0.762876,0.930489,-0.542687,0.139873,-0.732630,0.929069,-0.526136,0.180321,-0.777887,0.963964,-0.411093,0.084727,-0.787555,0.948774,-0.501773,0.093630,-0.654121,0.864261,-0.331814,0.084636,-0.594080,0.911400,-0.443960,0.115825,-0.651774,0.896704,-0.380133,0.110004,-0.734922,0.780332,-0.351903,0.126071,-0.677492,0.000000,-0.298277,0.081304,-0.638648,-0.444194,0.116062,-0.652018,-0.380440,0.109279,-0.734532,-0.491118,0.189900,-0.723411,-0.489372,0.135939,-0.804648,-0.464534,0.187633,-0.762661,-0.542429,0.139788,-0.732710,-0.526107,0.180183,-0.777854,-0.411175,0.084906,-0.787499,-0.501727,0.093609,-0.654662,-0.331481,0.084661,-0.593960,,,,,,,,,,,,
794,6.616667,-0.011669,-0.891437,0.014029,0.452777,-0.442171,0.127573,-0.714924,0.000257,-0.304039,0.081064,-0.643371,0.928378,-0.497023,0.189941,-0.725974,0.984208,-0.496207,0.136123,-0.807469,0.953788,-0.471089,0.187664,-0.765815,0.930134,-0.548980,0.140241,-0.734769,0.906932,-0.532809,0.180661,-0.780188,0.943708,-0.418086,0.084813,-0.791066,0.941045,-0.507356,0.093891,-0.656697,0.847141,-0.336804,0.084507,-0.598424,0.902727,-0.449473,0.115957,-0.654946,0.808688,-0.386525,0.110011,-0.738753,0.792126,-0.357665,0.126003,-0.681616,0.000000,-0.303762,0.081112,-0.643426,-0.449796,0.116635,-0.654797,-0.386818,0.109288,-0.738465,-0.497022,0.189949,-0.725911,-0.496333,0.136217,-0.807372,-0.471087,0.187575,-0.765550,-0.548998,0.140178,-0.735135,-0.532635,0.180611,-0.780055,-0.418159,0.085038,-0.791065,-0.507369,0.093721,-0.657284,-0.336417,0.084540,-0.598407,,,,,,,,,,,,
795,6.625000,-0.010649,-0.889435,0.012850,0.456757,-0.448413,0.127624,-0.718100,0.000266,-0.309621,0.080980,-0.647923,0.921416,-0.503396,0.189993,-0.728469,0.942872,-0.503276,0.136424,-0.810134,0.947650,-0.477817,0.187853,-0.768547,0.924146,-0.555401,0.140288,-0.736954,0.912474,-0.539659,0.180856,-0.782391,0.930891,-0.424981,0.085112,-0.794584,0.962462,-0.513056,0.093724,-0.659398,0.843763,-0.341987,0.084266,-0.602676,0.914634,-0.455172,0.115820,-0.658095,0.801105,-0.392971,0.110168,-0.742477,0.798320,-0.363612,0.126004,-0.685551,0.000000,-0.309310,0.080976,-0.647965,-0.455493,0.116525,-0.657913,-0.393160,0.109466,-0.742128,-0.503606,0.190084,-0.728472,-0.503419,0.136310,-0.810032,-0.477835,0.188066,-0.768332,-0.555103,0.140110,-0.736993,-0.539714,0.181029,-0.782600,-0.425010,0.085259,-0.794581,-0.513033,0.093480,-0.659973,-0.341657,0.084177,-0.602656,,,,,,,,,,,,
796,6.633333,-0.010362,-0.887350,0.012206,0.460819,-0.454818,0.127580,-0.721203,0.000248,-0.315403,0.080804,-0.652362,0.921416,-0.509880,0.189975,-0.730980,0.942872,-0.510517,0.136525,-0.812719,0.947650,-0.484668,0.187888,-0.771293,0.924146,-0.561972,0.140294,-0.739061,0.912474,-0.546635,0.180924,-0.784582,0.930891,-0.432096,0.085173,-0.797958,0.962462,-0.518932,0.093609,-0.661962,0.843763,-0.347354,0.084032,-0.606817,0.914634,-0.461033,0.115691,-0.661155,0.801105,-0.399605,0.110147,-0.746110,0.798320,-0.369725,0.125894,-0.689431,0.000000,-0.315043,0.080827,-0.652419,-0.461428,0.116318,-0.660823,-0.399863,0.109340,-0.745742,-0.510091,0.189951,-0.731016,-0.510649,0.136386,-0.812548,-0.484514,0.187981,-0.771172,-0.562020,0.140453,-0.739258,-0.546713,0.181071,-0.784727,-0.432014,0.085436,-0.798001,-0.518896,0.093282,-0.662499,-0.346879,0.083978,-0.606775,,,,,,,,,,,,
797,6.641667,-0.010083,-0.884943,0.012548,0.465422,-0.461238,0.127453,-0.724284,0.000256,-0.321084,0.080789,-0.656883,0.908517,-0.516439,0.189810,-0.733507,0.946202,-0.517892,0.136333,-0.815219,0.935733,-0.491646,0.187726,-0.774079,0.945827,-0.568580,0.140093,-0.741031,0.935553,-0.553744,0.180718,-0.786721,0.944876,-0.439288,0.085037,-0.801258,0.930182,-0.524710,0.093460,-0.664369,0.842625,-0.352561,0.084011,-0.611009,0.880212,-0.466820,0.115579,-0.664171,0.797008,-0.406276,0.110048,-0.749758,0.769189,-0.375818,0.125832,-0.693398,0.000000,-0.320745,0.080795,-0.656923,-0.467167,0.116266,-0.663881,-0.406493,0.109252,-0.749391,-0.516643,0.189761,-0.733541,-0.517968,0.136319,-0.815106,-0.491656,0.187814,-0.773811,-0.568594,0.140225,-0.741150,-0.553818,0.180786,-0.786969,-0.439244,0.085217,-0.801256,-0.524587,0.093206,-0.664965,-0.352136,0.083933,-0.610993,,,,,,,,,,,,
798,6.650000,-0.009985,-0.882327,0.013470,0.470338,-0.467666,0.127292,-0.727319,0.000227,-0.326729,0.080849,-0.661416,0.914583,-0.523021,0.189588,-0.736020,0.946970,-0.525338,0.135986,-0.817630,0.965768,-0.498680,0.187463,-0.776863,0.929248,-0.575199,0.139815,-0.742887,0.955417,-0.560909,0.180384,-0.788801,0.933004,-0.446539,0.084778,-0.804471,0.953635,-0.530436,0.093335,-0.666650,0.835122,-0.357695,0.084113,-0.615199,0.891978,-0.472567,0.115504,-0.667131,0.794453,-0.412977,0.109895,-0.753380,0.774274,-0.381905,0.125790,-0.697387,0.000000,-0.326449,0.080903,-0.661462,-0.472885,0.116025,-0.666912,-0.413188,0.109077,-0.753043,-0.523198,0.189750,-0.736149,-0.525442,0.136006,-0.817581,-0.498707,0.187602,-0.776679,-0.575313,0.140037,-0.743096,-0.560827,0.180285,-0.788779,-0.446456,0.084931,-0.804475,-0.530243,0.092962,-0.667052,-0.357390,0.084093,-0.615205,,,,,,,,,,,,
799,6.658333,-0.009973,-0.879664,0.014007,0.475285,-0.474216,0.127232,-0.730291,0.000271,-0.332531,0.080896,-0.665935,0.934233,-0.529686,0.189501,-0.738426,0.939555,-0.532903,0.135825,-0.819955,0.953144,-0.505805,0.187348,-0.779537,0.934017,-0.581921,0.139705,-0.744660,0.914777,-0.568163,0.180237,-0.790768,0.931260,-0.453943,0.084654,-0.807636,0.923410,-0.536288,0.093310,-0.668889,0.839770,-0.362976,0.084192,-0.619375,0.895866,-0.478436,0.115497,-0.670041,0.764409,-0.419817,0.109830,-0.756949,0.776379,-0.388123,0.125786,-0.701324,0.000000,-0.332361,0.080932,-0.666133,-0.478868,0.116226,-0.669628,-0.419984,0.109055,-0.756534,-0.529918,0.189462,-0.738483,-0.533023,0.135764,-0.819825,-0.505613,0.187480,-0.779414,-0.582061,0.139936,-0.744868,-0.568067,0.180003,-0.790660,-0.453823,0.084918,-0.807735,-0.536219,0.093102,-0.669491,-0.362564,0.084129,-0.619360,,,,,,,,,,,,
800,6.666667,-0.009135,-0.877024,0.013804,0.480161,-0.480706,0.127127,-0.733085,0.000220,-0.338265,0.080871,-0.670361,0.911519,-0.536331,0.189345,-0.740529,0.971255,-0.540395,0.135760,-0.822081,0.962782,-0.512906,0.187266,-0.781906,0.949343,-0.588578,0.139499,-0.746241,0.903493,-0.575376,0.180100,-0.792452,0.964268,-0.461248,0.084662,-0.810700,0.928116,-0.542056,0.093065,-0.671036,0.861214,-0.368194,0.084080,-0.623462,0.935332,-0.484244,0.115317,-0.672805,0.809890,-0.426588,0.109816,-0.760366,0.780606,-0.394296,0.125742,-0.705077,0.000000,-0.337933,0.080983,-0.670413,-0.484607,0.115926,-0.672529,-0.426859,0.109055,-0.760022,-0.536361,0.189280,-0.740438,-0.540525,0.135719,-0.822021,-0.512791,0.187354,-0.781765,-0.588692,0.139772,-0.746488,-0.575370,0.179979,-0.792528,-0.461249,0.084922,-0.810824,-0.541861,0.092743,-0.671445,-0.367943,0.084021,-0.623456,,,,,,,,,,,,
801,6.675000,-0.008577,-0.874457,0.013238,0.484848,-0.487402,0.127103,-0.735830,0.000312,-0.344286,0.080789,-0.674704,0.898599,-0.543118,0.189317,-0.742582,0.952186,-0.548040,0.135857,-0.824170,0.942179,-0.520136,0.187308,-0.784211,0.953835,-0.595411,0.139466,-0.747813,0.945176,-0.582714,0.180142,-0.794099,0.949871,-0.468763,0.084763,-0.813715,0.941015,-0.548075,0.092929,-0.673182,0.814304,-0.373713,0.083917,-0.627483,0.877322,-0.490291,0.115199,-0.675534,0.626100,-0.433574,0.109848,-0.763714,0.773614,-0.400696,0.125698,-0.708749,0.000000,-0.343891,0.080823,-0.674790,-0.491037,0.116363,-0.674962,-0.433796,0.109069,-0.763311,-0.543296,0.189293,-0.742648,-0.548147,0.135773,-0.823982,-0.519975,0.187245,-0.784146,-0.595489,0.139624,-0.747944,-0.582806,0.180268,-0.794225,-0.468662,0.084976,-0.813710,-0.548013,0.092596,-0.673843,-0.373235,0.083808,-0.627460,,,,,,,,,,,,
802,6.683333,-0.007386,-0.871820,0.012590,0.489608,-0.493929,0.127047,-0.738460,0.000262,-0.350096,0.080778,-0.679005,0.904656,-0.549794,0.189204,-0.744461,0.945243,-0.555538,0.135925,-0.826113,0.939469,-0.527265,0.187321,-0.786342,0.919135,-0.602078,0.139298,-0.749236,0.926135,-0.589938,0.180096,-0.795564,0.922651,-0.476087,0.084910,-0.816641,0.949215,-0.553872,0.092651,-0.675233,0.864124,-0.379011,0.083759,-0.631458,0.904387,-0.496146,0.115001,-0.678163,0.880483,-0.440386,0.109926,-0.766969,0.766604,-0.406931,0.125692,-0.712329,0.000000,-0.349720,0.080838,-0.679020,-0.496208,0.115447,-0.678001,-0.440624,0.109116,-0.766569,-0.550013,0.189205,-0.744465,-0.555712,0.135874,-0.825952,-0.527117,0.187509,-0.786125,-0.602114,0.139240,-0.749524,-0.590118,0.180263,-0.795752,-0.476113,0.085104,-0.816584,-0.553843,0.092560,-0.675768,-0.378643,0.083668,-0.631404,,,,,,,,,,,,
803,6.691667,-0.008283,-0.868618,0.012670,0.495250,-0.500431,0.127075,-0.740928,0.000296,-0.355918,0.080624,-0.683294,0.904656,-0.556266,0.189321,-0.746269,0.945243,-0.563156,0.135969,-0.827785,0.939469,-0.534285,0.187357,-0.788437,0.919135,-0.608690,0.139497,-0.750316,0.926135,-0.597084,0.180228,-0.796839,0.922651,-0.483674,0.084830,-0.819290,0.949215,-0.559608,0.092843,-0.676895,0.864124,-0.384209,0.083702,-0.635380,0.904387,-0.501887,0.115094,-0.680596,0.880483,-0.447291,0.109836,-0.770111,0.766604,-0.413105,0.125600,-0.715925,0.000000,-0.355650,0.080665,-0.683309,-0.501437,0.115633,-0.680037,-0.447484,0.109074,-0.769731,-0.556599,0.189279,-0.746340,-0.563300,0.135845,-0.827693,-0.534205,0.187351,-0.788395,-0.608876,0.139722,-0.750535,-0.597328,0.180397,-0.797046,-0.483603,0.085198,-0.819295,-0.559677,0.092594,-0.677459,-0.383898,0.083542,-0.635337,,,,,,,,,,,,
804,6.700000,-0.007418,-0.865453,0.012300,0.500785,-0.506952,0.127234,-0.743496,0.000309,-0.361672,0.080835,-0.687781,0.932012,-0.562909,0.189435,-0.748030,0.914330,-0.570789,0.136200,-0.829532,0.947205,-0.541466,0.187555,-0.790477,0.977463,-0.615334,0.139567,-0.751482,0.908875,-0.604360,0.180379,-0.798088,0.909497,-0.491158,0.085123,-0.822130,0.906231,-0.565275,0.092850,-0.678765,0.844912,-0.389352,0.083814,-0.639506,0.911798,-0.507627,0.115161,-0.683168,0.775552,-0.454173,0.110089,-0.773381,0.781727,-0.419313,0.125805,-0.719612,0.000000,-0.361716,0.080639,-0.687729,-0.507222,0.115708,-0.682535,-0.454070,0.110503,-0.773991,-0.563006,0.189256,-0.748008,-0.571049,0.135941,-0.829328,-0.541181,0.187581,-0.790469,-0.615549,0.139859,-0.751612,-0.604377,0.180104,-0.798070,-0.491243,0.085160,-0.822014,-0.565498,0.092648,-0.679313,-0.389184,0.083637,-0.639237,,,,,,,,,,,,
805,6.708333,-0.007450,-0.862467,0.011815,0.505921,-0.513600,0.127394,-0.745927,0.000380,-0.367701,0.080846,-0.691979,0.948311,-0.569562,0.189637,-0.749746,0.949067,-0.578447,0.136474,-0.831192,0.895250,-0.548626,0.187777,-0.792446,0.928368,-0.622060,0.139810,-0.752616,0.903807,-0.611611,0.180652,-0.799316,0.930969,-0.498770,0.085336,-0.824777,0.962843,-0.571174,0.092998,-0.680536,0.843666,-0.394804,0.083805,-0.643376,0.909200,-0.513566,0.115272,-0.685606,0.767723,-0.461191,0.110236,-0.776451,0.813998,-0.425684,0.125883,-0.723087,0.000000,-0.367474,0.080528,-0.691778,-0.513190,0.115718,-0.684957,-0.461033,0.110543,-0.777003,-0.569601,0.189418,-0.749669,-0.578596,0.136252,-0.830909,-0.548907,0.188386,-0.792862,-0.622253,0.140052,-0.752679,-0.611756,0.180438,-0.799458,-0.498761,0.085235,-0.824630,-0.571334,0.092767,-0.680981,-0.394594,0.083519,-0.643095,,,,,,,,,,,,
806,6.716667,-0.007069,-0.859606,0.011367,0.510783,-0.520183,0.127549,-0.748239,0.000288,-0.373683,0.080946,-0.695994,0.890072,-0.576187,0.189794,-0.751354,0.941045,-0.585988,0.136725,-0.832756,0.902777,-0.555733,0.187985,-0.794290,0.802820,-0.628712,0.139967,-0.753689,0.920943,-0.618792,0.180864,-0.800456,0.926149,-0.506242,0.085584,-0.827300,0.955358,-0.577014,0.093074,-0.682242,0.868558,-0.400236,0.083848,-0.647085,0.886888,-0.519468,0.115357,-0.687936,0.781900,-0.468121,0.110430,-0.779372,0.837237,-0.432015,0.126016,-0.726394,0.000000,-0.373542,0.080708,-0.695820,-0.519124,0.115771,-0.687391,-0.467913,0.110758,-0.780015,-0.576442,0.189602,-0.751413,-0.586133,0.136390,-0.832591,-0.555643,0.188067,-0.794126,-0.628977,0.140339,-0.753644,-0.618846,0.180806,-0.800608,-0.506260,0.085555,-0.827234,-0.577183,0.092889,-0.682716,-0.400112,0.083688,-0.646914,,,,,,,,,,,,
807,6.725000,-0.006188,-0.856950,0.011674,0.515231,-0.526742,0.127707,-0.750636,0.000340,-0.379629,0.081333,-0.699933,0.911116,-0.582880,0.189858,-0.753145,0.950409,-0.593437,0.136803,-0.834461,0.893675,-0.562871,0.188099,-0.796292,0.909656,-0.635342,0.139943,-0.754954,0.917075,-0.625978,0.180874,-0.801806,0.956552,-0.513552,0.085794,-0.829853,0.938912,-0.582827,0.093112,-0.684066,0.881577,-0.405678,0.084171,-0.650750,0.916760,-0.525381,0.115494,-0.690348,0.799223,-0.474978,0.110687,-0.782314,0.624103,-0.438349,0.126315,-0.729708,0.000000,-0.379494,0.081030,-0.699805,-0.525073,0.115940,-0.689755,-0.474618,0.111726,-0.783339,-0.583064,0.189792,-0.753180,-0.593651,0.136612,-0.834146,-0.562576,0.187922,-0.796181,-0.635511,0.139848,-0.755224,-0.626147,0.180836,-0.801817,-0.513744,0.085745,-0.829711,-0.583037,0.093091,-0.684490,-0.405531,0.083931,-0.650572,,,,,,,,,,,,
808,6.733333,-0.006496,-0.854205,0.012086,0.519756,-0.533364,0.127931,-0.752972,0.000332,-0.385734,0.081573,-0.703781,0.919302,-0.589512,0.190094,-0.754951,0.931304,-0.600941,0.136957,-0.836096,0.893078,-0.569960,0.188286,-0.798306,0.940225,-0.642002,0.140190,-0.756153,0.925679,-0.633124,0.181071,-0.803144,0.969236,-0.521023,0.085934,-0.832281,0.937722,-0.588750,0.093419,-0.685777,0.890831,-0.411260,0.084469,-0.654328,0.894079,-0.531368,0.115780,-0.692689,0.780878,-0.481942,0.110866,-0.785179,0.630447,-0.444756,0.126539,-0.732979,0.000000,-0.385605,0.081294,-0.703683,-0.531040,0.116308,-0.692071,-0.481564,0.111885,-0.786180,-0.589769,0.190001,-0.754981,-0.601206,0.136771,-0.835818,-0.569785,0.188125,-0.798281,-0.642136,0.140228,-0.756416,-0.633232,0.181025,-0.803181,-0.521135,0.085866,-0.832069,-0.588954,0.093292,-0.686142,-0.411074,0.084146,-0.654127,,,,,,,,,,,,
809,6.741667,-0.006528,-0.851464,0.012124,0.524233,-0.539913,0.128106,-0.755195,0.000322,-0.391782,0.081730,-0.707552,0.928435,-0.596068,0.190278,-0.756591,0.976707,-0.608356,0.137134,-0.837606,0.868995,-0.576973,0.188462,-0.800148,0.923747,-0.648575,0.140382,-0.757237,0.922064,-0.640185,0.181256,-0.804323,0.966462,-0.528411,0.086098,-0.834625,0.925609,-0.594595,0.093610,-0.687418,0.869885,-0.416787,0.084635,-0.657833,0.912509,-0.537286,0.115961,-0.694935,0.829601,-0.488834,0.111029,-0.787938,0.611840,-0.451099,0.126702,-0.736133,0.000000,-0.391641,0.081519,-0.707418,-0.537013,0.116353,-0.694448,-0.488471,0.112156,-0.788943,-0.596073,0.190185,-0.756579,-0.608652,0.136835,-0.837294,-0.576767,0.188366,-0.799945,-0.648700,0.140391,-0.757523,-0.640310,0.181244,-0.804370,-0.528651,0.085964,-0.834510,-0.594832,0.093510,-0.687871,-0.416628,0.084406,-0.657621,,,,,,,,,,,,
810,6.750000,-0.006834,-0.848508,0.012573,0.528989,-0.546522,0.128276,-0.757481,0.000401,-0.397876,0.081921,-0.711449,0.895844,-0.602677,0.190458,-0.758317,0.949268,-0.615882,0.137228,-0.839131,0.863789,-0.584071,0.188590,-0.802083,0.823888,-0.655198,0.140573,-0.758320,0.943247,-0.647327,0.181393,-0.805542,0.934210,-0.535919,0.086179,-0.836989,0.953998,-0.600449,0.093865,-0.689059,0.892991,-0.422322,0.084885,-0.661457,0.894343,-0.543223,0.116197,-0.697242,0.828344,-0.495816,0.111152,-0.790775,0.613322,-0.457501,0.126874,-0.739414,0.000000,-0.397774,0.081549,-0.711290,-0.542987,0.116564,-0.696711,-0.494842,0.111988,-0.791639,-0.602793,0.190293,-0.758298,-0.616177,0.136950,-0.838767,-0.584362,0.189096,-0.802477,-0.655313,0.140570,-0.758516,-0.647357,0.181172,-0.805403,-0.536047,0.086108,-0.836877,-0.600642,0.093833,-0.689440,-0.422164,0.084578,-0.661214,,,,,,,,,,,,
811,6.758333,-0.007048,-0.845712,0.012557,0.533445,-0.553241,0.128376,-0.759586,0.000326,-0.404144,0.081950,-0.715109,0.895844,-0.609369,0.190587,-0.759845,0.949268,-0.623451,0.137348,-0.840504,0.863789,-0.591225,0.188700,-0.803804,0.823888,-0.661914,0.140730,-0.759285,0.943247,-0.654518,0.181536,-0.806595,0.934210,-0.543497,0.086256,-0.839192,0.953998,-0.606464,0.094007,-0.690593,0.892991,-0.428062,0.084938,-0.664863,0.894343,-0.549315,0.116307,-0.699382,0.828344,-0.502898,0.111218,-0.793408,0.613322,-0.464036,0.126930,-0.742455,0.000000,-0.403893,0.081672,-0.715039,-0.549457,0.116697,-0.699191,-0.502448,0.112274,-0.794408,-0.609534,0.190495,-0.759906,-0.623676,0.136903,-0.840107,-0.591036,0.188716,-0.803530,-0.661932,0.140852,-0.759482,-0.654578,0.181549,-0.806582,-0.543606,0.086106,-0.838991,-0.606756,0.093888,-0.690977,-0.427806,0.084743,-0.664669,,,,,,,,,,,,
812,6.766667,-0.007186,-0.842968,0.012383,0.537774,-0.559859,0.128370,-0.761634,0.000341,-0.410340,0.081855,-0.718693,0.904683,-0.615951,0.190613,-0.761309,0.950285,-0.630889,0.137394,-0.841827,0.840609,-0.598260,0.188723,-0.805452,0.916720,-0.668516,0.140786,-0.760218,0.941730,-0.661582,0.181595,-0.807596,0.984410,-0.550955,0.086257,-0.841341,0.931553,-0.612392,0.094022,-0.692104,0.875858,-0.433740,0.084849,-0.668205,0.905967,-0.555323,0.116291,-0.701475,0.885771,-0.509874,0.111189,-0.795972,0.619495,-0.470483,0.126872,-0.745418,0.000000,-0.410178,0.081569,-0.718559,-0.555073,0.116596,-0.701146,-0.509259,0.111885,-0.796747,-0.616289,0.190566,-0.761336,-0.631186,0.137173,-0.841363,-0.597943,0.188529,-0.805435,-0.668582,0.140913,-0.760415,-0.661814,0.181615,-0.807543,-0.551074,0.086172,-0.841200,-0.612757,0.093977,-0.692564,-0.433560,0.084697,-0.668017,,,,,,,,,,,,
