Format Version,1.23,Take Name,N_5,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 03.02.26.215 PM,Total Frames in Take,774,Total Exported Frames,774,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
705,5.875000,-0.004232,0.302862,0.007320,-0.952997,-1.176265,0.136456,1.056765,0.000809,-1.109082,0.089532,0.916594,0.913961,-1.183534,0.198120,1.113026,0.961863,-1.267476,0.148200,1.112445,0.733719,-1.223827,0.198247,1.087696,0.766864,-1.193871,0.147817,1.164112,0.946070,-1.237577,0.190643,1.149488,0.967646,-1.254692,0.097813,1.033057,0.000000,-1.118708,0.098741,1.120315,0.944858,-1.063532,0.090189,0.948693,0.906103,-1.116796,0.121900,1.062865,0.905953,-1.201735,0.121187,1.001169,0.011009,-1.144352,0.135087,0.971719,0.000000,-1.109319,0.089486,0.916839,-1.116479,0.122092,1.062804,-1.202013,0.122318,0.997388,-1.183446,0.198083,1.113145,-1.266868,0.148702,1.111730,-1.224351,0.197716,1.088255,-1.193857,0.147782,1.163900,-1.237533,0.190540,1.149423,,,,-1.118796,0.098815,1.120127,-1.063726,0.090178,0.949014,,,,,,
706,5.883333,-0.002681,0.303175,0.006553,-0.952909,-1.180704,0.136464,1.062940,0.000882,-1.113408,0.089095,0.922973,0.913961,-1.188041,0.198317,1.118986,0.961863,-1.271956,0.148351,1.118522,0.733719,-1.228317,0.198336,1.093630,0.766864,-1.198384,0.148184,1.170237,0.946070,-1.242103,0.190937,1.155439,0.967646,-1.259095,0.097699,1.039315,0.000000,-1.123167,0.098997,1.126656,0.944858,-1.067878,0.089885,0.955099,0.906103,-1.121232,0.121959,1.069128,0.905953,-1.206130,0.120991,1.007381,0.011009,-1.148736,0.134820,0.977920,0.000000,-1.113685,0.089276,0.923204,-1.120901,0.122128,1.069176,-1.206223,0.122499,1.003388,,,,-1.270931,0.149046,1.117479,-1.228104,0.198387,1.093390,-1.198593,0.147903,1.170191,-1.242117,0.190722,1.155530,-1.259588,0.097134,1.039834,-1.123333,0.098919,1.126513,-1.068065,0.090056,0.955496,,,,,,
707,5.891667,-0.004287,0.304768,0.008043,-0.952383,-1.185201,0.136511,1.069267,0.000762,-1.117522,0.089567,0.929341,0.899066,-1.192610,0.198156,1.125530,0.000000,-1.276618,0.148351,1.124588,0.594994,-1.232801,0.198351,1.100040,0.918762,-1.203221,0.147841,1.176548,0.911943,-1.246809,0.190734,1.161772,0.941581,-1.263585,0.097988,1.045225,0.772141,-1.127950,0.098684,1.133027,0.941810,-1.072100,0.090144,0.961622,0.882228,-1.125777,0.121870,1.075597,0.906359,-1.210469,0.121305,1.013561,0.000001,-1.152950,0.135141,0.984348,0.000000,-1.117938,0.089491,0.929625,-1.125546,0.122116,1.075619,-1.210729,0.122392,1.009755,-1.192663,0.198008,1.125811,-1.276209,0.148438,1.124175,-1.232765,0.198321,1.099777,-1.203269,0.147719,1.176419,-1.246712,0.190567,1.161755,,,,-1.127972,0.098734,1.132934,-1.072332,0.090293,0.961986,,,,,,
708,5.900000,-0.005509,0.305770,0.007701,-0.952058,-1.189811,0.136491,1.075639,0.000878,-1.121770,0.089935,0.935759,0.872659,-1.197426,0.198007,1.132017,0.919493,-1.281362,0.148088,1.130790,0.853097,-1.237563,0.198201,1.106441,0.933181,-1.208075,0.147570,1.182906,0.953984,-1.251691,0.190434,1.168127,0.951621,-1.268090,0.097910,1.051350,0.000000,-1.132644,0.098609,1.139442,0.973061,-1.076417,0.090508,0.968139,0.885824,-1.130381,0.121918,1.082065,0.915496,-1.214940,0.121368,1.019849,0.008269,-1.157378,0.135345,0.990787,0.000000,-1.122083,0.089788,0.935965,-1.129873,0.122196,1.081895,-1.215118,0.122506,1.015838,-1.197497,0.197951,1.132340,-1.280450,0.148591,1.130097,-1.237926,0.197919,1.106671,-1.208105,0.147406,1.182844,-1.251741,0.190270,1.168016,,,,-1.132860,0.098678,1.139326,-1.076671,0.090527,0.968480,,,,,,
709,5.908333,-0.005376,0.306122,0.007359,-0.951949,-1.194302,0.136608,1.081851,0.000846,-1.126131,0.090025,0.942043,0.899347,-1.201993,0.198145,1.138194,0.916037,-1.285900,0.148179,1.136929,0.687337,-1.242111,0.198305,1.112589,0.871493,-1.212651,0.147726,1.189099,0.955677,-1.256280,0.190559,1.174268,0.948868,-1.272541,0.097972,1.057521,0.000000,-1.137160,0.098788,1.145713,0.936331,-1.080802,0.090638,0.974455,0.893585,-1.134868,0.122072,1.088327,0.849054,-1.219380,0.121445,1.026049,0.000001,-1.161805,0.135441,0.997023,0.000000,-1.126570,0.089886,0.942279,-1.134603,0.122226,1.088382,-1.219633,0.122587,1.022033,-1.202102,0.198109,1.138501,-1.285047,0.148705,1.136098,-1.242113,0.198088,1.112499,-1.212846,0.147553,1.189053,-1.256373,0.190246,1.174380,,,,-1.137041,0.098970,1.145520,-1.081071,0.090719,0.974823,,,,,,
710,5.916667,-0.005539,0.307108,0.008069,-0.951624,-1.198896,0.136745,1.088075,0.000380,-1.130495,0.090179,0.948375,0.870630,-1.206626,0.198251,1.144448,0.918078,-1.290593,0.148392,1.142972,0.674568,-1.246691,0.198480,1.118759,0.941395,-1.217453,0.147808,1.195293,0.933866,-1.260997,0.190707,1.180403,0.913601,-1.277134,0.098226,1.063556,0.000000,-1.141934,0.098806,1.152028,0.927248,-1.085233,0.090711,0.980881,0.884313,-1.139494,0.122129,1.094664,0.922184,-1.223878,0.121655,1.032210,0.000001,-1.166225,0.135599,1.003314,0.000000,-1.130848,0.090076,0.948654,-1.139304,0.122363,1.094688,-1.217860,0.126067,1.023271,-1.206822,0.198060,1.144817,-1.289905,0.148523,1.142559,-1.246617,0.198651,1.118236,-1.217443,0.147631,1.195259,-1.261034,0.190422,1.180486,,,,-1.141987,0.098906,1.151894,-1.085551,0.090832,0.981229,,,,-1.223333,0.152414,0.981276
711,5.925000,-0.004922,0.307113,0.006720,-0.951636,-1.203492,0.136785,1.094275,0.000462,-1.134987,0.090089,0.954669,0.884608,-1.211357,0.198387,1.150524,0.884838,-1.295215,0.148341,1.149148,0.796642,-1.251421,0.198477,1.124836,0.861068,-1.222074,0.148022,1.201471,0.954805,-1.265712,0.190796,1.186495,0.925288,-1.281645,0.098046,1.069832,0.000000,-1.146448,0.099099,1.158304,0.956092,-1.089727,0.090785,0.987174,0.878337,-1.144058,0.122312,1.100894,0.924485,-1.228440,0.121528,1.038441,0.000000,-1.170817,0.135541,1.009517,0.000000,-1.135402,0.090018,0.954952,-1.143613,0.122535,1.100933,-1.221781,0.126516,1.028873,-1.211364,0.198303,1.150762,-1.294217,0.148977,1.148205,-1.251632,0.198032,1.124950,-1.222070,0.147994,1.201313,-1.265766,0.190658,1.186447,,,,-1.146677,0.099101,1.158175,-1.089961,0.090879,0.987499,,,,-1.227951,0.152475,0.987276
712,5.933333,-0.004107,0.307095,0.005147,-0.951656,-1.208101,0.136785,1.100528,0.000420,-1.139486,0.089908,0.961036,0.873114,-1.216117,0.198509,1.156622,0.937018,-1.299850,0.148250,1.155376,0.621711,-1.256183,0.198434,1.130935,0.873681,-1.226707,0.148246,1.207696,0.959949,-1.270452,0.190872,1.192614,0.960981,-1.286158,0.097790,1.076186,0.000000,-1.150960,0.099403,1.164649,0.934244,-1.094226,0.090799,0.993538,0.897246,-1.148631,0.122477,1.107180,0.875256,-1.233013,0.121325,1.044733,0.000000,-1.175427,0.135409,1.015772,0.000000,-1.139740,0.090117,0.961188,-1.148190,0.122763,1.106954,-1.233090,0.120037,1.045563,-1.216052,0.198534,1.156799,-1.299139,0.148733,1.154729,-1.256383,0.198418,1.131036,-1.226909,0.148167,1.207519,-1.270323,0.190836,1.192478,,,,-1.151289,0.099288,1.164449,-1.094447,0.090999,0.993836,,,,,,
713,5.941667,-0.003620,0.307745,0.004725,-0.951450,-1.212698,0.136959,1.106571,0.000394,-1.143870,0.089950,0.967228,0.914705,-1.220821,0.198745,1.162580,0.894474,-1.304527,0.148444,1.161280,0.724197,-1.260852,0.198620,1.136838,0.952562,-1.231456,0.148538,1.213699,0.947463,-1.275201,0.191125,1.198507,0.957514,-1.290702,0.097895,1.082169,0.000000,-1.155627,0.099681,1.170814,0.915289,-1.098654,0.090902,0.999791,0.899777,-1.153230,0.122688,1.113321,0.896530,-1.237527,0.121420,1.050760,0.552894,-1.179908,0.135498,1.021860,0.000000,-1.144150,0.090087,0.967365,-1.152981,0.123009,1.113242,-1.237714,0.119962,1.051778,-1.220905,0.198641,1.162981,-1.303906,0.148931,1.160509,-1.260836,0.198725,1.136681,-1.231493,0.148370,1.213577,-1.275117,0.191049,1.198380,,,,-1.155790,0.099746,1.170524,-1.098865,0.091068,1.000088,,,,,,
714,5.950000,-0.003791,0.309193,0.005625,-0.950975,-1.217306,0.137123,1.112595,0.000398,-1.148130,0.090123,0.973422,0.894102,-1.225500,0.198873,1.168634,0.923710,-1.309283,0.148709,1.167035,0.748740,-1.265452,0.198835,1.142770,0.936448,-1.236371,0.148639,1.219676,0.967752,-1.280001,0.191310,1.204388,0.934753,-1.295299,0.098207,1.087922,0.000000,-1.160491,0.099697,1.176979,0.945709,-1.103013,0.090973,1.006122,0.893651,-1.157882,0.122750,1.119514,0.946601,-1.241990,0.121673,1.056696,0.000000,-1.184261,0.135682,1.027984,0.000000,-1.148470,0.090051,0.973664,-1.157739,0.122908,1.119521,-1.235307,0.126591,1.047110,-1.225664,0.198878,1.168891,-1.308474,0.148968,1.166497,-1.265534,0.198595,1.142769,-1.236377,0.148560,1.219575,-1.279899,0.191105,1.204264,,,,-1.160655,0.099768,1.176856,-1.103243,0.091099,1.006457,,,,-1.241114,0.152723,1.004945
715,5.958333,-0.003083,0.310308,0.006363,-0.950610,-1.221880,0.137140,1.118805,0.000419,-1.152467,0.089887,0.979836,0.915641,-1.230089,0.198957,1.174769,0.916792,-1.313962,0.148947,1.173020,0.759317,-1.269981,0.198969,1.148813,0.854585,-1.241173,0.148789,1.225831,0.969237,-1.284688,0.191527,1.210403,0.933714,-1.299887,0.098347,1.093986,0.000000,-1.165285,0.099667,1.183355,0.885311,-1.107424,0.090683,1.012641,0.880327,-1.162499,0.122664,1.125875,0.909569,-1.246462,0.121686,1.062863,0.529421,-1.188640,0.135562,1.034273,0.000000,-1.152761,0.089997,0.979959,-1.162228,0.122903,1.125863,-1.246675,0.120092,1.063841,-1.230176,0.198869,1.175078,-1.313191,0.149285,1.172551,-1.269751,0.199147,1.148309,-1.241209,0.148822,1.225718,-1.284703,0.191264,1.210431,,,,-1.165709,0.099691,1.183184,-1.107666,0.091027,1.012871,,,,,,
716,5.966667,-0.002650,0.311279,0.006557,-0.950292,-1.226358,0.137347,1.124834,0.000358,-1.156693,0.089949,0.986041,0.888125,-1.234641,0.199208,1.180737,0.910167,-1.318542,0.149251,1.178852,0.774794,-1.274480,0.199228,1.154699,0.927627,-1.245861,0.149084,1.231812,0.972524,-1.289317,0.191839,1.216265,0.953010,-1.304340,0.098586,1.099883,0.000000,-1.169919,0.099883,1.189526,0.955484,-1.111717,0.090740,1.018937,0.889379,-1.167001,0.122836,1.132036,0.879214,-1.250836,0.121868,1.068852,0.000000,-1.192947,0.135686,1.040371,0.000000,-1.157068,0.089817,0.986246,-1.166630,0.123125,1.131923,-1.243841,0.127073,1.058580,-1.234688,0.199016,1.181037,-1.317943,0.149616,1.178288,-1.274623,0.198976,1.154690,-1.245872,0.149023,1.231722,-1.289342,0.191653,1.216260,,,,-1.170038,0.099953,1.189415,-1.111942,0.090854,1.019300,,,,,,
717,5.975000,-0.002241,0.311786,0.006085,-0.950130,-1.230921,0.137325,1.130921,0.000393,-1.161078,0.089822,0.992252,0.900025,-1.239303,0.199241,1.186748,0.953634,-1.323170,0.149229,1.184829,0.751797,-1.279114,0.199208,1.160668,0.875217,-1.250545,0.149165,1.237866,0.957104,-1.294011,0.191876,1.222227,0.947412,-1.308851,0.098488,1.105929,0.000000,-1.174526,0.099967,1.195713,0.943235,-1.116138,0.090677,1.025195,0.897391,-1.171562,0.122860,1.138201,0.858102,-1.255329,0.121770,1.074930,0.000000,-1.197419,0.135595,1.046495,0.000000,-1.161406,0.089779,0.992477,-1.171112,0.123198,1.138125,-1.248534,0.126837,1.065016,-1.239366,0.199163,1.186904,-1.322368,0.149547,1.184337,-1.279497,0.198961,1.160872,-1.250624,0.149077,1.237741,-1.293930,0.191764,1.222068,,,,-1.174710,0.099891,1.195603,-1.116370,0.090691,1.025533,,,,,,
718,5.983333,-0.001557,0.312964,0.007319,-0.949736,-1.235461,0.137427,1.136975,0.000372,-1.165408,0.089655,0.998505,0.884712,-1.243809,0.199398,1.192747,0.970008,-1.327809,0.149617,1.190647,0.798696,-1.283555,0.199460,1.166569,0.927288,-1.255316,0.149380,1.243864,0.969657,-1.298625,0.192203,1.228094,0.920332,-1.313437,0.098794,1.111811,0.000000,-1.179330,0.099948,1.201926,0.894905,-1.120547,0.090403,1.031558,0.888615,-1.176161,0.122802,1.144409,0.891452,-1.259774,0.121910,1.080932,0.000000,-1.201756,0.135558,1.052632,0.000000,-1.165763,0.089550,0.998780,-1.175853,0.123106,1.144371,-1.252832,0.126950,1.070738,-1.243854,0.199475,1.192827,-1.327101,0.149811,1.190318,-1.283558,0.199235,1.166385,-1.255263,0.149311,1.243780,-1.298660,0.191891,1.228144,,,,-1.179734,0.099903,1.201819,-1.120773,0.090585,1.031896,,,,,,
719,5.991667,-0.001013,0.313081,0.005601,-0.949709,-1.240054,0.137478,1.143119,0.000312,-1.169829,0.089618,1.004767,0.921990,-1.248597,0.199540,1.198759,0.000000,-1.332451,0.149510,1.196745,0.843427,-1.288337,0.199432,1.172572,0.932843,-1.259970,0.149598,1.249978,0.954746,-1.303400,0.192261,1.234108,0.960391,-1.317912,0.098563,1.118019,0.000000,-1.183830,0.100300,1.208162,0.943223,-1.124979,0.090567,1.037829,0.916823,-1.180714,0.123041,1.150598,0.924012,-1.264309,0.121771,1.087103,0.000000,-1.206324,0.135529,1.058789,0.000000,-1.170105,0.089560,1.004901,-1.180448,0.123168,1.150674,-1.257118,0.127083,1.076717,,,,-1.331914,0.149723,1.196503,-1.288483,0.199218,1.172644,-1.260070,0.149484,1.249879,-1.303355,0.192129,1.234032,,,,-1.184004,0.100357,1.208027,-1.125133,0.090687,1.038098,,,,,,
720,6.000000,-0.001208,0.314175,0.006511,-0.949342,-1.244559,0.137542,1.149265,0.000378,-1.174092,0.089698,1.011030,0.929477,-1.253130,0.199567,1.204943,0.887323,-1.337060,0.149675,1.202688,0.753588,-1.292810,0.199547,1.178663,0.893640,-1.264702,0.149596,1.256089,0.964947,-1.308027,0.192343,1.240159,0.931869,-1.322421,0.098777,1.123949,0.000000,-1.188546,0.100213,1.214403,0.961835,-1.129316,0.090544,1.044196,0.896379,-1.185259,0.123003,1.156867,0.909986,-1.268710,0.121927,1.093179,0.000000,-1.210637,0.135617,1.065011,0.000000,-1.174339,0.089630,1.011149,-1.184963,0.123205,1.156830,-1.261586,0.127251,1.082601,-1.253300,0.199370,1.205310,-1.336328,0.150088,1.202173,-1.293118,0.199297,1.178817,-1.264800,0.149560,1.255995,-1.307908,0.192221,1.239946,,,,-1.188548,0.100282,1.214266,-1.129582,0.090566,1.044513,,,,,,
721,6.008333,-0.000860,0.315292,0.007892,-0.948961,-1.249069,0.137705,1.155362,0.000379,-1.178413,0.089686,1.017285,0.929477,-1.257594,0.199743,1.211032,0.887323,-1.341660,0.150090,1.208570,0.753588,-1.297212,0.199841,1.184660,0.893640,-1.269429,0.149795,1.262141,0.964947,-1.312594,0.192669,1.246117,0.931869,-1.326981,0.099166,1.129856,0.000000,-1.193315,0.100204,1.220625,0.961835,-1.133713,0.090398,1.050556,0.896379,-1.189829,0.122995,1.163102,0.909986,-1.273132,0.122169,1.099217,0.000000,-1.214954,0.135699,1.071188,0.000000,-1.178672,0.089581,1.017449,-1.189420,0.123178,1.162984,-1.265747,0.127501,1.088532,-1.257617,0.199648,1.211285,-1.340871,0.150492,1.208255,-1.297642,0.199591,1.184654,-1.269453,0.149725,1.262029,-1.312555,0.192522,1.245994,,,,-1.193567,0.100175,1.220574,-1.133918,0.090532,1.050844,,,,,,
722,6.016667,-0.000514,0.315664,0.006943,-0.948845,-1.253537,0.137729,1.161493,0.000355,-1.182698,0.089648,1.023531,0.919035,-1.262203,0.199824,1.217078,0.932103,-1.346189,0.150035,1.214614,0.765036,-1.301801,0.199826,1.190675,0.875750,-1.273999,0.149922,1.268241,0.966384,-1.317219,0.192707,1.252129,0.951056,-1.331368,0.099035,1.135975,0.000000,-1.197775,0.100399,1.226846,0.935490,-1.138026,0.090472,1.056836,0.905527,-1.194280,0.123123,1.169297,0.884273,-1.277532,0.122084,1.105348,0.000000,-1.219354,0.135671,1.077348,0.000000,-1.182918,0.089658,1.023681,-1.193843,0.123240,1.169292,-1.269759,0.128102,1.093874,,,,-1.345744,0.150230,1.214426,-1.301983,0.199630,1.190876,-1.274195,0.149814,1.268103,-1.317152,0.192582,1.252020,,,,-1.197887,0.100505,1.226566,-1.138264,0.090472,1.057204,,,,,,
723,6.025000,-0.001240,0.317024,0.008865,-0.948375,-1.258054,0.137908,1.167630,0.000353,-1.186971,0.089955,1.029749,0.933465,-1.266682,0.199888,1.223349,0.000000,-1.350819,0.150375,1.220514,0.869679,-1.306203,0.200085,1.196832,0.916238,-1.278785,0.149892,1.274349,0.934260,-1.321822,0.192857,1.258223,0.955225,-1.335934,0.099529,1.141787,0.000000,-1.202600,0.100232,1.233046,0.920163,-1.142392,0.090551,1.063185,0.890379,-1.198866,0.123093,1.175566,0.887012,-1.281936,0.122485,1.111376,0.000000,-1.223634,0.135957,1.083578,0.000000,-1.187273,0.089914,1.029959,-1.198624,0.123309,1.175555,-1.274492,0.128061,1.100393,-1.266868,0.199745,1.223653,-1.350072,0.150764,1.220116,-1.306312,0.199840,1.196734,-1.278815,0.149819,1.274183,-1.321839,0.192668,1.258175,,,,-1.202654,0.100285,1.232935,-1.142644,0.090606,1.063483,,,,,,
724,6.033333,-0.001684,0.317513,0.008798,-0.948212,-1.262694,0.137977,1.173877,0.000333,-1.191448,0.090162,1.036032,0.907468,-1.271405,0.199909,1.229637,0.903978,-1.355519,0.150364,1.226676,0.767073,-1.310899,0.200110,1.203079,0.928689,-1.283541,0.149868,1.280585,0.953919,-1.326578,0.192828,1.264449,0.950925,-1.340532,0.099587,1.147924,0.000000,-1.207293,0.100271,1.239322,0.966316,-1.146904,0.090749,1.069515,0.901464,-1.203509,0.123179,1.181864,0.918796,-1.286512,0.122588,1.117587,0.000000,-1.228186,0.136106,1.089860,0.000000,-1.191677,0.090096,1.036177,-1.203121,0.123312,1.181847,-1.278616,0.128426,1.106083,,,,-1.354929,0.150631,1.226593,-1.311264,0.199868,1.203204,-1.283467,0.149899,1.280346,-1.326565,0.192673,1.264362,,,,-1.207708,0.100163,1.239265,-1.146960,0.090890,1.069726,,,,,,
725,6.041667,-0.001673,0.317956,0.008680,-0.948064,-1.267148,0.138069,1.179994,0.000358,-1.195763,0.090255,1.042220,0.930379,-1.275925,0.200005,1.235739,0.000000,-1.360025,0.150441,1.232704,0.836800,-1.315393,0.200195,1.209144,0.886032,-1.288097,0.149966,1.286680,0.937088,-1.331128,0.192916,1.270499,0.955458,-1.344953,0.099660,1.153971,0.000000,-1.211800,0.100382,1.245494,0.891887,-1.151251,0.090855,1.075745,0.935070,-1.207967,0.123284,1.188037,0.897530,-1.290910,0.122670,1.123682,0.000000,-1.232562,0.136197,1.096009,0.000000,-1.196006,0.090140,1.042411,-1.207490,0.123686,1.187862,-1.283137,0.128590,1.112120,-1.275967,0.199873,1.236070,-1.359535,0.150735,1.232501,-1.315529,0.199919,1.209209,-1.288188,0.149943,1.286476,-1.331106,0.192734,1.270308,,,,-1.212018,0.100358,1.245361,-1.151515,0.090914,1.076065,,,,,,
726,6.050000,-0.001560,0.317956,0.008235,-0.948068,-1.271790,0.138136,1.186095,0.000290,-1.200369,0.090309,1.048345,0.917756,-1.280614,0.200093,1.241809,0.910253,-1.364677,0.150463,1.238799,0.848487,-1.320083,0.200239,1.215214,0.921338,-1.292748,0.150070,1.292776,0.943776,-1.335812,0.192978,1.276573,0.933780,-1.349566,0.099654,1.160092,0.000000,-1.216413,0.100524,1.251613,0.936078,-1.155857,0.090960,1.081869,0.895259,-1.212598,0.123401,1.194145,0.838140,-1.295540,0.122690,1.129791,0.000000,-1.237203,0.136249,1.102111,0.000000,-1.200553,0.090344,1.048438,-1.212124,0.123621,1.194081,-1.287661,0.128660,1.118073,-1.280676,0.200026,1.242034,-1.364228,0.150715,1.238807,-1.320346,0.200125,1.215095,-1.292841,0.149950,1.292659,-1.335828,0.192871,1.276403,,,,-1.216482,0.100479,1.251375,-1.156094,0.090906,1.082253,,,,,,
727,6.058333,-0.001378,0.318868,0.009304,-0.947753,-1.276329,0.138248,1.192100,0.000372,-1.204746,0.090311,1.054472,0.947641,-1.285127,0.200206,1.247817,0.939346,-1.369290,0.150759,1.244630,0.871306,-1.324544,0.200446,1.221146,0.922396,-1.297467,0.150194,1.298744,0.952176,-1.340407,0.193200,1.282473,0.949370,-1.354137,0.099942,1.165935,0.000000,-1.221159,0.100497,1.257713,0.936967,-1.160297,0.090856,1.088082,0.886453,-1.217184,0.123384,1.200259,0.868447,-1.300004,0.122872,1.135746,0.000000,-1.241584,0.136314,1.108182,0.000000,-1.205003,0.090245,1.054575,-1.216557,0.123609,1.200176,-1.291832,0.128891,1.123787,,,,-1.368849,0.150949,1.244689,,,,-1.297619,0.150110,1.298675,-1.340580,0.192886,1.282337,,,,-1.221432,0.100508,1.257474,-1.160510,0.090893,1.088445,,,,,,
728,6.066667,-0.001076,0.319821,0.010074,-0.947424,-1.280880,0.138262,1.198179,0.000297,-1.209101,0.090193,1.060699,0.952344,-1.289687,0.200240,1.253872,0.927442,-1.373926,0.150932,1.250520,0.829214,-1.329050,0.200543,1.227122,0.911739,-1.302212,0.150253,1.304779,0.936268,-1.345048,0.193329,1.288417,0.927286,-1.358699,0.100082,1.171861,0.000000,-1.225905,0.100425,1.263906,0.937733,-1.164719,0.090667,1.094398,0.915707,-1.221776,0.123300,1.206458,0.901062,-1.304467,0.122919,1.141778,0.000000,-1.245970,0.136261,1.114331,0.000000,-1.209241,0.090099,1.060789,-1.221495,0.123562,1.206364,-1.296286,0.129112,1.129652,-1.289656,0.200155,1.254148,-1.373367,0.151319,1.250456,-1.329280,0.200288,1.227204,-1.302243,0.150220,1.304528,-1.345210,0.193121,1.288294,,,,-1.226044,0.100451,1.263701,-1.164887,0.090667,1.094690,,,,,,
729,6.075000,-0.000699,0.320835,0.011042,-0.947071,-1.285387,0.138313,1.204235,0.000317,-1.213414,0.090078,1.066915,0.942091,-1.294183,0.200316,1.259902,0.929182,-1.378517,0.151183,1.256376,0.843074,-1.333489,0.200698,1.233068,0.919750,-1.306921,0.150362,1.310788,0.903431,-1.349633,0.193524,1.294330,0.885125,-1.363229,0.100293,1.177755,0.000000,-1.230631,0.100370,1.270083,0.942696,-1.169103,0.090464,1.100708,0.923196,-1.226332,0.123229,1.212642,0.872253,-1.308885,0.123013,1.147786,0.000000,-1.250302,0.136230,1.120462,0.000000,-1.213634,0.090015,1.066951,-1.225846,0.123385,1.212638,-1.300488,0.129305,1.135250,-1.294262,0.200215,1.260155,-1.377998,0.151527,1.256301,-1.333763,0.200663,1.233230,-1.306813,0.150477,1.310436,-1.349827,0.193153,1.294141,,,,-1.230834,0.100337,1.269982,-1.169249,0.090451,1.100978,,,,,,
730,6.083333,-0.000065,0.321612,0.011196,-0.946806,-1.289996,0.138364,1.210214,0.000325,-1.217834,0.089924,1.073065,0.948263,-1.298840,0.200435,1.265798,0.000000,-1.383202,0.151358,1.262189,0.830430,-1.338101,0.200814,1.238899,0.932245,-1.311696,0.150546,1.316718,0.938774,-1.354350,0.193721,1.300143,0.911831,-1.367822,0.100368,1.183651,0.000000,-1.235375,0.100455,1.276194,0.916824,-1.173578,0.090317,1.106931,0.926764,-1.230966,0.123247,1.218735,0.928024,-1.313414,0.123017,1.153744,0.000000,-1.254776,0.136162,1.126501,0.000000,-1.217985,0.089867,1.073195,-1.230727,0.123408,1.218718,-1.305215,0.129110,1.141654,,,,-1.382601,0.151671,1.262179,-1.338201,0.200568,1.238952,-1.311664,0.150623,1.316488,-1.354493,0.193405,1.300080,,,,-1.235694,0.100411,1.276112,-1.173737,0.090431,1.107149,,,,,,
731,6.091667,0.000024,0.322357,0.011500,-0.946548,-1.294588,0.138538,1.216257,0.000337,-1.222242,0.090054,1.079222,0.927492,-1.303480,0.200614,1.271828,0.929635,-1.387868,0.151591,1.268086,0.845428,-1.342698,0.201019,1.244868,0.924508,-1.316447,0.150734,1.322728,0.957207,-1.359048,0.193935,1.306085,0.926974,-1.372396,0.100593,1.189571,0.000000,-1.240095,0.100594,1.282323,0.878597,-1.178039,0.090418,1.113157,0.919673,-1.235581,0.123384,1.224871,0.896154,-1.317927,0.123207,1.159751,0.000000,-1.259238,0.136315,1.132600,0.000000,-1.222462,0.089944,1.079375,-1.235219,0.123553,1.224757,-1.309251,0.129724,1.146872,-1.303485,0.200569,1.272106,-1.387324,0.151883,1.268122,-1.342898,0.200799,1.244814,-1.316373,0.150673,1.322586,-1.359110,0.193737,1.305880,,,,-1.240511,0.100654,1.282080,-1.178114,0.090531,1.113448,,,,,,
732,6.100000,0.000386,0.322837,0.010483,-0.946396,-1.299118,0.138589,1.222260,0.000381,-1.226553,0.090042,1.085362,0.927487,-1.308170,0.200726,1.277737,0.915700,-1.392472,0.151555,1.273977,0.856969,-1.347363,0.201028,1.250737,0.922651,-1.321105,0.150892,1.328691,0.939988,-1.363761,0.193999,1.311948,0.901511,-1.376835,0.100477,1.195547,0.000000,-1.244627,0.100827,1.288431,0.932665,-1.182385,0.090527,1.119341,0.887837,-1.240095,0.123547,1.230953,0.836328,-1.322374,0.123142,1.165751,0.000000,-1.263681,0.136313,1.138641,0.000000,-1.226793,0.090046,1.085525,-1.239513,0.123786,1.230771,-1.313980,0.129477,1.153242,-1.308229,0.200598,1.278044,-1.392042,0.151930,1.273937,-1.347534,0.200788,1.250833,-1.321266,0.150874,1.328514,-1.363782,0.193743,1.311649,,,,-1.244739,0.100894,1.288195,-1.182632,0.090480,1.119712,,,,,,
