Format Version,1.23,Take Name,P_30,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.47.24.617 PM,Total Frames in Take,1899,Total Exported Frames,1899,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.133333,-0.005029,0.015749,0.000988,-0.999863,-1.927308,0.143045,0.030038,0.000205,-1.947840,0.096731,-0.124224,0.000000,-1.903259,0.204762,0.081353,0.000000,-1.972880,0.153551,0.126840,0.000000,-1.950837,0.204190,0.082428,0.000000,-1.882991,0.154463,0.129377,0.947796,-1.928137,0.196565,0.141519,0.987737,-2.005239,0.103123,0.053255,0.000000,-1.843712,0.106419,0.051114,0.935900,-1.892156,0.098189,-0.122544,0.000000,-1.874122,0.129426,0.002263,0.968284,-1.978978,0.127213,-0.002401,0.000000,-1.947542,0.141906,-0.058519,0.000000,,,,-1.874070,0.129348,0.002323,,,,,,,,,,,,,,,,-1.882913,0.154297,0.129287,-1.928121,0.196595,0.141480,,,,-1.843857,0.106633,0.051183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.005023,0.015596,0.000159,-0.999866,-1.927347,0.142936,0.030068,0.000211,-1.947848,0.096582,-0.124186,0.000000,-1.903386,0.204695,0.081374,0.000000,-1.972908,0.153370,0.126882,0.000000,-1.950962,0.204044,0.082463,0.000000,-1.883020,0.154432,0.129393,0.948876,-1.928232,0.196459,0.141547,0.986992,-2.005205,0.102886,0.053309,0.000000,-1.843684,0.106449,0.051120,0.932946,-1.892166,0.098133,-0.122523,0.000000,-1.874147,0.129405,0.002278,0.972237,-1.979000,0.127017,-0.002355,0.000000,-1.947606,0.141760,-0.058483,0.000000,,,,-1.874069,0.129344,0.002335,,,,,,,,,,,,,,,,-1.882872,0.154296,0.129286,-1.928286,0.196496,0.141542,,,,-1.843856,0.106610,0.051176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.004938,0.015482,-0.000097,-0.999868,-1.927394,0.142907,0.030069,0.000215,-1.947906,0.096515,-0.124173,0.000000,-1.903452,0.204688,0.081358,0.000000,-1.972938,0.153335,0.126891,0.000000,-1.951028,0.204012,0.082458,0.000000,-1.883050,0.154443,0.129381,0.943030,-1.928281,0.196449,0.141538,0.983680,-2.005226,0.102821,0.053335,0.000000,-1.843707,0.106467,0.051108,0.939631,-1.892225,0.098095,-0.122523,0.000000,-1.874193,0.129398,0.002269,0.971455,-1.979046,0.126956,-0.002340,0.000000,-1.947672,0.141705,-0.058478,0.000000,,,,-1.874103,0.129340,0.002326,,,,,,,,,,,,,,,,-1.882885,0.154322,0.129272,-1.928348,0.196481,0.141540,,,,-1.843894,0.106615,0.051158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,-0.005296,0.016155,0.000868,-0.999855,-1.927307,0.143033,0.030008,0.000218,-1.947702,0.096796,-0.124295,0.000000,-1.903316,0.204729,0.081375,0.000000,-1.972961,0.153477,0.126778,0.000000,-1.950894,0.204145,0.082411,0.000000,-1.883074,0.154410,0.129389,0.946317,-1.928240,0.196494,0.141516,0.988333,-2.005248,0.103080,0.053140,0.000000,-1.843720,0.106416,0.051132,0.931550,-1.892020,0.098267,-0.122570,0.000000,-1.874095,0.129442,0.002269,0.966403,-1.978947,0.127206,-0.002482,0.000000,-1.947469,0.141936,-0.058566,0.000000,,,,-1.873995,0.129365,0.002315,,,,,,,,,,,,,,,,-1.882931,0.154291,0.129281,-1.928283,0.196513,0.141520,,,,-1.843921,0.106593,0.051190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,-0.004951,0.015657,0.000895,-0.999865,-1.927362,0.142977,0.030038,0.000206,-1.947914,0.096635,-0.124213,0.000000,-1.903316,0.204707,0.081339,0.000000,-1.972919,0.153490,0.126846,0.000000,-1.950893,0.204126,0.082423,0.000000,-1.883029,0.154419,0.129367,0.945705,-1.928181,0.196514,0.141510,0.988176,-2.005282,0.103045,0.053275,0.000000,-1.843756,0.106370,0.051105,0.934914,-1.892230,0.098104,-0.122544,0.000000,-1.874179,0.129364,0.002256,0.974047,-1.979035,0.127131,-0.002389,0.000000,-1.947613,0.141820,-0.058515,0.000000,,,,-1.874120,0.129297,0.002308,,,,,,,,,,,,,,,,-1.882915,0.154261,0.129272,-1.928196,0.196547,0.141480,,,,-1.843914,0.106563,0.051178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,-0.004993,0.015690,0.001072,-0.999864,-1.927341,0.143007,0.030031,0.000209,-1.947900,0.096686,-0.124226,0.000000,-1.903276,0.204724,0.081339,0.000000,-1.972900,0.153527,0.126837,0.000000,-1.950854,0.204159,0.082419,0.000000,-1.883011,0.154425,0.129363,0.948732,-1.928149,0.196535,0.141508,0.988240,-2.005277,0.103100,0.053259,0.000000,-1.843749,0.106368,0.051099,0.931802,-1.892216,0.098135,-0.122553,0.000000,-1.874161,0.129378,0.002250,0.970035,-1.979018,0.127182,-0.002401,0.000000,-1.947587,0.141865,-0.058524,0.000000,,,,-1.874100,0.129297,0.002314,,,,,,,,,,,,,,,,-1.882923,0.154263,0.129274,-1.928141,0.196564,0.141472,,,,-1.843907,0.106582,0.051161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,-0.005131,0.015663,0.000503,-0.999864,-1.927378,0.142964,0.030050,0.000221,-1.947891,0.096659,-0.124218,0.000000,-1.903381,0.204695,0.081373,0.000000,-1.972945,0.153407,0.126861,0.000000,-1.950958,0.204076,0.082455,0.000000,-1.883056,0.154407,0.129383,0.942793,-1.928241,0.196462,0.141541,0.985612,-2.005267,0.102962,0.053272,0.000000,-1.843743,0.106415,0.051105,0.933439,-1.892208,0.098172,-0.122547,0.000000,-1.874184,0.129403,0.002264,0.968001,-1.979038,0.127088,-0.002384,0.000000,-1.947626,0.141822,-0.058504,0.000000,,,,-1.874093,0.129333,0.002320,,,,,,,,,,,,,,,,-1.882904,0.154275,0.129274,-1.928291,0.196491,0.141536,,,,-1.843937,0.106589,0.051162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,-0.005069,0.015752,0.001236,-0.999862,-1.927310,0.143074,0.030023,0.000211,-1.947864,0.096783,-0.124244,0.000000,-1.903231,0.204775,0.081343,0.000000,-1.972877,0.153594,0.126825,0.000000,-1.950809,0.204225,0.082418,0.000000,-1.882987,0.154462,0.129362,0.942793,-1.928113,0.196584,0.141508,0.985612,-2.005261,0.103188,0.053236,0.000000,-1.843732,0.106404,0.051096,0.933439,-1.892180,0.098214,-0.122564,0.000000,-1.874130,0.129431,0.002247,0.968001,-1.978987,0.127270,-0.002418,0.000000,-1.947544,0.141952,-0.058535,0.000000,,,,-1.874067,0.129366,0.002312,,,,,,,,,,,,,,,,-1.882875,0.154317,0.129265,-1.928122,0.196602,0.141472,,,,-1.843899,0.106595,0.051165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.005039,0.015769,0.001364,-0.999862,-1.927288,0.143088,0.030024,0.000211,-1.947849,0.096794,-0.124241,0.000000,-1.903196,0.204785,0.081341,0.000000,-1.972856,0.153625,0.126823,0.000000,-1.950774,0.204249,0.082415,0.000000,-1.882967,0.154470,0.129364,0.948273,-1.928082,0.196605,0.141506,0.989607,-2.005251,0.103224,0.053236,0.000000,-1.843721,0.106398,0.051101,0.934385,-1.892165,0.098211,-0.122559,0.000000,-1.874112,0.129430,0.002250,0.972190,-1.978969,0.127296,-0.002418,0.000000,-1.947520,0.141967,-0.058535,0.000000,,,,-1.874034,0.129353,0.002307,,,,,,,,,,,,,,,,-1.882854,0.154329,0.129262,-1.928092,0.196624,0.141484,,,,-1.843901,0.106597,0.051167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.005089,0.015819,0.001134,-0.999861,-1.927299,0.143051,0.030023,0.000210,-1.947823,0.096763,-0.124248,0.000000,-1.903240,0.204756,0.081349,0.000000,-1.972882,0.153559,0.126819,0.000000,-1.950818,0.204197,0.082417,0.000000,-1.882993,0.154445,0.129369,0.948156,-1.928129,0.196558,0.141510,0.992303,-2.005246,0.103149,0.053224,0.000000,-1.843717,0.106398,0.051106,0.930839,-1.892140,0.098205,-0.122560,0.000000,-1.874114,0.129421,0.002254,0.968973,-1.978969,0.127239,-0.002426,0.000000,-1.947522,0.141929,-0.058537,0.000000,,,,-1.874041,0.129350,0.002315,,,,,,,,,,,,,,,,-1.882874,0.154302,0.129275,-1.928144,0.196579,0.141479,,,,-1.843893,0.106592,0.051169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.005117,0.015826,0.001343,-0.999861,-1.927301,0.143086,0.030016,0.000217,-1.947842,0.096816,-0.124258,0.000000,-1.903217,0.204777,0.081346,0.000000,-1.972880,0.153606,0.126812,0.000000,-1.950795,0.204238,0.082414,0.000000,-1.882991,0.154455,0.129363,0.947891,-1.928109,0.196586,0.141506,0.989993,-2.005264,0.103215,0.053213,0.000000,-1.843734,0.106397,0.051098,0.932745,-1.892158,0.098235,-0.122570,0.000000,-1.874120,0.129436,0.002247,0.970465,-1.978977,0.127297,-0.002434,0.000000,-1.947523,0.141978,-0.058545,0.000000,,,,-1.874046,0.129357,0.002310,,,,,,,,,,,,,,,,-1.882883,0.154307,0.129262,-1.928113,0.196604,0.141477,,,,-1.843914,0.106605,0.051165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.005080,0.015825,0.001316,-0.999861,-1.927315,0.143075,0.030012,0.000206,-1.947854,0.096792,-0.124258,0.000000,-1.903234,0.204771,0.081338,0.000000,-1.972895,0.153600,0.126808,0.000000,-1.950812,0.204229,0.082406,0.000000,-1.883005,0.154453,0.129359,0.952286,-1.928126,0.196583,0.141499,0.990048,-2.005276,0.103202,0.053213,0.000000,-1.843746,0.106392,0.051096,0.931584,-1.892170,0.098214,-0.122570,0.000000,-1.874134,0.129425,0.002244,0.968203,-1.978990,0.127281,-0.002437,0.000000,-1.947537,0.141959,-0.058548,0.000000,,,,-1.874066,0.129340,0.002310,,,,,,,,,,,,,,,,-1.882928,0.154306,0.129266,-1.928110,0.196602,0.141468,,,,-1.843908,0.106605,0.051154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.005187,0.015846,0.000587,-0.999861,-1.927345,0.142976,0.030020,0.000222,-1.947809,0.096692,-0.124260,0.000000,-1.903357,0.204697,0.081359,0.000000,-1.972945,0.153416,0.126815,0.000000,-1.950934,0.204086,0.082424,0.000000,-1.883058,0.154400,0.129371,0.943050,-1.928240,0.196461,0.141517,0.984327,-2.005250,0.102985,0.053209,0.000000,-1.843724,0.106411,0.051101,0.933315,-1.892127,0.098195,-0.122569,0.000000,-1.874143,0.129409,0.002252,0.966353,-1.978996,0.127113,-0.002434,0.000000,-1.947561,0.141848,-0.058542,0.000000,,,,-1.874040,0.129340,0.002305,,,,,,,,,,,,,,,,-1.882897,0.154286,0.129256,-1.928299,0.196483,0.141524,,,,-1.843929,0.106573,0.051156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.005185,0.015886,0.001454,-0.999859,-1.927320,0.143064,0.030006,0.000219,-1.947853,0.096819,-0.124278,0.000000,-1.903228,0.204742,0.081347,0.000000,-1.972908,0.153581,0.126798,0.000000,-1.950806,0.204213,0.082409,0.000000,-1.883019,0.154409,0.129359,0.950948,-1.928130,0.196548,0.141503,0.989311,-2.005295,0.103207,0.053188,0.000000,-1.843764,0.106353,0.051092,0.929399,-1.892169,0.098226,-0.122582,0.000000,-1.874139,0.129405,0.002240,0.967244,-1.978995,0.127291,-0.002453,0.000000,-1.947531,0.141972,-0.058558,0.000000,,,,-1.874063,0.129328,0.002315,,,,,,,,,,,,,,,,-1.882915,0.154269,0.129270,-1.928127,0.196558,0.141462,,,,-1.843947,0.106561,0.051148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.005044,0.015573,0.000550,-0.999866,-1.927361,0.142972,0.030045,0.000218,-1.947906,0.096643,-0.124211,0.000000,-1.903349,0.204710,0.081352,0.000000,-1.972909,0.153437,0.126862,0.000000,-1.950926,0.204096,0.082444,0.000000,-1.883020,0.154428,0.129368,0.942033,-1.928199,0.196490,0.141526,0.984343,-2.005249,0.102982,0.053288,0.000000,-1.843726,0.106419,0.051091,0.935069,-1.892223,0.098150,-0.122551,0.000000,-1.874173,0.129401,0.002251,0.968717,-1.979028,0.127096,-0.002377,0.000000,-1.947625,0.141817,-0.058506,0.000000,,,,-1.874079,0.129346,0.002313,,,,,,,,,,,,,,,,-1.882850,0.154318,0.129254,-1.928259,0.196503,0.141519,,,,-1.843928,0.106570,0.051150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.004940,0.015617,0.000847,-0.999866,-1.927357,0.142998,0.030020,0.000205,-1.947916,0.096650,-0.124228,0.000000,-1.903312,0.204731,0.081318,0.000000,-1.972906,0.153508,0.126832,0.000000,-1.950889,0.204145,0.082405,0.000000,-1.883017,0.154447,0.129345,0.942033,-1.928172,0.196537,0.141491,0.984343,-2.005271,0.103058,0.053265,0.000000,-1.843745,0.106399,0.051081,0.935069,-1.892233,0.098124,-0.122563,0.000000,-1.874174,0.129389,0.002234,0.968717,-1.979031,0.127145,-0.002403,0.000000,-1.947614,0.141837,-0.058532,0.000000,,,,-1.874108,0.129319,0.002297,,,,,,,,,,,,,,,,-1.882910,0.154303,0.129251,-1.928181,0.196560,0.141462,,,,-1.843910,0.106589,0.051141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.005001,0.015767,0.001130,-0.999863,-1.927317,0.143042,0.030005,0.000205,-1.947857,0.096726,-0.124255,0.000000,-1.903252,0.204756,0.081318,0.000000,-1.972889,0.153566,0.126804,0.000000,-1.950830,0.204197,0.082391,0.000000,-1.883000,0.154453,0.129345,0.949579,-1.928135,0.196568,0.141483,0.990396,-2.005260,0.103144,0.053221,0.000000,-1.843732,0.106393,0.051086,0.935236,-1.892173,0.098169,-0.122574,0.000000,-1.874134,0.129407,0.002233,0.971132,-1.978990,0.127224,-0.002435,0.000000,-1.947548,0.141904,-0.058553,0.000000,,,,-1.874071,0.129333,0.002288,,,,,,,,,,,,,,,,-1.882898,0.154300,0.129253,-1.928138,0.196595,0.141451,,,,-1.843893,0.106595,0.051154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.005114,0.015902,0.001339,-0.999860,-1.927289,0.143081,0.029999,0.000220,-1.947807,0.096809,-0.124278,0.000000,-1.903213,0.204772,0.081333,0.000000,-1.972883,0.153601,0.126788,0.000000,-1.950791,0.204232,0.082393,0.000000,-1.882995,0.154450,0.129353,0.948478,-1.928115,0.196581,0.141489,0.989591,-2.005256,0.103209,0.053185,0.000000,-1.843726,0.106392,0.051094,0.933238,-1.892123,0.098228,-0.122581,0.000000,-1.874104,0.129430,0.002238,0.972102,-1.978960,0.127291,-0.002459,0.000000,-1.947498,0.141972,-0.058565,0.000000,,,,-1.874028,0.129352,0.002308,,,,,,,,,,,,,,,,-1.882885,0.154308,0.129260,-1.928115,0.196591,0.141450,,,,-1.843912,0.106600,0.051156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.005183,0.015819,0.000577,-0.999861,-1.927359,0.143003,0.030032,0.000226,-1.947830,0.096717,-0.124247,0.000000,-1.903369,0.204725,0.081369,0.000000,-1.972954,0.153443,0.126830,0.000000,-1.950946,0.204113,0.082437,0.000000,-1.883066,0.154429,0.129380,0.942728,-1.928249,0.196489,0.141528,0.984030,-2.005261,0.103010,0.053226,0.000000,-1.843736,0.106440,0.051109,0.931850,-1.892148,0.098221,-0.122559,0.000000,-1.874158,0.129437,0.002261,0.964972,-1.979011,0.127138,-0.002419,0.000000,-1.947580,0.141873,-0.058529,0.000000,,,,-1.874052,0.129362,0.002314,,,,,,,,,,,,,,,,-1.882905,0.154310,0.129268,-1.928307,0.196514,0.141536,,,,-1.843944,0.106608,0.051160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.005160,0.015784,0.000612,-0.999862,-1.927337,0.143013,0.030024,0.000215,-1.947822,0.096722,-0.124251,0.000000,-1.903339,0.204736,0.081356,0.000000,-1.972924,0.153460,0.126825,0.000000,-1.950916,0.204127,0.082428,0.000000,-1.883036,0.154440,0.129369,0.947302,-1.928215,0.196504,0.141518,0.987608,-2.005240,0.103026,0.053225,0.000000,-1.843715,0.106444,0.051097,0.933544,-1.892140,0.098222,-0.122567,0.000000,-1.874139,0.129442,0.002250,0.965976,-1.978992,0.127150,-0.002423,0.000000,-1.947564,0.141881,-0.058535,0.000000,,,,-1.874038,0.129364,0.002298,,,,,,,,,,,,,,,,-1.882896,0.154324,0.129262,-1.928259,0.196526,0.141526,,,,-1.843911,0.106616,0.051147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.005102,0.015726,0.000453,-0.999863,-1.927371,0.142952,0.030029,0.000211,-1.947859,0.096636,-0.124239,0.000000,-1.903386,0.204689,0.081351,0.000000,-1.972950,0.153397,0.126833,0.000000,-1.950963,0.204065,0.082428,0.000000,-1.883062,0.154405,0.129367,0.947432,-1.928253,0.196457,0.141516,0.986740,-2.005258,0.102944,0.053244,0.000000,-1.843735,0.106413,0.051097,0.936891,-1.892177,0.098154,-0.122561,0.000000,-1.874171,0.129394,0.002250,0.967434,-1.979025,0.127069,-0.002410,0.000000,-1.947607,0.141803,-0.058528,0.000000,,,,-1.874077,0.129320,0.002301,,,,,,,,,,,,,,,,-1.882928,0.154287,0.129257,-1.928297,0.196484,0.141527,,,,-1.843919,0.106578,0.051146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.005162,0.015786,0.000474,-0.999862,-1.927371,0.142961,0.030013,0.000209,-1.947843,0.096664,-0.124263,0.000000,-1.903391,0.204690,0.081345,0.000000,-1.972962,0.153395,0.126813,0.000000,-1.950968,0.204068,0.082416,0.000000,-1.883074,0.154400,0.129357,0.947901,-1.928265,0.196452,0.141506,0.986456,-2.005264,0.102953,0.053213,0.000000,-1.843740,0.106415,0.051086,0.936593,-1.892161,0.098180,-0.122579,0.000000,-1.874169,0.129404,0.002238,0.966834,-1.979022,0.127084,-0.002435,0.000000,-1.947598,0.141823,-0.058547,0.000000,,,,-1.874075,0.129328,0.002293,,,,,,,,,,,,,,,,-1.882939,0.154278,0.129257,-1.928310,0.196481,0.141510,,,,-1.843925,0.106584,0.051127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.004989,0.015626,0.000248,-0.999866,-1.927420,0.142912,0.030032,0.000213,-1.947920,0.096552,-0.124220,0.000000,-1.903451,0.204671,0.081335,0.000000,-1.972985,0.153361,0.126843,0.000000,-1.951027,0.204027,0.082422,0.000000,-1.883097,0.154407,0.129359,0.947901,-1.928302,0.196442,0.141507,0.986456,-2.005287,0.102877,0.053272,0.000000,-1.843765,0.106412,0.051092,0.936593,-1.892239,0.098093,-0.122554,0.000000,-1.874221,0.129370,0.002246,0.966834,-1.979074,0.127000,-0.002393,0.000000,-1.947674,0.141734,-0.058520,0.000000,,,,-1.874133,0.129304,0.002288,,,,,,,,,,,,,,,,-1.882941,0.154279,0.129255,-1.928360,0.196475,0.141510,,,,-1.843950,0.106572,0.051151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,-0.005083,0.015890,0.001176,-0.999860,-1.927324,0.143046,0.030000,0.000216,-1.947830,0.096757,-0.124274,0.000000,-1.903266,0.204748,0.081329,0.000000,-1.972919,0.153558,0.126789,0.000000,-1.950845,0.204193,0.082390,0.000000,-1.883030,0.154436,0.129352,0.943369,-1.928164,0.196553,0.141486,0.983306,-2.005277,0.103151,0.053190,0.000000,-1.843748,0.106386,0.051095,0.937072,-1.892146,0.098195,-0.122578,0.000000,-1.874135,0.129410,0.002238,0.970687,-1.978990,0.127237,-0.002456,0.000000,-1.947534,0.141924,-0.058563,0.000000,,,,-1.874056,0.129339,0.002302,,,,,,,,,,,,,,,,-1.882905,0.154299,0.129258,-1.928180,0.196566,0.141453,,,,-1.843937,0.106581,0.051159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.005133,0.015799,0.000803,-0.999862,-1.927384,0.143001,0.030019,0.000219,-1.947883,0.096711,-0.124255,0.000000,-1.903363,0.204717,0.081349,0.000000,-1.972970,0.153471,0.126817,0.000000,-1.950941,0.204127,0.082419,0.000000,-1.883081,0.154416,0.129364,0.947948,-1.928244,0.196498,0.141510,0.990313,-2.005303,0.103046,0.053219,0.000000,-1.843776,0.106402,0.051096,0.930184,-1.892200,0.098190,-0.122569,0.000000,-1.874190,0.129409,0.002247,0.969121,-1.979044,0.127157,-0.002429,0.000000,-1.947609,0.141873,-0.058541,0.000000,,,,-1.874093,0.129334,0.002308,,,,,,,,,,,,,,,,-1.882941,0.154294,0.129251,-1.928288,0.196522,0.141512,,,,-1.843971,0.106576,0.051145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.005202,0.015826,0.000668,-0.999861,-1.927361,0.143000,0.030021,0.000220,-1.947839,0.096725,-0.124261,0.000000,-1.903360,0.204716,0.081360,0.000000,-1.972955,0.153444,0.126818,0.000000,-1.950938,0.204112,0.082428,0.000000,-1.883067,0.154414,0.129370,0.945449,-1.928243,0.196482,0.141519,0.987729,-2.005270,0.103021,0.053212,0.000000,-1.843745,0.106421,0.051097,0.933663,-1.892156,0.098219,-0.122571,0.000000,-1.874162,0.129426,0.002250,0.965735,-1.979015,0.127146,-0.002432,0.000000,-1.947581,0.141878,-0.058540,0.000000,,,,-1.874058,0.129351,0.002297,,,,,,,,,,,,,,,,-1.882914,0.154302,0.129261,-1.928295,0.196501,0.141526,,,,-1.843951,0.106589,0.051152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,-0.005036,0.015680,0.000343,-0.999864,-1.927359,0.142959,0.030039,0.000209,-1.947851,0.096617,-0.124220,0.000000,-1.903383,0.204708,0.081351,0.000000,-1.972932,0.153407,0.126846,0.000000,-1.950960,0.204074,0.082432,0.000000,-1.883044,0.154435,0.129372,0.947988,-1.928243,0.196478,0.141520,0.988482,-2.005236,0.102937,0.053266,0.000000,-1.843713,0.106441,0.051104,0.938431,-1.892169,0.098148,-0.122548,0.000000,-1.874159,0.129409,0.002257,0.967871,-1.979012,0.127060,-0.002393,0.000000,-1.947603,0.141793,-0.058515,0.000000,,,,-1.874070,0.129337,0.002315,,,,,,,,,,,,,,,,-1.882920,0.154316,0.129254,-1.928279,0.196504,0.141530,,,,-1.843889,0.106606,0.051154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,-0.005199,0.015825,0.000883,-0.999861,-1.927352,0.143026,0.030028,0.000222,-1.947850,0.096759,-0.124254,0.000000,-1.903324,0.204731,0.081367,0.000000,-1.972941,0.153489,0.126825,0.000000,-1.950902,0.204148,0.082434,0.000000,-1.883053,0.154420,0.129377,0.942808,-1.928210,0.196508,0.141526,0.985465,-2.005278,0.103079,0.053219,0.000000,-1.843751,0.106410,0.051104,0.933012,-1.892167,0.098229,-0.122565,0.000000,-1.874159,0.129428,0.002256,0.967559,-1.979013,0.127194,-0.002425,0.000000,-1.947572,0.141912,-0.058533,0.000000,,,,-1.874063,0.129360,0.002311,,,,,,,,,,,,,,,,-1.882895,0.154298,0.129265,-1.928263,0.196531,0.141525,,,,-1.843952,0.106578,0.051162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
