Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.41.403 PM,Total Frames in Take,1067,Total Exported Frames,1067,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
825,6.875000,,,,,,,,,,,,,,,,,,,,,-0.007380,-0.365767,0.012580,-0.930592,-1.228689,0.138675,-1.069922,0.000436,-1.352750,0.094756,-1.165019,0.811033,-1.174244,0.199319,-1.050467,0.972593,-1.192744,0.148585,-0.969088,0.909735,-1.207296,0.199468,-1.016223,0.925864,-1.127087,0.148074,-1.030539,0.940302,-1.149754,0.190701,-0.990201,0.956278,-1.268530,0.099655,-0.998534,0.915761,-1.155227,0.100481,-1.113721,0.853716,-1.311984,0.095331,-1.203010,0.688521,-1.210727,0.124609,-1.127063,0.894032,-1.288540,0.124080,-1.056591,0.726096,-1.305390,0.139036,-1.118604,0.000000,-1.353465,0.094736,-1.164774,-1.210632,0.124519,-1.126660,-1.288054,0.123297,-1.057184,-1.174222,0.199396,-1.050542,-1.192531,0.148841,-0.968947,-1.207150,0.199680,-1.016076,-1.127022,0.148099,-1.030311,-1.149886,0.190776,-0.990113,-1.268420,0.099694,-0.998850,-1.154934,0.100339,-1.113235,-1.312629,0.095646,-1.204029,,,,,,,,,,,,,,,,,,
826,6.883333,,,,,,,,,,,,,,,,,,,,,-0.007160,-0.363767,0.011612,-0.931390,-1.234799,0.138982,-1.076590,0.000452,-1.358363,0.094844,-1.172232,0.811033,-1.180557,0.199728,-1.056887,0.972593,-1.199309,0.148938,-0.975601,0.909735,-1.213757,0.199804,-1.022786,0.925864,-1.133386,0.148569,-1.036767,0.940302,-1.156311,0.191143,-0.996517,0.956278,-1.274872,0.099867,-1.005384,0.915761,-1.161074,0.100942,-1.120081,0.853716,-1.317434,0.095507,-1.210047,0.688521,-1.216563,0.124965,-1.133657,0.894032,-1.294678,0.124267,-1.063521,0.726096,-1.311290,0.139205,-1.125603,0.000000,-1.317478,0.116325,-1.181770,-1.217174,0.124844,-1.133285,-1.294578,0.123613,-1.063833,-1.180793,0.199681,-1.057196,-1.199051,0.149076,-0.975579,-1.213694,0.200010,-1.022544,-1.133456,0.148518,-1.036856,-1.156358,0.191076,-0.996599,-1.274792,0.099976,-1.005562,-1.161394,0.100728,-1.119825,-1.316038,0.096754,-1.209912,,,,,,,,,,,,,,,,,,
827,6.891667,,,,,,,,,,,,,,,,,,,,,-0.006947,-0.363776,0.011100,-0.931394,-1.241297,0.139205,-1.083299,0.000420,-1.364813,0.094928,-1.178938,0.000000,-1.187122,0.200012,-1.063598,0.902035,-1.205816,0.149203,-0.982310,0.926752,-1.220322,0.200052,-1.029497,0.918932,-1.139894,0.148906,-1.043478,0.968862,-1.162866,0.191455,-1.003229,0.970995,-1.281325,0.100048,-1.012091,0.944215,-1.167530,0.101245,-1.126790,0.884484,-1.323885,0.095636,-1.216754,0.530829,-1.223047,0.125207,-1.140366,0.818712,-1.301159,0.124425,-1.070229,0.817194,-1.317789,0.139343,-1.132311,0.000000,-1.323835,0.116335,-1.188494,-1.223561,0.125047,-1.139967,-1.301040,0.123740,-1.070518,-1.187424,0.199941,-1.063884,-1.205560,0.149438,-0.982227,-1.220305,0.200197,-1.029341,-1.139768,0.148821,-1.043680,-1.162876,0.191433,-1.003409,-1.281421,0.100066,-1.012202,-1.167866,0.101101,-1.126477,-1.322772,0.096789,-1.216577,,,,,,,,,,,,,,,,,,
828,6.900000,,,,,,,,,,,,,,,,,,,,,-0.007572,-0.362703,0.011570,-0.931802,-1.247653,0.139530,-1.090035,0.000696,-1.371007,0.095494,-1.185994,0.000000,-1.193442,0.200249,-1.070161,0.894358,-1.212391,0.149401,-0.988957,0.910666,-1.226720,0.200306,-1.036136,0.946604,-1.146329,0.149064,-1.049973,0.936721,-1.169336,0.191612,-1.009743,0.954481,-1.287897,0.100370,-1.018951,0.963182,-1.173837,0.101507,-1.133386,0.879652,-1.329991,0.096177,-1.223714,0.596847,-1.229290,0.125553,-1.147071,0.832431,-1.307564,0.124819,-1.077115,0.811851,-1.324031,0.139809,-1.139223,0.000000,-1.330167,0.116420,-1.195098,-1.229198,0.125766,-1.146482,-1.308105,0.122732,-1.078861,-1.193879,0.200173,-1.070554,-1.212149,0.149517,-0.988917,-1.226864,0.200271,-1.036121,-1.146317,0.149075,-1.050350,-1.169395,0.191670,-1.009802,-1.287840,0.100233,-1.018929,-1.174319,0.101171,-1.133190,-1.328921,0.096915,-1.223342,,,,,,,,,,,,,,,,,,
829,6.908333,,,,,,,,,,,,,,,,,,,,,-0.007659,-0.363500,0.011460,-0.931492,-1.254138,0.139558,-1.096684,0.000623,-1.377649,0.095529,-1.192444,0.000000,-1.199902,0.200279,-1.076886,0.851699,-1.218705,0.149407,-0.995664,0.932006,-1.233122,0.200323,-1.042805,0.962661,-1.152747,0.149096,-1.056792,0.905673,-1.175692,0.191630,-1.016512,0.974538,-1.294255,0.100373,-1.025542,0.962354,-1.180390,0.101557,-1.140171,0.845137,-1.336698,0.096228,-1.230234,0.662008,-1.235870,0.125599,-1.153755,0.841699,-1.314025,0.124835,-1.083666,0.306361,-1.330600,0.139838,-1.145742,0.000000,-1.336544,0.116590,-1.201754,-1.236399,0.125482,-1.153245,-1.314457,0.122793,-1.085554,-1.200231,0.200292,-1.077242,-1.218416,0.149524,-0.995649,-1.233140,0.200351,-1.042682,-1.152590,0.149094,-1.057025,-1.175798,0.191730,-1.016549,-1.294160,0.100252,-1.025667,-1.180651,0.101371,-1.139910,-1.335834,0.096791,-1.230063,,,,,,,,,,,,,,,,,,
830,6.916667,,,,,,,,,,,,,,,,,,,,,-0.008136,-0.363038,0.010935,-0.931675,-1.260297,0.139683,-1.103484,0.000727,-1.383683,0.095698,-1.199424,0.000000,-1.206119,0.200414,-1.083555,0.878929,-1.224973,0.149428,-1.002415,0.921911,-1.239374,0.200394,-1.049507,0.968237,-1.158953,0.149235,-1.063477,0.929748,-1.181965,0.191704,-1.023167,0.962357,-1.300462,0.100384,-1.032431,0.950308,-1.186481,0.101783,-1.146944,0.896658,-1.342694,0.096470,-1.237172,0.738742,-1.241962,0.125807,-1.160554,0.813942,-1.320188,0.124907,-1.090544,0.296363,-1.336709,0.139978,-1.152619,0.000000,,,,-1.241750,0.126027,-1.160039,-1.320895,0.122734,-1.092434,-1.206594,0.200260,-1.083886,-1.224725,0.149529,-1.002408,-1.239533,0.200376,-1.049508,-1.158882,0.149255,-1.063873,-1.182091,0.191693,-1.023337,-1.300434,0.100230,-1.032377,-1.187032,0.101472,-1.146736,-1.341632,0.097152,-1.236779,,,,,,,,,,,,,,,,,,
831,6.925000,,,,,,,,,,,,,,,,,,,,,-0.007919,-0.363676,0.011340,-0.931423,-1.266723,0.139681,-1.110243,0.000666,-1.390267,0.095703,-1.205982,0.000000,-1.212481,0.200393,-1.090430,0.850268,-1.231253,0.149473,-1.009230,0.933143,-1.245689,0.200415,-1.056336,0.960000,-1.165317,0.149200,-1.070383,0.899422,-1.188249,0.191710,-1.030069,0.947141,-1.306812,0.100454,-1.039108,0.958562,-1.192989,0.101707,-1.153779,0.833678,-1.349330,0.096425,-1.243787,0.669437,-1.248475,0.125755,-1.167328,0.850489,-1.326604,0.124948,-1.097210,0.258641,-1.343203,0.139987,-1.159272,0.000000,,,,-1.248900,0.125581,-1.166821,-1.327196,0.122832,-1.099139,-1.212882,0.200287,-1.090783,-1.230933,0.149598,-1.009261,-1.245571,0.200504,-1.056193,-1.165285,0.149261,-1.070606,-1.188396,0.191725,-1.030135,-1.306772,0.100293,-1.039217,-1.193315,0.101590,-1.153563,-1.348263,0.097070,-1.243605,,,,,,,,,,,,,,,,,,
832,6.933333,,,,,,,,,,,,,,,,,,,,,-0.007741,-0.363107,0.010877,-0.931652,-1.272920,0.139690,-1.117148,0.000724,-1.396304,0.095589,-1.213039,0.000000,-1.218763,0.200456,-1.097269,0.863840,-1.237585,0.149519,-1.016091,0.913670,-1.252013,0.200446,-1.063216,0.948613,-1.171573,0.149310,-1.077163,0.941485,-1.194597,0.191797,-1.036879,0.959584,-1.313058,0.100424,-1.046062,0.950433,-1.199096,0.101789,-1.160593,0.898075,-1.355321,0.096352,-1.250793,0.684946,-1.254589,0.125782,-1.174211,0.828900,-1.332803,0.124899,-1.104189,0.269087,-1.349340,0.139920,-1.166271,0.000000,,,,-1.254728,0.125747,-1.173727,-1.333524,0.122927,-1.105818,-1.219162,0.200292,-1.097709,-1.237340,0.149613,-1.016115,-1.251950,0.200474,-1.063062,-1.171709,0.149282,-1.077571,-1.194689,0.191752,-1.037060,-1.313120,0.100352,-1.046048,-1.199200,0.101855,-1.160162,-1.354205,0.097217,-1.250306,,,,,,,,,,,,,,,,,,
833,6.941667,,,,,,,,,,,,,,,,,,,,,-0.008163,-0.363452,0.010968,-0.931513,-1.279168,0.139614,-1.124189,0.000805,-1.402643,0.095642,-1.220020,0.000000,-1.224967,0.200340,-1.104305,0.877157,-1.243753,0.149352,-1.023151,0.873957,-1.258192,0.200321,-1.070228,0.898403,-1.177787,0.149156,-1.084272,0.903996,-1.200760,0.191626,-1.043939,0.918703,-1.319272,0.100316,-1.053102,0.661753,-1.205393,0.101710,-1.167716,0.847558,-1.361687,0.096412,-1.257805,0.702802,-1.260885,0.125739,-1.181275,0.814786,-1.339048,0.124842,-1.111196,0.395038,-1.355624,0.139916,-1.173255,0.000000,,,,-1.260917,0.125869,-1.180547,-1.339746,0.123036,-1.112649,-1.225336,0.200271,-1.104622,-1.243377,0.149680,-1.023077,-1.257887,0.200502,-1.070029,-1.177880,0.149143,-1.084644,-1.200722,0.191875,-1.044144,-1.319729,0.099507,-1.054086,-1.205560,0.101555,-1.167150,-1.361045,0.097122,-1.257099,,,,,,,,,,,,,,,,,,
834,6.950000,,,,,,,,,,,,,,,,,,,,,-0.008428,-0.363796,0.012206,-0.931361,-1.285316,0.139631,-1.131031,0.000868,-1.408973,0.095929,-1.226751,0.000000,-1.230948,0.200228,-1.111213,0.890193,-1.249799,0.149320,-1.030024,0.885032,-1.264147,0.200306,-1.077111,0.918261,-1.183881,0.148935,-1.091195,0.918733,-1.206717,0.191478,-1.050862,0.953098,-1.325463,0.100460,-1.059898,0.578538,-1.211670,0.101525,-1.174599,0.838222,-1.368045,0.096582,-1.264567,0.671349,-1.267111,0.125687,-1.188126,0.765336,-1.345223,0.125013,-1.117987,0.361485,-1.361808,0.140104,-1.180039,0.000000,,,,-1.267696,0.125616,-1.187395,-1.345954,0.123190,-1.119620,-1.231246,0.200219,-1.111536,-1.249428,0.149585,-1.029966,-1.263913,0.200483,-1.076967,-1.183937,0.148941,-1.091516,-1.206602,0.191610,-1.050929,-1.325967,0.099566,-1.061236,-1.211606,0.101541,-1.173956,-1.367205,0.097335,-1.263892,,,,,,,,,,,,,,,,,,
835,6.958333,,,,,,,,,,,,,,,,,,,,,-0.008969,-0.363309,0.013304,-0.931531,-1.291360,0.139728,-1.137882,0.000887,-1.415026,0.096347,-1.233737,0.000000,-1.236865,0.200189,-1.117997,0.858399,-1.255924,0.149311,-1.036837,0.865001,-1.270098,0.200341,-1.083928,0.919483,-1.189944,0.148777,-1.097941,0.904744,-1.212717,0.191368,-1.057622,0.936047,-1.331676,0.100642,-1.066798,0.610962,-1.217763,0.101451,-1.181382,0.857131,-1.374057,0.096907,-1.271511,0.683423,-1.273131,0.125751,-1.194961,0.802249,-1.351316,0.125254,-1.124902,0.318670,-1.367801,0.140398,-1.186969,0.000000,,,,-1.273062,0.125939,-1.194196,-1.352190,0.123262,-1.126545,-1.237260,0.200158,-1.118402,-1.255497,0.149621,-1.036721,-1.269945,0.200513,-1.083703,-1.190041,0.148745,-1.098308,-1.212677,0.191461,-1.057857,-1.332236,0.099716,-1.067916,-1.218043,0.101324,-1.180901,-1.373222,0.097546,-1.270805,,,,,,,,,,,,,,,,,,
836,6.966667,,,,,,,,,,,,,,,,,,,,,-0.008632,-0.363857,0.014643,-0.931300,-1.297765,0.139899,-1.144527,0.000721,-1.421645,0.096644,-1.240162,0.000000,-1.243110,0.200268,-1.124804,0.881430,-1.262183,0.149562,-1.043540,0.903210,-1.276301,0.200549,-1.090695,0.900696,-1.196280,0.148783,-1.104724,0.898293,-1.218908,0.191488,-1.064445,0.907854,-1.338082,0.101016,-1.073332,0.559250,-1.224307,0.101388,-1.188056,0.873859,-1.380721,0.097053,-1.277987,0.620075,-1.279637,0.125790,-1.201606,0.805719,-1.357737,0.125580,-1.131451,0.000000,-1.374264,0.140662,-1.193521,0.000000,,,,-1.280055,0.125652,-1.200965,,,,-1.243475,0.200214,-1.125102,-1.261850,0.149756,-1.043514,-1.275992,0.200638,-1.090462,-1.196517,0.148801,-1.105053,-1.219034,0.191493,-1.064791,-1.338479,0.099962,-1.074688,-1.224382,0.101352,-1.187559,-1.379558,0.097849,-1.277419,,,,,,,,,,,,,,,,,,
837,6.975000,,,,,,,,,,,,,,,,,,,,,-0.008932,-0.363815,0.014878,-0.931310,-1.303874,0.140119,-1.151273,0.000709,-1.427773,0.096983,-1.246936,0.000000,-1.249181,0.200445,-1.131522,0.850098,-1.268295,0.149720,-1.050280,0.901708,-1.282375,0.200735,-1.097416,0.949750,-1.202386,0.148922,-1.111457,0.886758,-1.224990,0.191626,-1.071164,0.938918,-1.344223,0.101236,-1.080097,0.529821,-1.230437,0.101577,-1.194811,0.883500,-1.386846,0.097380,-1.284757,0.685303,-1.285750,0.126021,-1.208356,0.839366,-1.363857,0.125835,-1.138208,0.000000,-1.380368,0.140952,-1.200274,0.000000,,,,-1.285923,0.125998,-1.207737,,,,-1.249555,0.200345,-1.131980,-1.267941,0.149885,-1.050239,-1.282253,0.200776,-1.097261,-1.202686,0.148831,-1.111785,-1.224975,0.191723,-1.071388,-1.344761,0.100105,-1.081500,-1.230493,0.101591,-1.194348,-1.385970,0.098027,-1.284125,,,,,,,,,,,,,,,,,,
838,6.983333,,,,,,,,,,,,,,,,,,,,,-0.008781,-0.364919,0.014889,-0.930879,-1.310346,0.140180,-1.158012,0.000706,-1.434468,0.097008,-1.253370,0.000000,-1.255613,0.200516,-1.138406,0.884032,-1.274529,0.149809,-1.057106,0.885406,-1.288725,0.200810,-1.104221,0.876906,-1.208765,0.149002,-1.118440,0.899233,-1.231278,0.191714,-1.078104,0.943678,-1.350522,0.101310,-1.086731,0.542446,-1.237009,0.101634,-1.201715,0.873955,-1.393631,0.097399,-1.291288,0.661185,-1.292356,0.126069,-1.215135,0.553138,-1.370296,0.125893,-1.144802,0.000000,-1.386956,0.140993,-1.206832,0.000000,,,,-1.293710,0.125254,-1.214299,,,,-1.255945,0.200554,-1.138727,-1.274106,0.149986,-1.057086,-1.288334,0.200989,-1.103981,-1.209018,0.149017,-1.118753,-1.231323,0.191799,-1.078308,-1.350962,0.100255,-1.088161,-1.236910,0.101663,-1.201221,-1.392620,0.098135,-1.290766,,,,,,,,,,,,,,,,,,
839,6.991667,,,,,,,,,,,,,,,,,,,,,-0.009066,-0.365595,0.014396,-0.930619,-1.316546,0.140385,-1.164732,0.000767,-1.440774,0.097212,-1.259951,0.000000,-1.261827,0.200742,-1.145148,0.793325,-1.280591,0.149948,-1.063868,0.893676,-1.294891,0.200982,-1.110916,0.977581,-1.214915,0.149243,-1.125296,0.922146,-1.237400,0.191903,-1.084889,0.945350,-1.356592,0.101421,-1.093428,0.530524,-1.243244,0.101931,-1.208574,0.849436,-1.399991,0.097667,-1.297927,0.611259,-1.298628,0.126340,-1.221892,0.818891,-1.376467,0.126043,-1.151448,0.000000,-1.393227,0.141188,-1.213441,0.000000,,,,-1.298877,0.126383,-1.221214,,,,-1.262436,0.200550,-1.145674,-1.280196,0.150105,-1.063871,-1.294874,0.200997,-1.110829,-1.214965,0.149188,-1.125599,-1.237286,0.191983,-1.085057,-1.357197,0.100308,-1.094814,-1.243282,0.101853,-1.207978,-1.398901,0.098609,-1.297343,,,,,,,,,,,,,,,,,,
840,7.000000,,,,,,,,,,,,,,,,,,,,,-0.009825,-0.365997,0.015784,-0.930430,-1.322720,0.140600,-1.171307,0.000767,-1.447168,0.097856,-1.266433,0.000000,-1.267796,0.200777,-1.151747,0.800397,-1.286646,0.150008,-1.070471,0.912149,-1.300828,0.201106,-1.117485,0.735351,-1.221027,0.149123,-1.131958,0.920222,-1.243343,0.191836,-1.091514,0.943020,-1.362825,0.101732,-1.099983,0.483961,-1.249579,0.101934,-1.215230,0.892677,-1.406418,0.098198,-1.304445,0.654969,-1.304898,0.126522,-1.228489,0.537557,-1.382675,0.126440,-1.157976,0.000000,-1.399442,0.141664,-1.219947,0.000000,,,,-1.306321,0.125623,-1.227722,,,,-1.268450,0.200628,-1.152179,-1.286332,0.150162,-1.070447,-1.300061,0.201586,-1.116936,-1.221020,0.149207,-1.132266,-1.243480,0.191824,-1.091695,-1.363396,0.100547,-1.101575,-1.249551,0.101966,-1.214803,-1.405303,0.098909,-1.304050,,,,,,,,,,,,,,,,,,
841,7.008333,,,,,,,,,,,,,,,,,,,,,-0.009469,-0.366045,0.016261,-0.930407,-1.329006,0.140746,-1.177966,0.000863,-1.453492,0.097984,-1.273034,0.000000,-1.274041,0.200908,-1.158475,0.800397,-1.292913,0.150233,-1.077145,0.912149,-1.307069,0.201293,-1.124209,0.735351,-1.227302,0.149245,-1.138639,0.920222,-1.249586,0.192013,-1.098235,0.943020,-1.369126,0.101975,-1.106599,0.483961,-1.255894,0.101990,-1.221860,0.892677,-1.412747,0.098262,-1.311052,0.654969,-1.311199,0.126599,-1.235137,0.537557,-1.388967,0.126637,-1.164614,0.000000,-1.405733,0.141809,-1.226598,0.000000,,,,-1.312638,0.125801,-1.234503,,,,-1.274539,0.200867,-1.158715,-1.292596,0.150349,-1.077066,-1.306326,0.201619,-1.123813,-1.227664,0.149206,-1.138937,-1.249723,0.192002,-1.098483,-1.369765,0.100630,-1.108285,-1.255671,0.102155,-1.221367,-1.411047,0.099293,-1.310747,,,,,,,,,,,,,,,,,,
842,7.016667,,,,,,,,,,,,,,,,,,,,,-0.009603,-0.366449,0.017089,-0.930232,-1.335319,0.141041,-1.184503,0.000661,-1.459960,0.098451,-1.279445,0.000000,-1.280238,0.201120,-1.165081,0.861321,-1.299120,0.150504,-1.083717,0.913353,-1.313235,0.201571,-1.130786,0.774259,-1.233566,0.149388,-1.145270,0.882350,-1.255744,0.192205,-1.104860,0.929090,-1.375439,0.102361,-1.113087,0.437674,-1.262310,0.102151,-1.228449,0.858657,-1.419248,0.098650,-1.317499,0.497140,-1.317586,0.126846,-1.241685,0.559103,-1.395291,0.127036,-1.171092,0.000000,-1.412087,0.142213,-1.233067,0.000000,,,,-1.319116,0.125949,-1.241180,,,,-1.280857,0.200940,-1.165442,-1.298880,0.150496,-1.083888,-1.312522,0.201761,-1.130360,-1.233808,0.149371,-1.145603,-1.256023,0.192143,-1.105099,,,,-1.262145,0.102293,-1.228111,-1.417787,0.099375,-1.317408,,,,,,,,,,,,,,,,,,
843,7.025000,,,,,,,,,,,,,,,,,,,,,-0.009913,-0.366848,0.017672,-0.930060,-1.341535,0.141285,-1.191016,0.000671,-1.466314,0.098873,-1.285857,0.000000,-1.286359,0.201289,-1.171632,0.815283,-1.305237,0.150683,-1.090260,0.926192,-1.319325,0.201776,-1.137308,0.787017,-1.239738,0.149491,-1.151870,0.896973,-1.261824,0.192331,-1.111434,0.906832,-1.381644,0.102645,-1.119572,0.000000,-1.268615,0.102307,-1.235032,0.899635,-1.425635,0.099026,-1.323947,0.591703,-1.323871,0.127076,-1.248215,0.539109,-1.401514,0.127356,-1.177556,0.000000,-1.418344,0.142566,-1.239513,0.000000,,,,-1.325486,0.126249,-1.247877,,,,-1.286960,0.201153,-1.172065,-1.305013,0.150573,-1.090342,-1.318653,0.202022,-1.136973,-1.240006,0.149483,-1.152034,-1.261991,0.192318,-1.111473,,,,-1.268505,0.102433,-1.234807,-1.423828,0.099723,-1.324011,,,,,,,,,,,,,,,,,,
844,7.033333,,,,,,,,,,,,,,,,,,,,,-0.010279,-0.365028,0.017075,-0.930783,-1.347481,0.141716,-1.197904,0.000630,-1.471850,0.099300,-1.293280,0.000000,-1.292431,0.201745,-1.178240,0.811681,-1.311588,0.151039,-1.096996,0.934237,-1.325533,0.202169,-1.144046,0.802344,-1.245845,0.149966,-1.158348,0.921209,-1.268126,0.192745,-1.117955,0.957063,-1.387838,0.102968,-1.126658,0.000000,-1.274356,0.102844,-1.241672,0.929968,-1.431021,0.099525,-1.331208,0.515611,-1.329579,0.127581,-1.255048,0.538664,-1.407501,0.127723,-1.184694,0.000000,-1.424099,0.142983,-1.246701,0.000000,,,,-1.329377,0.127763,-1.254529,,,,-1.293420,0.201348,-1.178782,-1.311520,0.150952,-1.097196,-1.325054,0.202287,-1.143786,-1.245937,0.149948,-1.158861,-1.268556,0.192606,-1.118360,,,,-1.274398,0.102752,-1.241336,-1.430348,0.099910,-1.330731,,,,,,,,,,,,,,,,,,
845,7.041667,,,,,,,,,,,,,,,,,,,,,-0.009648,-0.365821,0.017512,-0.930470,-1.354010,0.141922,-1.204421,0.000609,-1.478559,0.099410,-1.299519,0.000000,-1.298906,0.201961,-1.184940,0.701110,-1.317939,0.151380,-1.103589,0.942869,-1.331949,0.202447,-1.150690,0.860445,-1.252304,0.150194,-1.165054,0.869599,-1.274500,0.193041,-1.124685,0.848400,-1.394258,0.103293,-1.133049,0.000000,-1.280975,0.102961,-1.248259,0.912337,-1.437797,0.099566,-1.337519,0.772428,-1.336213,0.127698,-1.261575,0.853530,-1.414013,0.127969,-1.191087,0.000000,-1.430713,0.143145,-1.253087,0.000000,,,,-1.336528,0.127539,-1.261140,,,,-1.299815,0.201746,-1.185348,-1.317854,0.151282,-1.103827,-1.331416,0.202591,-1.150262,-1.252443,0.150219,-1.165491,-1.274706,0.192969,-1.124975,,,,-1.281062,0.102893,-1.247974,-1.436484,0.100146,-1.337260,,,,,,,,,,,,,,,,,,
846,7.050000,,,,,,,,,,,,,,,,,,,,,-0.008997,-0.364306,0.016701,-0.931086,-1.360142,0.142266,-1.211065,0.000576,-1.484295,0.099443,-1.306540,0.000000,-1.305220,0.202427,-1.191446,0.745308,-1.324418,0.151864,-1.110123,0.932284,-1.338375,0.202871,-1.157304,0.825350,-1.258580,0.150767,-1.171372,0.885148,-1.280993,0.193596,-1.131105,0.909262,-1.400545,0.103606,-1.139798,0.000000,-1.286886,0.103420,-1.254638,0.923567,-1.443409,0.099654,-1.344406,0.635539,-1.342130,0.128038,-1.268151,0.860005,-1.420159,0.128204,-1.197917,0.000000,-1.436687,0.143305,-1.259982,0.000000,,,,-1.342052,0.128055,-1.267765,,,,-1.306262,0.202038,-1.192014,-1.324283,0.151798,-1.110218,-1.337983,0.203057,-1.157023,-1.258538,0.150814,-1.171815,-1.281326,0.193441,-1.131392,,,,-1.287127,0.103329,-1.254397,-1.442542,0.100079,-1.343984,,,,,,,,,,,,,,,,,,
847,7.058333,,,,,,,,,,,,,,,,,,,,,-0.007546,-0.364329,0.017877,-0.931068,-1.366735,0.142586,-1.217599,0.000587,-1.490949,0.099565,-1.312905,0.000000,-1.311743,0.202754,-1.198200,0.687683,-1.330988,0.152503,-1.116695,0.955530,-1.344893,0.203357,-1.164056,0.870699,-1.265159,0.151113,-1.177948,0.888238,-1.287518,0.194111,-1.137831,0.883276,-1.407173,0.104226,-1.146189,0.000000,-1.293529,0.103502,-1.261042,0.911853,-1.450067,0.099595,-1.350777,0.736456,-1.348747,0.128135,-1.274636,0.901426,-1.426767,0.128639,-1.204393,0.000000,-1.443285,0.143537,-1.266510,0.000000,,,,-1.349144,0.127892,-1.274279,,,,-1.311953,0.202720,-1.198527,-1.330921,0.152300,-1.116990,-1.344256,0.203447,-1.163554,-1.265623,0.151132,-1.178463,-1.287959,0.194162,-1.138035,,,,-1.293648,0.103538,-1.260879,-1.448897,0.099953,-1.350374,,,,,,,,,,,,,,,,,,
848,7.066667,,,,,,,,,,,,,,,,,,,,,-0.006016,-0.364445,0.016315,-0.931063,-1.372765,0.142865,-1.224105,0.000531,-1.496829,0.099181,-1.319306,0.000000,-1.318011,0.203287,-1.204823,0.909075,-1.337033,0.153097,-1.123228,0.969254,-1.351154,0.203814,-1.170671,0.881022,-1.271215,0.151868,-1.184495,0.863309,-1.293736,0.194844,-1.144446,0.792361,-1.413031,0.104464,-1.152620,0.000000,-1.299414,0.104001,-1.267500,0.919477,-1.455957,0.099311,-1.357188,0.818003,-1.354733,0.128389,-1.281122,0.860751,-1.432737,0.128698,-1.210860,0.000000,-1.449331,0.143424,-1.272998,0.000000,,,,-1.354537,0.128557,-1.280628,,,,-1.318270,0.203296,-1.205078,-1.336952,0.153038,-1.123298,-1.350779,0.203741,-1.170388,-1.271395,0.151838,-1.185011,-1.294334,0.194664,-1.144993,,,,-1.299613,0.103915,-1.267262,-1.455380,0.099559,-1.356820,,,,,,,,,,,,,,,,,,
849,7.075000,,,,,,,,,,,,,,,,,,,,,-0.003751,-0.365375,0.016226,-0.930712,-1.378925,0.143143,-1.230342,0.000506,-1.503104,0.098842,-1.325107,0.000000,-1.324241,0.203743,-1.211423,0.859874,-1.343004,0.153856,-1.129582,0.641777,-1.357315,0.204351,-1.177205,0.881043,-1.277310,0.152493,-1.190980,0.847659,-1.299827,0.195593,-1.151061,0.814899,-1.418974,0.104964,-1.158617,0.000000,-1.305592,0.104234,-1.273729,0.907467,-1.462311,0.098890,-1.363073,0.709540,-1.360984,0.128465,-1.287336,0.869615,-1.438843,0.128922,-1.216916,0.000000,-1.455592,0.143362,-1.279079,0.000000,,,,-1.361411,0.128342,-1.287064,,,,-1.324712,0.203653,-1.211713,-1.341737,0.154353,-1.129134,-1.356997,0.204300,-1.176855,-1.277621,0.152437,-1.191501,-1.300497,0.195381,-1.151295,,,,-1.305887,0.104063,-1.273585,-1.461221,0.099287,-1.363136,,,,,,,,,,,,,,,,,,
