Format Version,1.23,Take Name,BW_45,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-26 05.12.04.790 PM,Total Frames in Take,1098,Total Exported Frames,1098,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
762,6.350000,,,,,,,,,,,,,,,,,,,,,0.001295,-0.399672,0.009723,-0.916606,-0.503230,0.129477,-0.599961,0.000254,-0.633386,0.082885,-0.685119,0.895577,-0.448252,0.190990,-0.585325,0.942738,-0.460106,0.141147,-0.502176,0.900787,-0.478702,0.191224,-0.548748,0.922014,-0.399134,0.140554,-0.568277,0.981237,-0.419303,0.183460,-0.526919,0.910608,-0.537243,0.090971,-0.525352,0.931892,-0.432716,0.091533,-0.648560,0.909323,-0.595527,0.083411,-0.726009,0.915279,-0.489338,0.114850,-0.658087,0.975855,-0.561757,0.114387,-0.582083,0.775277,-0.583295,0.128317,-0.642872,0.000000,-0.633787,0.082915,-0.685005,-0.489394,0.114865,-0.658010,-0.561447,0.113637,-0.582470,,,,-0.448361,0.191006,-0.585526,-0.459909,0.141433,-0.501985,-0.478804,0.191519,-0.548737,-0.399142,0.140499,-0.568227,-0.419091,0.183394,-0.526638,-0.537147,0.091098,-0.525573,-0.432754,0.091429,-0.648215,-0.595617,0.083586,-0.726285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,6.358333,,,,,,,,,,,,,,,,,,,,,0.001225,-0.399077,0.010089,-0.916861,-0.507857,0.129466,-0.604298,0.000219,-0.637936,0.082951,-0.689616,0.912293,-0.452854,0.190941,-0.589601,0.936775,-0.464852,0.141121,-0.506459,0.910702,-0.483351,0.191204,-0.553064,0.946638,-0.403795,0.140473,-0.572481,0.967678,-0.423986,0.183400,-0.531157,0.937451,-0.541994,0.090997,-0.529726,0.937570,-0.437307,0.091462,-0.652799,0.917593,-0.600024,0.083443,-0.730457,0.918885,-0.493900,0.114818,-0.662404,0.967915,-0.566418,0.114420,-0.586493,0.780282,-0.587867,0.128355,-0.647312,0.000000,-0.638260,0.083034,-0.689510,-0.493923,0.114773,-0.662286,-0.566108,0.113691,-0.586873,,,,-0.453006,0.191043,-0.589776,-0.464671,0.141361,-0.506266,-0.483426,0.191402,-0.553038,-0.403886,0.140382,-0.572470,-0.423818,0.183386,-0.530972,-0.541866,0.091155,-0.529870,-0.437361,0.091343,-0.652497,-0.600080,0.083637,-0.730712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,6.366667,,,,,,,,,,,,,,,,,,,,,0.001552,-0.398311,0.010401,-0.917190,-0.512535,0.129557,-0.608652,0.000194,-0.642486,0.083008,-0.694146,0.900772,-0.457538,0.191029,-0.593917,0.960267,-0.469689,0.141284,-0.510752,0.917432,-0.488095,0.191332,-0.557431,0.953722,-0.408522,0.140560,-0.576672,0.989219,-0.428769,0.183529,-0.535419,0.960562,-0.546808,0.091163,-0.534104,0.958995,-0.441916,0.091490,-0.657004,0.904558,-0.604506,0.083454,-0.734925,0.915783,-0.498486,0.114855,-0.666722,0.954812,-0.571129,0.114544,-0.590932,0.773939,-0.592474,0.128433,-0.651799,0.000000,-0.642854,0.083117,-0.694045,-0.498544,0.114760,-0.666580,-0.570796,0.113810,-0.591341,,,,-0.457635,0.191114,-0.594010,-0.469489,0.141505,-0.510610,-0.488208,0.191477,-0.557411,-0.408553,0.140577,-0.576696,-0.428639,0.183539,-0.535330,-0.546748,0.091281,-0.534201,-0.441956,0.091350,-0.656651,-0.604508,0.083685,-0.735170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,6.375000,,,,,,,,,,,,,,,,,,,,,0.001406,-0.398184,0.010577,-0.917244,-0.517168,0.129704,-0.612930,0.000242,-0.647115,0.083224,-0.698467,0.905457,-0.462148,0.191150,-0.598173,0.946073,-0.474344,0.141400,-0.515017,0.890314,-0.492716,0.191462,-0.561695,0.933904,-0.413159,0.140658,-0.580920,0.972255,-0.433398,0.183631,-0.539667,0.936632,-0.551478,0.091316,-0.538397,0.946411,-0.446552,0.091613,-0.661267,0.915159,-0.609124,0.083657,-0.739235,0.910291,-0.503109,0.115004,-0.670998,0.956818,-0.575774,0.114715,-0.595228,0.758600,-0.597095,0.128621,-0.656099,0.000000,-0.647459,0.083316,-0.698338,-0.503183,0.114924,-0.670864,-0.575441,0.113929,-0.595680,,,,-0.462188,0.191211,-0.598376,-0.474135,0.141703,-0.514778,-0.492795,0.191708,-0.561638,-0.413239,0.140606,-0.580863,-0.433226,0.183694,-0.539492,-0.551415,0.091326,-0.538601,-0.446601,0.091488,-0.660955,-0.609213,0.083871,-0.739509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.607901,0.125256,-0.664898,,,,,,,,,
766,6.383333,,,,,,,,,,,,,,,,,,,,,0.001755,-0.398188,0.011016,-0.917236,-0.521823,0.129913,-0.617273,0.000238,-0.651797,0.083416,-0.702761,0.905457,-0.466770,0.191345,-0.602577,0.946073,-0.478991,0.141684,-0.519372,0.890314,-0.497337,0.191709,-0.566099,0.933904,-0.417808,0.140844,-0.585275,0.972255,-0.438024,0.183868,-0.544064,0.936632,-0.556152,0.091617,-0.542701,0.946411,-0.451229,0.091737,-0.665573,0.915159,-0.613806,0.083790,-0.743530,0.910291,-0.507773,0.115148,-0.675327,0.956818,-0.580437,0.114973,-0.599555,0.758600,-0.601752,0.128830,-0.660439,0.000000,-0.652157,0.083469,-0.702671,-0.507880,0.115111,-0.675226,-0.580007,0.114237,-0.599936,,,,-0.466881,0.191451,-0.602889,-0.478844,0.141942,-0.519166,-0.497446,0.191970,-0.566064,-0.417838,0.140772,-0.585216,-0.437829,0.183820,-0.543792,-0.556054,0.091699,-0.542840,-0.451308,0.091623,-0.665263,-0.613858,0.083996,-0.743792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.612546,0.126825,-0.669819,,,,,,,,,
767,6.391667,,,,,,,,,,,,,,,,,,,,,0.002456,-0.398214,0.011398,-0.917218,-0.526497,0.130077,-0.621595,0.000222,-0.656485,0.083463,-0.706999,0.906416,-0.471435,0.191524,-0.607001,0.913176,-0.483656,0.141997,-0.523716,0.909638,-0.501999,0.191950,-0.570521,0.928811,-0.422478,0.141043,-0.589623,0.975457,-0.442685,0.184136,-0.548479,0.915296,-0.560826,0.091904,-0.546960,0.952684,-0.455912,0.091813,-0.669840,0.915015,-0.618496,0.083766,-0.747772,0.915594,-0.512454,0.115217,-0.679626,0.962221,-0.585112,0.115173,-0.603849,0.766606,-0.606430,0.128936,-0.664754,0.000000,-0.656839,0.083555,-0.706911,-0.512578,0.115057,-0.679455,-0.584815,0.114325,-0.604282,,,,-0.471469,0.191632,-0.607156,-0.483470,0.142342,-0.523565,-0.502064,0.192174,-0.570420,-0.422603,0.140957,-0.589625,-0.442610,0.184110,-0.548331,-0.560680,0.092023,-0.547034,-0.455883,0.091715,-0.669602,-0.618506,0.084026,-0.748038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,6.400000,,,,,,,,,,,,,,,,,,,,,0.002698,-0.398119,0.011420,-0.917259,-0.531127,0.130257,-0.625880,0.000232,-0.661090,0.083583,-0.711288,0.906006,-0.476077,0.191720,-0.611304,0.951859,-0.488308,0.142229,-0.527998,0.894759,-0.506649,0.192158,-0.574830,0.936651,-0.427116,0.141255,-0.593892,0.962040,-0.447338,0.184364,-0.552772,0.958127,-0.565466,0.092113,-0.551234,0.949142,-0.460527,0.091982,-0.674093,0.935221,-0.623094,0.083873,-0.752054,0.906706,-0.517070,0.115373,-0.683902,0.933791,-0.589743,0.115352,-0.608139,0.750580,-0.611051,0.129084,-0.669054,0.000000,-0.661448,0.083661,-0.711155,-0.517104,0.115336,-0.683806,-0.589413,0.114564,-0.608532,,,,-0.476215,0.191791,-0.611546,-0.488162,0.142570,-0.527775,-0.506804,0.192340,-0.574840,-0.427134,0.141181,-0.593878,-0.447118,0.184322,-0.552505,-0.565377,0.092223,-0.551364,-0.460555,0.091859,-0.673826,-0.623130,0.084110,-0.752301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,6.408333,,,,,,,,,,,,,,,,,,,,,0.002193,-0.398046,0.011322,-0.917293,-0.535768,0.130326,-0.630120,0.000219,-0.665726,0.083766,-0.715598,0.902651,-0.480706,0.191761,-0.615472,0.928051,-0.492962,0.142190,-0.532219,0.891765,-0.511284,0.192170,-0.579004,0.940168,-0.431760,0.141268,-0.598103,0.980695,-0.451979,0.184340,-0.556943,0.912899,-0.570127,0.092115,-0.555518,0.952106,-0.465167,0.092084,-0.678359,0.926117,-0.627723,0.084089,-0.756356,0.914045,-0.521704,0.115497,-0.688154,0.973018,-0.594390,0.115416,-0.612404,0.764685,-0.615684,0.129214,-0.673309,0.000000,-0.666128,0.083785,-0.715494,-0.521761,0.115407,-0.688025,-0.594045,0.114683,-0.612780,,,,-0.480774,0.191904,-0.615641,-0.492773,0.142501,-0.532129,-0.511315,0.192391,-0.578982,-0.431846,0.141243,-0.598070,-0.451844,0.184278,-0.556731,-0.570051,0.092170,-0.555678,-0.465211,0.091946,-0.677999,-0.627767,0.084358,-0.756616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6.416667,,,,,,,,,,,,,,,,,,,,,0.001519,-0.397870,0.011381,-0.917370,-0.540429,0.130429,-0.634259,0.000214,-0.670383,0.084054,-0.719844,0.896108,-0.485334,0.191811,-0.619516,0.942200,-0.497655,0.142149,-0.536327,0.906223,-0.515926,0.192197,-0.583060,0.943949,-0.436427,0.141266,-0.602187,0.976045,-0.456635,0.184302,-0.560985,0.935241,-0.574843,0.092151,-0.559716,0.953618,-0.469834,0.092198,-0.682515,0.903033,-0.632363,0.084401,-0.760586,0.905673,-0.526352,0.115659,-0.692305,0.958193,-0.599068,0.115535,-0.616584,0.776645,-0.620329,0.129419,-0.677481,0.000000,-0.670689,0.084158,-0.719663,-0.526331,0.115571,-0.692175,-0.598728,0.114766,-0.616994,,,,-0.485516,0.191865,-0.619744,-0.497507,0.142435,-0.536153,-0.516024,0.192357,-0.583076,-0.436516,0.141174,-0.602148,-0.456478,0.184283,-0.560797,-0.574754,0.092284,-0.559827,-0.469830,0.092134,-0.682235,-0.632429,0.084652,-0.760837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6.425000,,,,,,,,,,,,,,,,,,,,,0.000225,-0.397850,0.011562,-0.917378,-0.545017,0.130423,-0.638419,0.000236,-0.675028,0.084417,-0.724116,0.907525,-0.489840,0.191698,-0.623536,0.926012,-0.502235,0.141867,-0.540458,0.908490,-0.520434,0.192044,-0.587081,0.952710,-0.441003,0.141048,-0.606316,0.966590,-0.461155,0.184019,-0.565019,0.938741,-0.579489,0.092027,-0.563965,0.951360,-0.474470,0.092205,-0.686756,0.928227,-0.637005,0.084802,-0.764856,0.909741,-0.530956,0.115764,-0.696497,0.960401,-0.603678,0.115571,-0.620782,0.766063,-0.624915,0.129619,-0.681650,0.000000,-0.675415,0.084428,-0.724010,-0.531011,0.115717,-0.696377,-0.603361,0.114778,-0.621167,,,,-0.489917,0.191798,-0.623718,-0.502068,0.142150,-0.540322,-0.520438,0.192288,-0.587048,-0.441183,0.140950,-0.606277,-0.460977,0.184015,-0.564816,-0.579351,0.092132,-0.564136,-0.474503,0.092099,-0.686403,-0.637051,0.085061,-0.765130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6.433333,,,,,,,,,,,,,,,,,,,,,-0.000612,-0.397862,0.011977,-0.917367,-0.549599,0.130407,-0.642568,0.000257,-0.679676,0.084689,-0.728318,0.899600,-0.494334,0.191584,-0.627611,0.944654,-0.506799,0.141671,-0.544593,0.911102,-0.524928,0.191930,-0.591155,0.938410,-0.445569,0.140844,-0.610453,0.947892,-0.465660,0.183794,-0.569104,0.932453,-0.584125,0.091970,-0.568159,0.939104,-0.479107,0.092146,-0.690951,0.907550,-0.641653,0.085069,-0.769058,0.905136,-0.535559,0.115797,-0.700663,0.964867,-0.608281,0.115616,-0.624947,0.765819,-0.629499,0.129768,-0.685798,0.000000,-0.680040,0.084694,-0.728214,-0.535644,0.115750,-0.700617,-0.607970,0.114723,-0.625321,,,,-0.494460,0.191712,-0.627733,-0.506602,0.142015,-0.544391,-0.525035,0.192227,-0.591106,-0.445615,0.140729,-0.610382,-0.465368,0.183721,-0.568875,-0.584063,0.092138,-0.568362,-0.479132,0.092038,-0.690684,-0.641734,0.085283,-0.769363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.640296,0.127598,-0.695113,,,,,,
773,6.441667,,,,,,,,,,,,,,,,,,,,,-0.000878,-0.397885,0.012002,-0.917356,-0.554243,0.130403,-0.646756,0.000230,-0.684336,0.084759,-0.732522,0.905147,-0.498962,0.191559,-0.631773,0.959878,-0.511436,0.141611,-0.548778,0.921826,-0.529554,0.191896,-0.595316,0.940901,-0.450209,0.140798,-0.614641,0.976838,-0.470287,0.183735,-0.573271,0.928405,-0.588775,0.091940,-0.572364,0.933596,-0.483764,0.092147,-0.695160,0.916702,-0.646314,0.085149,-0.773263,0.915583,-0.540210,0.115817,-0.704859,0.976393,-0.612928,0.115620,-0.629140,0.746222,-0.634145,0.129806,-0.689983,0.000000,-0.684693,0.084812,-0.732404,-0.540242,0.115833,-0.704772,-0.612585,0.114753,-0.629542,,,,-0.499012,0.191639,-0.631903,-0.511275,0.141833,-0.548628,-0.529622,0.192120,-0.595287,-0.450300,0.140782,-0.614629,-0.470110,0.183685,-0.573052,-0.588695,0.092150,-0.572506,-0.483818,0.092033,-0.694852,-0.646392,0.085314,-0.773547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.644695,0.127478,-0.699379,,,,,,
774,6.450000,,,,,,,,,,,,,,,,,,,,,-0.000665,-0.397593,0.011819,-0.917485,-0.558924,0.130473,-0.651016,0.000221,-0.688939,0.084742,-0.736854,0.904266,-0.503683,0.191661,-0.636014,0.937069,-0.516185,0.141727,-0.553014,0.912353,-0.534298,0.191991,-0.599576,0.938871,-0.454916,0.140929,-0.618838,0.983822,-0.475041,0.183866,-0.577492,0.910855,-0.593484,0.092011,-0.576636,0.948665,-0.488394,0.092240,-0.699366,0.920463,-0.650892,0.085140,-0.777570,0.922985,-0.544846,0.115880,-0.709107,0.958836,-0.617612,0.115664,-0.633433,0.766164,-0.638798,0.129824,-0.694294,0.000000,-0.689300,0.084804,-0.736743,-0.544946,0.115768,-0.709038,-0.617305,0.114885,-0.633849,,,,-0.503810,0.191826,-0.636156,-0.516028,0.142011,-0.552882,-0.534380,0.192220,-0.599551,-0.454935,0.140890,-0.618790,-0.474788,0.183806,-0.577249,-0.593421,0.092124,-0.576796,-0.488450,0.092121,-0.699076,-0.650908,0.085352,-0.777793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.649425,0.126820,-0.703290,,,,,,
775,6.458333,,,,,,,,,,,,,,,,,,,,,0.000008,-0.397292,0.011861,-0.917615,-0.563620,0.130488,-0.655294,0.000244,-0.693559,0.084587,-0.741156,0.910569,-0.508417,0.191720,-0.640335,0.931093,-0.520949,0.141887,-0.557279,0.901404,-0.539056,0.192083,-0.603916,0.942148,-0.459637,0.141033,-0.623063,0.973874,-0.479809,0.184013,-0.581784,0.911286,-0.598210,0.092105,-0.580887,0.946881,-0.493042,0.092226,-0.703550,0.899771,-0.655486,0.084951,-0.781849,0.909986,-0.549498,0.115827,-0.713357,0.967387,-0.622313,0.115674,-0.637730,0.757531,-0.643466,0.129747,-0.698622,0.000000,-0.693875,0.084635,-0.740995,-0.549548,0.115788,-0.713243,-0.622011,0.114878,-0.638195,,,,-0.508578,0.191797,-0.640545,-0.520747,0.142208,-0.557173,-0.539147,0.192286,-0.603856,-0.459693,0.140953,-0.623025,-0.479542,0.184000,-0.581551,-0.598160,0.092188,-0.581076,-0.493105,0.092129,-0.703166,-0.655549,0.085186,-0.782114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,6.466667,,,,,,,,,,,,,,,,,,,,,0.000587,-0.396951,0.011725,-0.917765,-0.568380,0.130449,-0.659585,0.000218,-0.698224,0.084373,-0.745498,0.899472,-0.513232,0.191736,-0.644644,0.950883,-0.525789,0.141973,-0.561550,0.904133,-0.543897,0.192111,-0.608249,0.931701,-0.464429,0.141099,-0.627288,0.977208,-0.484661,0.184105,-0.586065,0.942265,-0.602997,0.092113,-0.585166,0.952937,-0.497739,0.092191,-0.707753,0.910123,-0.660121,0.084725,-0.786163,0.913558,-0.554206,0.115743,-0.717623,0.979163,-0.627075,0.115611,-0.642049,0.775878,-0.648194,0.129610,-0.702970,0.000000,-0.698613,0.084412,-0.745404,-0.554249,0.115734,-0.717553,-0.626687,0.114879,-0.642391,,,,-0.513220,0.191750,-0.644840,-0.525659,0.142306,-0.561411,-0.544039,0.192326,-0.608156,-0.464515,0.141069,-0.627283,-0.484521,0.184057,-0.585889,-0.602906,0.092201,-0.585306,-0.497763,0.092060,-0.707419,-0.660183,0.084957,-0.786412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.658781,0.126926,-0.711917,,,,,,
777,6.475000,,,,,,,,,,,,,,,,,,,,,0.000114,-0.396858,0.011638,-0.917806,-0.573014,0.130334,-0.663858,0.000218,-0.702849,0.084367,-0.749842,0.899547,-0.517856,0.191595,-0.648848,0.934209,-0.530441,0.141757,-0.565803,0.923567,-0.548529,0.191943,-0.612459,0.944589,-0.469067,0.140932,-0.631529,0.973541,-0.489299,0.183903,-0.590270,0.940054,-0.607655,0.091936,-0.589483,0.953099,-0.502371,0.092106,-0.712046,0.903644,-0.664738,0.084749,-0.790499,0.900411,-0.558830,0.115679,-0.721907,0.956139,-0.631716,0.115492,-0.646349,0.756342,-0.652818,0.129553,-0.707261,0.000000,-0.703188,0.084460,-0.749647,-0.558900,0.115616,-0.721759,-0.631366,0.114675,-0.646748,,,,-0.517954,0.191632,-0.649089,-0.530305,0.142023,-0.565737,-0.548566,0.192159,-0.612423,-0.469154,0.140918,-0.631469,-0.489165,0.183934,-0.590074,-0.607580,0.091993,-0.589645,-0.502363,0.091968,-0.711686,-0.664786,0.085022,-0.790784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,6.483333,,,,,,,,,,,,,,,,,,,,,-0.000349,-0.396866,0.012066,-0.917797,-0.577647,0.130268,-0.668062,0.000228,-0.707536,0.084494,-0.754067,0.906777,-0.522418,0.191457,-0.653021,0.954389,-0.535060,0.141592,-0.570002,0.925346,-0.553090,0.191822,-0.616631,0.938910,-0.473688,0.140729,-0.635728,0.974722,-0.493870,0.183703,-0.594447,0.924422,-0.612331,0.091872,-0.593706,0.932530,-0.507049,0.091983,-0.716270,0.910003,-0.669424,0.084853,-0.794725,0.894857,-0.563480,0.115626,-0.726118,0.945013,-0.636366,0.115485,-0.650560,0.767508,-0.657453,0.129601,-0.711464,0.000000,-0.707897,0.084482,-0.753974,-0.563604,0.115528,-0.725965,-0.636035,0.114696,-0.650925,,,,-0.522508,0.191571,-0.653132,-0.534865,0.141802,-0.569918,-0.553154,0.192058,-0.616629,-0.473767,0.140678,-0.635694,-0.493673,0.183718,-0.594219,-0.612223,0.092058,-0.593869,-0.507091,0.091848,-0.715940,-0.669476,0.085135,-0.795032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.668354,0.126699,-0.719827,,,,,,
779,6.491667,,,,,,,,,,,,,,,,,,,,,-0.001309,-0.396780,0.012238,-0.917831,-0.582200,0.130242,-0.672289,0.000220,-0.712120,0.084748,-0.758396,0.898693,-0.526908,0.191347,-0.657138,0.928906,-0.539621,0.141361,-0.574202,0.930725,-0.557587,0.191686,-0.620754,0.933258,-0.478236,0.140539,-0.639918,0.955372,-0.498380,0.183467,-0.598571,0.925250,-0.616941,0.091763,-0.598003,0.953392,-0.511633,0.091959,-0.720546,0.922314,-0.673999,0.085131,-0.799045,0.906188,-0.568037,0.115679,-0.730367,0.973860,-0.640938,0.115494,-0.654824,0.767316,-0.661997,0.129731,-0.715710,0.000000,-0.712483,0.084748,-0.758216,-0.568062,0.115690,-0.730266,-0.640595,0.114705,-0.655180,,,,-0.526989,0.191349,-0.657411,-0.539487,0.141591,-0.574126,-0.557594,0.191953,-0.620740,-0.478403,0.140500,-0.639868,-0.498233,0.183401,-0.598320,-0.616894,0.091913,-0.598103,-0.511624,0.091885,-0.720244,-0.674017,0.085396,-0.799310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.672661,0.127866,-0.724585,,,,,,
780,6.500000,,,,,,,,,,,,,,,,,,,,,-0.002298,-0.396595,0.012273,-0.917909,-0.586789,0.130151,-0.676472,0.000230,-0.716711,0.084920,-0.762715,0.906781,-0.531452,0.191182,-0.661188,0.948298,-0.544243,0.141059,-0.578347,0.921826,-0.562146,0.191482,-0.624817,0.937582,-0.482830,0.140302,-0.644038,0.970919,-0.502956,0.183173,-0.602623,0.924047,-0.621594,0.091569,-0.602269,0.932488,-0.516234,0.091894,-0.724766,0.918009,-0.678573,0.085344,-0.803346,0.921442,-0.572614,0.115680,-0.734569,0.959304,-0.645547,0.115421,-0.659057,0.777150,-0.666568,0.129785,-0.719927,0.000000,-0.717060,0.084954,-0.762587,-0.572709,0.115614,-0.734454,-0.645250,0.114708,-0.659501,,,,-0.531480,0.191248,-0.661382,-0.544081,0.141295,-0.578222,-0.562225,0.191718,-0.624791,-0.482894,0.140243,-0.643960,-0.502795,0.183150,-0.602367,-0.621463,0.091701,-0.602464,-0.516280,0.091823,-0.724450,-0.678653,0.085546,-0.803573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.677160,0.127685,-0.728918,,,,,,
781,6.508333,,,,,,,,,,,,,,,,,,,,,-0.003563,-0.396536,0.011958,-0.917934,-0.591377,0.130088,-0.680657,0.000240,-0.721305,0.085134,-0.767037,0.906781,-0.536017,0.191056,-0.665208,0.948298,-0.548842,0.140725,-0.582498,0.921826,-0.566717,0.191276,-0.628841,0.937582,-0.487419,0.140111,-0.648180,0.970919,-0.507534,0.182885,-0.606659,0.924047,-0.626211,0.091330,-0.606559,0.932488,-0.520831,0.091926,-0.729038,0.918009,-0.683160,0.085646,-0.807661,0.921442,-0.577199,0.115760,-0.738789,0.959304,-0.650144,0.115338,-0.663290,0.777150,-0.671150,0.129867,-0.724126,0.000000,-0.721682,0.085150,-0.766922,-0.577319,0.115667,-0.738685,-0.649824,0.114573,-0.663690,,,,-0.536058,0.191226,-0.665373,-0.548653,0.140922,-0.582390,-0.566802,0.191525,-0.628802,-0.487514,0.140013,-0.648115,-0.507294,0.182897,-0.606397,-0.626151,0.091484,-0.606734,-0.520864,0.091838,-0.728745,-0.683200,0.085853,-0.807927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,6.516667,,,,,,,,,,,,,,,,,,,,,-0.004395,-0.396363,0.011571,-0.918011,-0.596074,0.130089,-0.684861,0.000222,-0.725964,0.085286,-0.771375,0.901133,-0.540723,0.191031,-0.669278,0.939870,-0.553579,0.140548,-0.586665,0.926710,-0.571437,0.191183,-0.632923,0.933330,-0.492129,0.140058,-0.652324,0.962152,-0.512263,0.182754,-0.610733,0.911093,-0.630935,0.091193,-0.610848,0.939846,-0.525506,0.092019,-0.733284,0.923059,-0.687803,0.085875,-0.811983,0.915138,-0.581871,0.115868,-0.743013,0.953916,-0.654847,0.115304,-0.667544,0.769803,-0.675829,0.129944,-0.728362,0.000000,-0.726341,0.085331,-0.771234,-0.581895,0.115873,-0.742945,-0.654575,0.114545,-0.667893,,,,-0.540814,0.191164,-0.669496,-0.553438,0.140812,-0.586525,-0.571524,0.191436,-0.632894,-0.492215,0.139964,-0.652243,-0.512056,0.182683,-0.610559,-0.630854,0.091299,-0.610988,-0.525494,0.091894,-0.732971,-0.687841,0.086094,-0.812232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,6.525000,,,,,,,,,,,,,,,,,,,,,-0.005093,-0.396568,0.011319,-0.917922,-0.600762,0.130029,-0.689068,0.000211,-0.730694,0.085367,-0.775593,0.898690,-0.545399,0.190943,-0.673418,0.932298,-0.558224,0.140338,-0.590875,0.917561,-0.576098,0.191043,-0.637049,0.932818,-0.496803,0.139940,-0.656561,0.962384,-0.516915,0.182576,-0.614897,0.930289,-0.635596,0.091026,-0.615098,0.951677,-0.530218,0.092024,-0.737577,0.915934,-0.692550,0.086012,-0.816216,0.916388,-0.586586,0.115893,-0.747247,0.981871,-0.659530,0.115224,-0.671748,0.780173,-0.680536,0.129956,-0.732535,0.000000,-0.731045,0.085391,-0.775502,-0.586665,0.115896,-0.747193,-0.659182,0.114478,-0.672127,,,,-0.545429,0.191014,-0.673562,-0.558104,0.140625,-0.590766,-0.576149,0.191224,-0.636980,-0.496911,0.139892,-0.656503,-0.516753,0.182533,-0.614759,-0.635520,0.091157,-0.615196,-0.530184,0.091914,-0.737243,-0.692655,0.086232,-0.816466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
