Format Version,1.23,Take Name,BW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.41.16.277 PM,Total Frames in Take,902,Total Exported Frames,902,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
754,6.283333,-0.012130,0.908717,0.005095,0.417205,-1.652579,0.152164,1.872205,0.001013,-1.697595,0.144263,1.941783,0.000000,-1.727757,0.144295,1.906964,0.931516,-1.575837,0.160288,1.837126,0.680578,-1.609126,0.159809,1.802945,0.647721,-1.699371,0.143429,1.944219,-1.727966,0.144290,1.906788,-1.574998,0.160411,1.836171,-1.609745,0.159684,1.804205,2.268553,0.043495,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,6.291667,-0.011961,0.908703,0.005280,0.417239,-1.652574,0.152157,1.872206,0.000994,-1.697597,0.144230,1.941777,0.000000,-1.727755,0.144283,1.906956,0.931296,-1.575829,0.160286,1.837136,0.679121,-1.609115,0.159829,1.802953,0.658337,-1.699348,0.143437,1.944192,-1.727971,0.144277,1.906787,-1.574979,0.160410,1.836182,-1.609721,0.159707,1.804172,2.268553,0.043509,0.426681,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,6.300000,-0.011816,0.908734,0.005359,0.417174,-1.652568,0.152148,1.872206,0.000997,-1.697582,0.144211,1.941782,0.000000,-1.727746,0.144280,1.906965,0.931477,-1.575827,0.160271,1.837127,0.683584,-1.609119,0.159829,1.802949,0.655411,-1.699362,0.143463,1.944196,-1.727957,0.144274,1.906791,-1.574995,0.160393,1.836181,-1.609723,0.159706,1.804182,2.268556,0.043499,0.426655,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,6.308333,-0.011934,0.908774,0.005273,0.417084,-1.652584,0.152147,1.872190,0.001004,-1.697583,0.144222,1.941777,0.000000,-1.727754,0.144277,1.906967,0.931843,-1.575851,0.160272,1.837095,0.681551,-1.609149,0.159817,1.802923,0.644290,-1.699371,0.143462,1.944191,-1.727956,0.144273,1.906784,-1.574991,0.160396,1.836163,-1.609807,0.159689,1.804179,2.268556,0.043502,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,6.316667,-0.011348,0.908779,0.005825,0.417083,-1.652584,0.152133,1.872220,0.000986,-1.697586,0.144131,1.941796,0.000000,-1.727758,0.144256,1.906986,0.931843,-1.575847,0.160264,1.837134,0.681551,-1.609146,0.159879,1.802963,0.644290,-1.699369,0.143510,1.944180,-1.727973,0.144251,1.906816,-1.575013,0.160387,1.836192,-1.609741,0.159757,1.804174,2.268548,0.043487,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,6.325000,-0.011577,0.908785,0.005680,0.417066,-1.652623,0.152141,1.872235,0.000988,-1.697621,0.144157,1.941816,0.000000,-1.727793,0.144258,1.907007,0.931418,-1.575889,0.160279,1.837143,0.683868,-1.609189,0.159869,1.802973,0.661313,-1.699396,0.143513,1.944190,-1.728003,0.144253,1.906832,-1.575029,0.160403,1.836207,-1.609820,0.159744,1.804192,2.268553,0.043498,0.426669,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,6.333333,-0.011936,0.908738,0.005376,0.417162,-1.652641,0.152167,1.872223,0.001005,-1.697651,0.144225,1.941801,0.000000,-1.727816,0.144284,1.906985,0.931632,-1.575902,0.160306,1.837142,0.680741,-1.609194,0.159854,1.802965,0.655554,-1.699417,0.143476,1.944225,-1.728016,0.144280,1.906800,-1.575046,0.160429,1.836214,-1.609857,0.159725,1.804227,2.268556,0.043527,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,6.341667,-0.011323,0.908742,0.005918,0.417162,-1.652178,0.152243,1.871697,0.000831,-1.697192,0.144227,1.941264,0.000000,-1.727357,0.144358,1.906449,0.931855,-1.575435,0.160384,1.836627,0.682905,-1.608728,0.160005,1.802450,0.642120,-1.699422,0.143443,1.944249,-1.728029,0.144283,1.906818,-1.575062,0.160438,1.836223,-1.608429,0.160025,1.802486,2.268538,0.043513,0.426667,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,6.350000,-0.012123,0.908734,0.005287,0.417167,-1.652657,0.152154,1.872249,0.001002,-1.697666,0.144222,1.941828,0.000000,-1.727830,0.144263,1.907012,0.931829,-1.575920,0.160302,1.837166,0.683103,-1.609211,0.159831,1.802989,0.645192,-1.699440,0.143442,1.944257,-1.728032,0.144258,1.906829,-1.575066,0.160425,1.836237,-1.609864,0.159703,1.804243,2.268562,0.043511,0.426662,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,6.358333,-0.012195,0.908747,0.005248,0.417137,-1.652660,0.152153,1.872249,0.001012,-1.697664,0.144226,1.941832,0.000000,-1.727830,0.144258,1.907018,0.931780,-1.575926,0.160304,1.837161,0.679267,-1.609219,0.159824,1.802985,0.642725,-1.699432,0.143435,1.944263,-1.728034,0.144254,1.906837,-1.575065,0.160428,1.836217,-1.609872,0.159696,1.804250,2.268550,0.043507,0.426668,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,6.366667,-0.011695,0.908727,0.005722,0.417189,-1.652639,0.152127,1.872258,0.000988,-1.697653,0.144134,1.941827,0.000000,-1.727816,0.144226,1.907010,0.931203,-1.575897,0.160283,1.837187,0.679422,-1.609188,0.159865,1.803008,0.663593,-1.699450,0.143437,1.944267,-1.728036,0.144220,1.906844,-1.575051,0.160408,1.836232,-1.609778,0.159744,1.804211,2.268547,0.043531,0.426697,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,6.375000,-0.011787,0.908736,0.005651,0.417167,-1.652663,0.152105,1.872259,0.000989,-1.697674,0.144121,1.941831,0.000000,-1.727839,0.144204,1.907016,0.931485,-1.575924,0.160263,1.837183,0.677646,-1.609216,0.159833,1.803006,0.658830,-1.699449,0.143434,1.944245,-1.728053,0.144198,1.906846,-1.575059,0.160388,1.836236,-1.609836,0.159710,1.804215,2.268542,0.043477,0.426688,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,6.383333,-0.011807,0.908766,0.005605,0.417102,-1.652670,0.152104,1.872255,0.001000,-1.697671,0.144127,1.941835,0.000000,-1.727841,0.144206,1.907024,0.931485,-1.575936,0.160258,1.837168,0.677646,-1.609233,0.159825,1.802995,0.658830,-1.699435,0.143449,1.944240,-1.728048,0.144201,1.906847,-1.575064,0.160384,1.836226,-1.609882,0.159698,1.804231,2.268549,0.043503,0.426692,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,6.391667,-0.011839,0.908747,0.005513,0.417143,-1.652646,0.152134,1.872234,0.000995,-1.697654,0.144172,1.941811,0.000000,-1.727820,0.144245,1.906997,0.931770,-1.575908,0.160280,1.837152,0.677509,-1.609202,0.159841,1.802976,0.649428,-1.699423,0.143463,1.944210,-1.728031,0.144239,1.906823,-1.575033,0.160406,1.836207,-1.609844,0.159716,1.804200,2.268541,0.043509,0.426660,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,6.400000,-0.011939,0.908692,0.005276,0.417264,-1.652618,0.152172,1.872192,0.001013,-1.697645,0.144246,1.941761,0.000000,-1.727802,0.144302,1.906939,0.931691,-1.575871,0.160299,1.837127,0.676284,-1.609156,0.159843,1.802943,0.653162,-1.699411,0.143466,1.944218,-1.728012,0.144296,1.906763,-1.575018,0.160423,1.836170,-1.609785,0.159717,1.804201,2.268559,0.043521,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,6.408333,-0.011841,0.908739,0.005258,0.417163,-1.652601,0.152167,1.872184,0.000998,-1.697614,0.144247,1.941762,0.000000,-1.727778,0.144310,1.906947,0.931664,-1.575860,0.160280,1.837102,0.688320,-1.609153,0.159833,1.802924,0.651043,-1.699394,0.143436,1.944196,-1.727983,0.144305,1.906766,-1.575042,0.160401,1.836169,-1.609765,0.159709,1.804173,2.268553,0.043500,0.426681,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6.416667,-0.012281,0.908727,0.005043,0.417180,-1.652637,0.152147,1.872194,0.001016,-1.697649,0.144251,1.941776,0.000000,-1.727812,0.144269,1.906959,0.931767,-1.575900,0.160281,1.837110,0.676087,-1.609190,0.159787,1.802931,0.641572,-1.699413,0.143405,1.944206,-1.728017,0.144264,1.906780,-1.575027,0.160407,1.836160,-1.609851,0.159659,1.804197,2.268550,0.043503,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6.425000,-0.011965,0.908724,0.005300,0.417192,-1.652626,0.152146,1.872204,0.001012,-1.697641,0.144215,1.941780,0.000000,-1.727803,0.144269,1.906962,0.931266,-1.575884,0.160278,1.837127,0.678556,-1.609174,0.159821,1.802948,0.652052,-1.699402,0.143433,1.944213,-1.728019,0.144263,1.906792,-1.575046,0.160402,1.836160,-1.609776,0.159697,1.804196,2.268549,0.043498,0.426677,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6.433333,-0.012074,0.908734,0.005286,0.417167,-1.652640,0.152134,1.872216,0.001014,-1.697650,0.144203,1.941795,0.000000,-1.727815,0.144248,1.906979,0.931718,-1.575903,0.160277,1.837134,0.673625,-1.609194,0.159809,1.802956,0.644635,-1.699417,0.143436,1.944235,-1.728023,0.144243,1.906803,-1.575023,0.160403,1.836177,-1.609849,0.159682,1.804211,2.268557,0.043513,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,6.441667,-0.012054,0.908744,0.005250,0.417147,-1.652650,0.152128,1.872219,0.001014,-1.697658,0.144204,1.941800,0.000000,-1.727823,0.144249,1.906985,0.931718,-1.575913,0.160264,1.837133,0.673625,-1.609207,0.159797,1.802957,0.644635,-1.699434,0.143437,1.944234,-1.728030,0.144244,1.906807,-1.575035,0.160390,1.836182,-1.609868,0.159668,1.804217,2.268559,0.043507,0.426664,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,6.450000,-0.011824,0.908761,0.005539,0.417113,-1.652660,0.152117,1.872235,0.001001,-1.697663,0.144151,1.941814,0.000000,-1.727832,0.144226,1.907002,0.931779,-1.575925,0.160264,1.837148,0.674794,-1.609221,0.159828,1.802974,0.642627,-1.699452,0.143464,1.944234,-1.728044,0.144220,1.906830,-1.575037,0.160392,1.836194,-1.609868,0.159702,1.804202,2.268550,0.043496,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,6.458333,-0.011833,0.908743,0.005424,0.417153,-1.652653,0.152154,1.872222,0.001007,-1.697663,0.144207,1.941799,0.000000,-1.727828,0.144276,1.906984,0.931681,-1.575914,0.160288,1.837140,0.672769,-1.609207,0.159847,1.802964,0.651719,-1.699450,0.143488,1.944227,-1.728032,0.144272,1.906804,-1.575027,0.160414,1.836200,-1.609882,0.159717,1.804215,2.268552,0.043488,0.426672,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,6.466667,-0.011693,0.908766,0.005508,0.417106,-1.652652,0.152184,1.872217,0.001001,-1.697656,0.144226,1.941797,0.000000,-1.727825,0.144311,1.906986,0.931944,-1.575915,0.160313,1.837130,0.675352,-1.609212,0.159887,1.802957,0.643087,-1.699481,0.143507,1.944251,-1.728027,0.144307,1.906803,-1.575053,0.160437,1.836200,-1.609872,0.159758,1.804208,2.268559,0.043518,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,6.475000,-0.011713,0.908773,0.005489,0.417089,-1.652664,0.152140,1.872223,0.001003,-1.697665,0.144185,1.941805,0.000000,-1.727836,0.144267,1.906994,0.931855,-1.575929,0.160268,1.837132,0.681160,-1.609227,0.159840,1.802960,0.645054,-1.699467,0.143478,1.944242,-1.728038,0.144263,1.906812,-1.575068,0.160393,1.836199,-1.609883,0.159712,1.804213,2.268560,0.043495,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,6.483333,-0.011861,0.908751,0.005488,0.417134,-1.652666,0.152120,1.872242,0.001009,-1.697672,0.144161,1.941821,0.000000,-1.727839,0.144231,1.907007,0.931805,-1.575930,0.160264,1.837158,0.673467,-1.609224,0.159823,1.802983,0.645096,-1.699457,0.143445,1.944247,-1.728047,0.144226,1.906830,-1.575043,0.160392,1.836208,-1.609887,0.159694,1.804232,2.268546,0.043511,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,6.491667,-0.012104,0.908727,0.005306,0.417182,-1.652665,0.152130,1.872243,0.001021,-1.697676,0.144195,1.941821,0.000000,-1.727839,0.144238,1.907003,0.931729,-1.575926,0.160278,1.837163,0.670863,-1.609217,0.159809,1.802985,0.642400,-1.699453,0.143433,1.944245,-1.728049,0.144232,1.906828,-1.575040,0.160406,1.836199,-1.609876,0.159680,1.804248,2.268551,0.043512,0.426676,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,6.500000,-0.012273,0.908739,0.005163,0.417153,-1.652648,0.152133,1.872222,0.001023,-1.697654,0.144218,1.941805,0.000000,-1.727819,0.144241,1.906990,0.931770,-1.575913,0.160282,1.837135,0.673757,-1.609206,0.159793,1.802958,0.638062,-1.699463,0.143407,1.944265,-1.728025,0.144236,1.906810,-1.575034,0.160408,1.836179,-1.609874,0.159663,1.804236,2.268558,0.043523,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,6.508333,-0.012077,0.908713,0.005196,0.417215,-1.652620,0.152135,1.872220,0.001005,-1.697638,0.144219,1.941795,0.000000,-1.727798,0.144259,1.906976,0.931770,-1.575878,0.160266,1.837144,0.673757,-1.609166,0.159795,1.802963,0.638062,-1.699429,0.143389,1.944245,-1.728008,0.144254,1.906800,-1.575037,0.160389,1.836194,-1.609783,0.159671,1.804211,2.268558,0.043490,0.426658,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,6.516667,-0.012508,0.908706,0.004807,0.417223,-1.652636,0.152149,1.872199,0.001022,-1.697653,0.144286,1.941781,0.000000,-1.727812,0.144276,1.906961,0.931539,-1.575897,0.160278,1.837117,0.681396,-1.609183,0.159756,1.802935,0.650688,-1.699419,0.143397,1.944242,-1.728007,0.144273,1.906771,-1.575030,0.160401,1.836188,-1.609876,0.159624,1.804233,2.268553,0.043498,0.426680,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,6.525000,-0.012091,0.908712,0.005108,0.417218,-1.652594,0.152166,1.872198,0.001013,-1.697613,0.144264,1.941774,0.000000,-1.727773,0.144300,1.906955,0.931921,-1.575851,0.160288,1.837122,0.680871,-1.609139,0.159813,1.802941,0.630854,-1.699420,0.143408,1.944238,-1.727984,0.144295,1.906780,-1.575012,0.160411,1.836164,-1.609754,0.159689,1.804198,2.268551,0.043499,0.426699,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,6.533333,-0.011760,0.908729,0.005423,0.417187,-1.652579,0.152139,1.872199,0.001003,-1.697595,0.144193,1.941772,0.000000,-1.727758,0.144269,1.906955,0.931424,-1.575837,0.160265,1.837123,0.681187,-1.609127,0.159830,1.802944,0.653361,-1.699352,0.143462,1.944189,-1.727970,0.144264,1.906782,-1.574998,0.160388,1.836171,-1.609736,0.159706,1.804184,2.268554,0.043502,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,6.541667,-0.011497,0.908748,0.005703,0.417149,-1.652580,0.152112,1.872203,0.000993,-1.697591,0.144127,1.941774,0.000000,-1.727758,0.144235,1.906960,0.931323,-1.575839,0.160244,1.837126,0.679922,-1.609133,0.159843,1.802950,0.659314,-1.699387,0.143460,1.944203,-1.727974,0.144230,1.906791,-1.574994,0.160369,1.836172,-1.609733,0.159720,1.804167,2.268556,0.043504,0.426682,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,6.550000,-0.011576,0.908736,0.005717,0.417171,-1.652590,0.152105,1.872223,0.000995,-1.697603,0.144115,1.941793,0.000000,-1.727768,0.144218,1.906978,0.931245,-1.575848,0.160247,1.837150,0.676037,-1.609140,0.159839,1.802972,0.660104,-1.699389,0.143443,1.944211,-1.727988,0.144211,1.906812,-1.574990,0.160374,1.836188,-1.609743,0.159717,1.804185,2.268551,0.043520,0.426678,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,6.558333,-0.011569,0.908731,0.005717,0.417183,-1.652579,0.152109,1.872216,0.000984,-1.697595,0.144119,1.941784,0.000000,-1.727759,0.144222,1.906968,0.931015,-1.575836,0.160251,1.837144,0.678884,-1.609128,0.159843,1.802966,0.666842,-1.699355,0.143448,1.944200,-1.727981,0.144216,1.906805,-1.574991,0.160376,1.836186,-1.609710,0.159724,1.804159,2.268550,0.043507,0.426685,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,6.566667,-0.011924,0.908713,0.005344,0.417217,-1.652602,0.152146,1.872216,0.001001,-1.697621,0.144209,1.941788,0.000000,-1.727782,0.144268,1.906969,0.931015,-1.575859,0.160279,1.837143,0.678884,-1.609147,0.159827,1.802962,0.666842,-1.699370,0.143446,1.944202,-1.727999,0.144262,1.906800,-1.575012,0.160404,1.836182,-1.609750,0.159705,1.804191,2.268553,0.043516,0.426696,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,6.575000,-0.012334,0.908705,0.004945,0.417228,-1.652620,0.152169,1.872195,0.001020,-1.697639,0.144288,1.941774,0.000000,-1.727798,0.144298,1.906954,0.931283,-1.575879,0.160297,1.837118,0.678187,-1.609166,0.159795,1.802935,0.656485,-1.699385,0.143436,1.944227,-1.728000,0.144293,1.906770,-1.575017,0.160421,1.836175,-1.609832,0.159665,1.804217,2.268570,0.043502,0.426675,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,6.583333,-0.011983,0.908709,0.005271,0.417226,-1.652596,0.152155,1.872199,0.000995,-1.697616,0.144229,1.941772,0.000000,-1.727776,0.144280,1.906952,0.931831,-1.575853,0.160286,1.837127,0.679198,-1.609140,0.159826,1.802945,0.637430,-1.699381,0.143432,1.944212,-1.727987,0.144275,1.906777,-1.575025,0.160408,1.836185,-1.609742,0.159704,1.804177,2.268558,0.043504,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,6.591667,-0.012227,0.908733,0.005177,0.417167,-1.652621,0.152120,1.872230,0.001014,-1.697630,0.144203,1.941811,0.000000,-1.727794,0.144230,1.906995,0.931454,-1.575885,0.160265,1.837145,0.684906,-1.609176,0.159780,1.802968,0.655817,-1.699401,0.143421,1.944236,-1.727998,0.144226,1.906814,-1.575011,0.160390,1.836200,-1.609841,0.159651,1.804233,2.268551,0.043501,0.426699,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,6.600000,-0.011536,0.908735,0.005807,0.417173,-1.652600,0.152112,1.872233,0.000981,-1.697613,0.144108,1.941801,0.000000,-1.727778,0.144218,1.906986,0.931197,-1.575858,0.160262,1.837161,0.681615,-1.609150,0.159860,1.802984,0.665651,-1.699401,0.143447,1.944221,-1.727997,0.144211,1.906820,-1.575017,0.160386,1.836213,-1.609737,0.159740,1.804179,2.268552,0.043511,0.426697,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,6.608333,-0.011761,0.908753,0.005638,0.417132,-1.652623,0.152098,1.872222,0.000997,-1.697629,0.144117,1.941798,0.000000,-1.727796,0.144201,1.906985,0.931717,-1.575886,0.160251,1.837140,0.678807,-1.609181,0.159823,1.802965,0.651205,-1.699394,0.143465,1.944212,-1.728004,0.144196,1.906808,-1.575020,0.160376,1.836200,-1.609823,0.159697,1.804198,2.268551,0.043503,0.426684,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,6.616667,-0.011539,0.908756,0.005778,0.417128,-1.652604,0.152097,1.872226,0.001000,-1.697611,0.144098,1.941799,0.000000,-1.727779,0.144206,1.906987,0.931362,-1.575866,0.160243,1.837147,0.676720,-1.609161,0.159840,1.802972,0.656901,-1.699383,0.143472,1.944215,-1.727996,0.144200,1.906818,-1.575010,0.160369,1.836185,-1.609769,0.159716,1.804196,2.268557,0.043501,0.426686,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,6.625000,-0.011705,0.908736,0.005506,0.417170,-1.652594,0.152140,1.872197,0.000996,-1.697608,0.144181,1.941771,0.000000,-1.727772,0.144265,1.906955,0.931707,-1.575853,0.160269,1.837120,0.685367,-1.609145,0.159842,1.802942,0.651613,-1.699381,0.143459,1.944208,-1.727978,0.144261,1.906775,-1.575017,0.160392,1.836187,-1.609768,0.159717,1.804183,2.268550,0.043500,0.426688,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,6.633333,-0.011713,0.908716,0.005475,0.417215,-1.652584,0.152143,1.872188,0.000993,-1.697604,0.144190,1.941758,0.000000,-1.727765,0.144272,1.906939,0.931707,-1.575839,0.160270,1.837118,0.685367,-1.609128,0.159841,1.802937,0.651613,-1.699371,0.143454,1.944208,-1.727976,0.144267,1.906764,-1.575014,0.160392,1.836177,-1.609727,0.159719,1.804167,2.268556,0.043517,0.426688,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,6.641667,-0.011997,0.908682,0.005264,0.417283,-1.652589,0.152136,1.872187,0.001004,-1.697618,0.144211,1.941754,0.000000,-1.727773,0.144261,1.906930,0.931501,-1.575841,0.160268,1.837124,0.685646,-1.609124,0.159806,1.802938,0.656513,-1.699351,0.143440,1.944192,-1.727987,0.144255,1.906759,-1.575005,0.160391,1.836167,-1.609725,0.159684,1.804177,2.268556,0.043517,0.426671,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,6.650000,-0.011800,0.908699,0.005366,0.417251,-1.652588,0.152141,1.872185,0.001000,-1.697613,0.144204,1.941753,0.000000,-1.727772,0.144274,1.906932,0.931374,-1.575840,0.160264,1.837119,0.680728,-1.609126,0.159823,1.802936,0.654406,-1.699393,0.143410,1.944221,-1.727983,0.144269,1.906757,-1.575013,0.160386,1.836172,-1.609728,0.159701,1.804174,2.268552,0.043489,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,6.658333,-0.012054,0.908760,0.005155,0.417114,-1.652597,0.152114,1.872193,0.001012,-1.697600,0.144205,1.941779,0.000000,-1.727768,0.144246,1.906966,0.931739,-1.575862,0.160237,1.837100,0.682269,-1.609157,0.159767,1.802926,0.641719,-1.699394,0.143392,1.944227,-1.727970,0.144242,1.906783,-1.575013,0.160360,1.836162,-1.609808,0.159639,1.804197,2.268564,0.043499,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,6.666667,-0.011965,0.908711,0.005222,0.417221,-1.652583,0.152137,1.872189,0.001012,-1.697603,0.144219,1.941763,0.000000,-1.727763,0.144270,1.906944,0.931516,-1.575839,0.160259,1.837116,0.680381,-1.609127,0.159800,1.802934,0.647823,-1.699403,0.143395,1.944220,-1.727973,0.144265,1.906767,-1.574997,0.160383,1.836162,-1.609749,0.159674,1.804192,2.268549,0.043506,0.426687,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,6.675000,-0.011842,0.908721,0.005372,0.417201,-1.652593,0.152134,1.872183,0.001011,-1.697611,0.144194,1.941756,0.000000,-1.727773,0.144261,1.906938,0.931589,-1.575850,0.160261,1.837109,0.679999,-1.609140,0.159818,1.802929,0.646456,-1.699387,0.143441,1.944219,-1.727981,0.144256,1.906760,-1.575001,0.160385,1.836159,-1.609772,0.159691,1.804187,2.268560,0.043516,0.426691,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,6.683333,-0.011461,0.908746,0.005772,0.417152,-1.652588,0.152112,1.872192,0.000994,-1.697599,0.144116,1.941762,0.000000,-1.727766,0.144231,1.906948,0.931299,-1.575846,0.160249,1.837117,0.679439,-1.609140,0.159853,1.802940,0.659777,-1.699378,0.143459,1.944186,-1.727983,0.144225,1.906780,-1.575002,0.160374,1.836160,-1.609737,0.159731,1.804157,2.268557,0.043491,0.426670,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,6.691667,-0.011499,0.908757,0.005731,0.417129,-1.652600,0.152109,1.872196,0.001003,-1.697608,0.144119,1.941770,0.000000,-1.727776,0.144228,1.906957,0.931299,-1.575860,0.160245,1.837116,0.679439,-1.609156,0.159844,1.802942,0.659777,-1.699387,0.143478,1.944189,-1.727988,0.144223,1.906783,-1.575021,0.160369,1.836165,-1.609767,0.159719,1.804182,2.268560,0.043494,0.426691,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,6.700000,-0.011249,0.908767,0.005965,0.417110,-1.652590,0.152113,1.872197,0.000995,-1.697597,0.144091,1.941768,0.000000,-1.727766,0.144230,1.906957,0.931488,-1.575850,0.160251,1.837119,0.681314,-1.609148,0.159881,1.802946,0.652823,-1.699396,0.143496,1.944188,-1.727981,0.144225,1.906786,-1.575012,0.160376,1.836167,-1.609746,0.159757,1.804169,2.268555,0.043507,0.426679,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,6.708333,-0.011633,0.908775,0.005569,0.417088,-1.652620,0.152114,1.872189,0.001011,-1.697621,0.144148,1.941770,0.000000,-1.727792,0.144240,1.906960,0.931357,-1.575884,0.160244,1.837100,0.681400,-1.609183,0.159826,1.802928,0.658090,-1.699414,0.143477,1.944212,-1.727990,0.144236,1.906773,-1.575026,0.160368,1.836170,-1.609853,0.159695,1.804201,2.268553,0.043516,0.426683,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,6.716667,-0.011467,0.908757,0.005721,0.417130,-1.652607,0.152118,1.872200,0.001001,-1.697616,0.144131,1.941773,0.000000,-1.727783,0.144242,1.906960,0.931877,-1.575867,0.160249,1.837120,0.682206,-1.609162,0.159851,1.802945,0.638861,-1.699418,0.143448,1.944212,-1.727997,0.144237,1.906788,-1.575031,0.160373,1.836165,-1.609764,0.159727,1.804180,2.268553,0.043514,0.426690,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,6.725000,-0.012057,0.908764,0.005278,0.417103,-1.652614,0.152121,1.872195,0.001012,-1.697614,0.144192,1.941781,0.000000,-1.727784,0.144237,1.906969,0.931873,-1.575881,0.160260,1.837102,0.683156,-1.609178,0.159794,1.802929,0.638982,-1.699390,0.143446,1.944205,-1.727982,0.144233,1.906782,-1.575029,0.160383,1.836172,-1.609842,0.159664,1.804205,2.268557,0.043515,0.426674,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,6.733333,-0.012108,0.908705,0.005224,0.417231,-1.652588,0.152150,1.872179,0.001014,-1.697608,0.144228,1.941753,0.000000,-1.727767,0.144267,1.906932,0.931495,-1.575846,0.160288,1.837107,0.677431,-1.609133,0.159816,1.802924,0.648035,-1.699415,0.143414,1.944237,-1.727979,0.144262,1.906758,-1.574994,0.160413,1.836146,-1.609756,0.159690,1.804180,2.268554,0.043506,0.426673,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,6.741667,-0.012213,0.908722,0.005082,0.417193,-1.652595,0.152140,1.872173,0.001019,-1.697609,0.144239,1.941753,0.000000,-1.727771,0.144264,1.906935,0.931684,-1.575856,0.160272,1.837092,0.682487,-1.609145,0.159785,1.802912,0.639054,-1.699418,0.143393,1.944231,-1.727973,0.144260,1.906751,-1.575012,0.160394,1.836151,-1.609794,0.159656,1.804196,2.268551,0.043526,0.426665,,,,,,,,,,,,,,,,,,,,,,,,,,,
