Format Version,1.23,Take Name,FW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.15.55.171 PM,Total Frames in Take,1071,Total Exported Frames,1071,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
861,7.175000,-0.013886,0.363622,-0.004683,-0.931431,-1.320943,0.159778,1.553860,0.001370,-1.284016,0.155370,1.479382,0.661608,-1.250041,0.156166,1.510481,0.812476,-1.393370,0.163564,1.597743,0.797136,-1.356344,0.164011,1.627835,0.715397,,,,,,,,,,,,,,,,,,,,,-1.283009,0.155324,1.478479,-1.249622,0.156113,1.509861,-1.393957,0.163590,1.598303,-1.357057,0.164084,1.628719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292780,0.127838,1.483273
862,7.183333,-0.013793,0.363614,-0.004838,-0.931435,-1.320900,0.159809,1.553811,0.001386,-1.283973,0.155387,1.479334,0.666725,-1.249998,0.156201,1.510432,0.805424,-1.393327,0.163591,1.597693,0.791145,-1.356301,0.164056,1.627785,0.709443,,,,,,,,,,,,,,,,,,,,,-1.282986,0.155328,1.478440,-1.249551,0.156156,1.509796,-1.393929,0.163629,1.598272,-1.357036,0.164119,1.628683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292677,0.127800,1.483257
863,7.191667,-0.013799,0.363602,-0.004777,-0.931440,-1.320897,0.159834,1.553810,0.001382,-1.283973,0.155413,1.479331,0.666725,-1.249997,0.156221,1.510429,0.805424,-1.393323,0.163622,1.597695,0.791145,-1.356296,0.164081,1.627785,0.709443,,,,,,,,,,,,,,,,,,,,,-1.282990,0.155354,1.478441,-1.249551,0.156176,1.509793,-1.393925,0.163659,1.598274,-1.357026,0.164144,1.628679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292672,0.127790,1.483275
864,7.200000,-0.013843,0.363603,-0.004781,-0.931439,-1.320907,0.159862,1.553824,0.001382,-1.283982,0.155448,1.479345,0.668223,-1.250006,0.156254,1.510442,0.805656,-1.393333,0.163643,1.597708,0.791085,-1.356306,0.164101,1.627799,0.710897,,,,,,,,,,,,,,,,,,,,,-1.283000,0.155395,1.478451,-1.249561,0.156205,1.509810,-1.393934,0.163676,1.598283,-1.357035,0.164169,1.628697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292701,0.127828,1.483293
865,7.208333,-0.013889,0.363564,-0.004786,-0.931453,-1.320930,0.159874,1.553859,0.001384,-1.284011,0.155467,1.479377,0.667455,-1.250033,0.156273,1.510472,0.805663,-1.393353,0.163649,1.597751,0.792308,-1.356323,0.164105,1.627838,0.708647,,,,,,,,,,,,,,,,,,,,,-1.283027,0.155414,1.478484,-1.249587,0.156225,1.509837,-1.393951,0.163682,1.598326,-1.357060,0.164173,1.628739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292760,0.127866,1.483297
866,7.216667,-0.014020,0.363553,-0.004620,-0.931457,-1.320979,0.159860,1.553915,0.001369,-1.284063,0.155473,1.479430,0.661802,-1.250084,0.156260,1.510525,0.812240,-1.393399,0.163635,1.597810,0.797265,-1.356369,0.164073,1.627896,0.714009,,,,,,,,,,,,,,,,,,,,,-1.283062,0.155432,1.478522,-1.249659,0.156204,1.509907,-1.393982,0.163658,1.598373,-1.357089,0.164149,1.628782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292863,0.127934,1.483286
867,7.225000,-0.014118,0.363559,-0.004529,-0.931453,-1.321019,0.159847,1.553966,0.001367,-1.284103,0.155475,1.479480,0.661802,-1.250124,0.156251,1.510575,0.812240,-1.393440,0.163618,1.597861,0.797265,-1.356410,0.164044,1.627948,0.714009,,,,,,,,,,,,,,,,,,,,,-1.283097,0.155440,1.478559,-1.249707,0.156190,1.509968,-1.394020,0.163635,1.598413,-1.357120,0.164126,1.628836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292851,0.127957,1.483206
868,7.233333,-0.014217,0.363528,-0.004578,-0.931464,-1.321064,0.159841,1.554011,0.001341,-1.284152,0.155486,1.479522,0.658910,-1.250171,0.156263,1.510615,0.815247,-1.393483,0.163593,1.597911,0.799654,-1.356450,0.164022,1.627995,0.714830,,,,,,,,,,,,,,,,,,,,,-1.283167,0.155446,1.478606,-1.249766,0.156207,1.510022,-1.394048,0.163614,1.598454,-1.357148,0.164098,1.628872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292783,0.127971,1.483196
869,7.241667,-0.014234,0.363550,-0.004575,-0.931454,-1.321080,0.159829,1.554030,0.001337,-1.284165,0.155477,1.479542,0.664469,-1.250185,0.156253,1.510637,0.820168,-1.393501,0.163580,1.597926,0.804156,-1.356470,0.164007,1.628013,0.720371,,,,,,,,,,,,,,,,,,,,,-1.283182,0.155443,1.478629,-1.249781,0.156194,1.510045,-1.394064,0.163597,1.598471,-1.357167,0.164087,1.628884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292792,0.127964,1.483254
870,7.250000,-0.014240,0.363525,-0.004550,-0.931465,-1.321081,0.159822,1.554026,0.001333,-1.284170,0.155470,1.479537,0.666163,-1.250189,0.156244,1.510629,0.820227,-1.393499,0.163574,1.597927,0.804830,-1.356466,0.163999,1.628012,0.720606,,,,,,,,,,,,,,,,,,,,,-1.283191,0.155433,1.478630,-1.249786,0.156187,1.510036,-1.394058,0.163593,1.598472,-1.357165,0.164076,1.628881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292806,0.127948,1.483212
871,7.258333,-0.014204,0.363496,-0.004584,-0.931476,-1.321075,0.159834,1.554009,0.001341,-1.284168,0.155477,1.479518,0.666163,-1.250185,0.156255,1.510608,0.820227,-1.393490,0.163587,1.597914,0.804830,-1.356456,0.164017,1.627996,0.720606,,,,,,,,,,,,,,,,,,,,,-1.283175,0.155441,1.478606,-1.249786,0.156197,1.510014,-1.394053,0.163606,1.598456,-1.357153,0.164095,1.628871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292742,0.127964,1.483186
872,7.266667,-0.014141,0.363507,-0.004609,-0.931473,-1.321060,0.159837,1.553985,0.001337,-1.284152,0.155470,1.479496,0.664436,-1.250170,0.156252,1.510587,0.820757,-1.393477,0.163596,1.597888,0.805439,-1.356443,0.164030,1.627971,0.720672,,,,,,,,,,,,,,,,,,,,,-1.283159,0.155433,1.478592,-1.249776,0.156195,1.509990,-1.394038,0.163615,1.598427,-1.357136,0.164107,1.628844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292788,0.127941,1.483165
873,7.275000,-0.014052,0.363526,-0.004627,-0.931467,-1.321029,0.159836,1.553958,0.001360,-1.284117,0.155454,1.479470,0.655117,-1.250136,0.156241,1.510562,0.818617,-1.393447,0.163605,1.597857,0.801731,-1.356415,0.164043,1.627941,0.718313,,,,,,,,,,,,,,,,,,,,,-1.283099,0.155409,1.478541,-1.249731,0.156188,1.509963,-1.394020,0.163629,1.598405,-1.357118,0.164116,1.628818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292842,0.127927,1.483209
874,7.283333,-0.013988,0.363537,-0.004631,-0.931463,-1.320991,0.159838,1.553911,0.001373,-1.284078,0.155446,1.479425,0.655117,-1.250098,0.156235,1.510518,0.818617,-1.393411,0.163616,1.597808,0.801731,-1.356379,0.164056,1.627893,0.718313,,,,,,,,,,,,,,,,,,,,,-1.283072,0.155401,1.478516,-1.249675,0.156181,1.509899,-1.393995,0.163641,1.598369,-1.357099,0.164129,1.628782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292867,0.127916,1.483272
875,7.291667,-0.013836,0.363567,-0.004662,-0.931454,-1.320959,0.159838,1.553878,0.001371,-1.284041,0.155421,1.479396,0.660810,-1.250063,0.156218,1.510491,0.812081,-1.393381,0.163633,1.597769,0.797448,-1.356351,0.164080,1.627857,0.713306,,,,,,,,,,,,,,,,,,,,,-1.283041,0.155372,1.478494,-1.249636,0.156166,1.509869,-1.393968,0.163661,1.598336,-1.357072,0.164151,1.628742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292808,0.127859,1.483287
876,7.300000,-0.013811,0.363565,-0.004809,-0.931454,-1.320919,0.159843,1.553857,0.001383,-1.284000,0.155424,1.479376,0.668780,-1.250022,0.156235,1.510471,0.805570,-1.393342,0.163627,1.597748,0.791874,-1.356313,0.164088,1.627835,0.710162,,,,,,,,,,,,,,,,,,,,,-1.283017,0.155366,1.478490,-1.249578,0.156190,1.509834,-1.393943,0.163664,1.598323,-1.357042,0.164151,1.628734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292721,0.127821,1.483300
877,7.308333,-0.013827,0.363564,-0.004551,-0.931456,-1.320922,0.159823,1.553871,0.001375,-1.284005,0.155403,1.479388,0.662960,-1.250027,0.156191,1.510482,0.810280,-1.393342,0.163631,1.597763,0.795560,-1.356312,0.164068,1.627850,0.712485,,,,,,,,,,,,,,,,,,,,,-1.283007,0.155359,1.478482,-1.249596,0.156136,1.509860,-1.393931,0.163656,1.598330,-1.357037,0.164143,1.628739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292717,0.127819,1.483302
878,7.316667,-0.013855,0.363588,-0.004629,-0.931445,-1.320909,0.159824,1.553880,0.001382,-1.283988,0.155410,1.479400,0.662960,-1.250011,0.156203,1.510496,0.810280,-1.393332,0.163620,1.597768,0.795560,-1.356304,0.164063,1.627857,0.712485,,,,,,,,,,,,,,,,,,,,,-1.283007,0.155360,1.478493,-1.249563,0.156152,1.509871,-1.393935,0.163650,1.598343,-1.357028,0.164134,1.628756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292728,0.127806,1.483308
879,7.325000,-0.013931,0.363567,-0.004505,-0.931453,-1.320933,0.159831,1.553898,0.001376,-1.284017,0.155428,1.479414,0.665836,-1.250038,0.156208,1.510509,0.807296,-1.393354,0.163629,1.597790,0.791746,-1.356324,0.164059,1.627878,0.711095,,,,,,,,,,,,,,,,,,,,,-1.283014,0.155379,1.478506,-1.249609,0.156156,1.509887,-1.393944,0.163657,1.598358,-1.357045,0.164131,1.628765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292745,0.127862,1.483290
880,7.333333,-0.013931,0.363607,-0.004465,-0.931437,-1.320955,0.159831,1.553933,0.001366,-1.284033,0.155427,1.479453,0.659171,-1.250057,0.156204,1.510550,0.814899,-1.393379,0.163634,1.597820,0.798570,-1.356352,0.164060,1.627910,0.716430,,,,,,,,,,,,,,,,,,,,,-1.283025,0.155390,1.478535,-1.249640,0.156144,1.509942,-1.393962,0.163653,1.598376,-1.357060,0.164140,1.628793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292809,0.127904,1.483286
881,7.341667,-0.014016,0.363579,-0.004430,-0.931447,-1.320984,0.159828,1.553948,0.001363,-1.284066,0.155437,1.479464,0.658488,-1.250088,0.156208,1.510560,0.816154,-1.393405,0.163623,1.597839,0.800115,-1.356376,0.164043,1.627927,0.716683,,,,,,,,,,,,,,,,,,,,,-1.283058,0.155401,1.478542,-1.249674,0.156149,1.509955,-1.393984,0.163641,1.598391,-1.357082,0.164123,1.628810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292877,0.127921,1.483298
882,7.350000,-0.014060,0.363572,-0.004445,-0.931449,-1.321005,0.159824,1.553962,0.001361,-1.284088,0.155441,1.479478,0.658488,-1.250110,0.156211,1.510573,0.816154,-1.393427,0.163611,1.597855,0.800115,-1.356397,0.164032,1.627943,0.716683,,,,,,,,,,,,,,,,,,,,,-1.283081,0.155408,1.478560,-1.249699,0.156149,1.509967,-1.394006,0.163627,1.598406,-1.357098,0.164114,1.628823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292926,0.127939,1.483294
883,7.358333,-0.014080,0.363560,-0.004453,-0.931454,-1.321020,0.159835,1.553970,0.001357,-1.284105,0.155455,1.479484,0.659233,-1.250126,0.156226,1.510579,0.816344,-1.393440,0.163619,1.597864,0.800118,-1.356410,0.164040,1.627951,0.717897,,,,,,,,,,,,,,,,,,,,,-1.283098,0.155419,1.478563,-1.249715,0.156167,1.509976,-1.394012,0.163637,1.598415,-1.357118,0.164120,1.628830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292896,0.127929,1.483257
884,7.366667,-0.014093,0.363521,-0.004425,-0.931469,-1.321035,0.159835,1.553969,0.001341,-1.284126,0.155457,1.479480,0.666260,-1.250144,0.156225,1.510572,0.818458,-1.393451,0.163619,1.597870,0.803889,-1.356418,0.164037,1.627954,0.718535,,,,,,,,,,,,,,,,,,,,,-1.283145,0.155426,1.478575,-1.249738,0.156162,1.509974,-1.394016,0.163634,1.598415,-1.357119,0.164121,1.628831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292857,0.127940,1.483250
885,7.375000,-0.014054,0.363546,-0.004487,-0.931459,-1.321021,0.159829,1.553958,0.001345,-1.284108,0.155446,1.479471,0.667698,-1.250128,0.156220,1.510565,0.816306,-1.393440,0.163613,1.597854,0.802441,-1.356409,0.164038,1.627940,0.717023,,,,,,,,,,,,,,,,,,,,,-1.283132,0.155413,1.478569,-1.249713,0.156159,1.509962,-1.394010,0.163629,1.598402,-1.357114,0.164120,1.628822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292883,0.127935,1.483256
886,7.383333,-0.014030,0.363559,-0.004481,-0.931455,-1.321006,0.159823,1.553947,0.001360,-1.284091,0.155436,1.479461,0.667698,-1.250112,0.156210,1.510556,0.816306,-1.393426,0.163610,1.597841,0.802441,-1.356396,0.164035,1.627928,0.717023,,,,,,,,,,,,,,,,,,,,,-1.283089,0.155396,1.478541,-1.249697,0.156153,1.509952,-1.394000,0.163631,1.598391,-1.357106,0.164113,1.628813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292872,0.127917,1.483282
887,7.391667,-0.013967,0.363566,-0.004533,-0.931453,-1.320989,0.159825,1.553934,0.001365,-1.284073,0.155428,1.479450,0.660584,-1.250094,0.156209,1.510545,0.813900,-1.393410,0.163616,1.597827,0.798273,-1.356380,0.164047,1.627914,0.715462,,,,,,,,,,,,,,,,,,,,,-1.283072,0.155390,1.478533,-1.249672,0.156150,1.509935,-1.393991,0.163636,1.598386,-1.357094,0.164127,1.628796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292866,0.127909,1.483304
888,7.400000,-0.013927,0.363560,-0.004502,-0.931456,-1.320967,0.159822,1.553924,0.001366,-1.284052,0.155418,1.479440,0.660871,-1.250073,0.156198,1.510534,0.813299,-1.393387,0.163621,1.597817,0.797701,-1.356357,0.164051,1.627904,0.715325,,,,,,,,,,,,,,,,,,,,,-1.283051,0.155379,1.478525,-1.249649,0.156139,1.509922,-1.393969,0.163642,1.598379,-1.357073,0.164130,1.628786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292823,0.127882,1.483309
889,7.408333,-0.013887,0.363589,-0.004448,-0.931445,-1.320947,0.159815,1.553907,0.001365,-1.284028,0.155403,1.479425,0.660871,-1.250051,0.156180,1.510522,0.813299,-1.393370,0.163625,1.597796,0.797701,-1.356341,0.164051,1.627885,0.715325,,,,,,,,,,,,,,,,,,,,,-1.283032,0.155365,1.478504,-1.249624,0.156121,1.509913,-1.393953,0.163646,1.598359,-1.357055,0.164131,1.628766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292764,0.127854,1.483308
890,7.416667,-0.013894,0.363602,-0.004378,-0.931441,-1.320935,0.159812,1.553902,0.001366,-1.284014,0.155401,1.479421,0.660643,-1.250037,0.156171,1.510518,0.813572,-1.393357,0.163629,1.597789,0.797198,-1.356329,0.164048,1.627879,0.715714,,,,,,,,,,,,,,,,,,,,,-1.283012,0.155364,1.478502,-1.249615,0.156110,1.509908,-1.393941,0.163647,1.598350,-1.357041,0.164129,1.628760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292733,0.127848,1.483281
891,7.425000,-0.013885,0.363602,-0.004557,-0.931440,-1.320915,0.159826,1.553888,0.001383,-1.283992,0.155416,1.479408,0.664260,-1.250016,0.156202,1.510505,0.808037,-1.393339,0.163625,1.597774,0.792500,-1.356311,0.164061,1.627864,0.711348,,,,,,,,,,,,,,,,,,,,,-1.283003,0.155368,1.478501,-1.249574,0.156149,1.509879,-1.393940,0.163653,1.598346,-1.357035,0.164134,1.628761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292719,0.127821,1.483317
892,7.433333,-0.013888,0.363597,-0.004397,-0.931442,-1.320932,0.159822,1.553910,0.001365,-1.284012,0.155410,1.479429,0.659128,-1.250035,0.156182,1.510526,0.814846,-1.393355,0.163638,1.597798,0.797753,-1.356326,0.164059,1.627888,0.717450,,,,,,,,,,,,,,,,,,,,,-1.283008,0.155372,1.478508,-1.249615,0.156124,1.509919,-1.393939,0.163658,1.598358,-1.357033,0.164138,1.628766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292732,0.127830,1.483317
893,7.441667,-0.013924,0.363582,-0.004404,-0.931448,-1.320945,0.159818,1.553910,0.001364,-1.284027,0.155412,1.479427,0.659128,-1.250049,0.156184,1.510523,0.814846,-1.393366,0.163628,1.597800,0.797753,-1.356337,0.164049,1.627889,0.717450,,,,,,,,,,,,,,,,,,,,,-1.283023,0.155375,1.478505,-1.249628,0.156124,1.509916,-1.393947,0.163647,1.598360,-1.357046,0.164129,1.628767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292760,0.127856,1.483298
894,7.450000,-0.013915,0.363608,-0.004380,-0.931438,-1.320961,0.159814,1.553914,0.001362,-1.284039,0.155406,1.479433,0.659192,-1.250063,0.156176,1.510531,0.814835,-1.393385,0.163628,1.597800,0.798106,-1.356357,0.164047,1.627891,0.716971,,,,,,,,,,,,,,,,,,,,,-1.283036,0.155365,1.478511,-1.249645,0.156120,1.509926,-1.393963,0.163650,1.598355,-1.357066,0.164124,1.628772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292802,0.127883,1.483279
895,7.458333,-0.013939,0.363600,-0.004464,-0.931440,-1.320975,0.159819,1.553928,0.001362,-1.284053,0.155417,1.479447,0.660268,-1.250077,0.156193,1.510545,0.815079,-1.393398,0.163621,1.597816,0.798889,-1.356370,0.164047,1.627906,0.716929,,,,,,,,,,,,,,,,,,,,,-1.283051,0.155376,1.478531,-1.249659,0.156136,1.509937,-1.393978,0.163642,1.598373,-1.357079,0.164124,1.628785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292837,0.127924,1.483284
896,7.466667,-0.014017,0.363590,-0.004432,-0.931443,-1.320984,0.159822,1.553940,0.001365,-1.284065,0.155432,1.479457,0.658829,-1.250088,0.156203,1.510554,0.815389,-1.393407,0.163617,1.597830,0.799736,-1.356378,0.164037,1.627919,0.715258,,,,,,,,,,,,,,,,,,,,,-1.283059,0.155395,1.478536,-1.249671,0.156143,1.509947,-1.393986,0.163636,1.598383,-1.357089,0.164117,1.628805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292861,0.127900,1.483295
897,7.475000,-0.014024,0.363581,-0.004440,-0.931446,-1.320993,0.159828,1.553943,0.001367,-1.284075,0.155439,1.479460,0.658829,-1.250097,0.156210,1.510556,0.815389,-1.393415,0.163620,1.597834,0.799736,-1.356385,0.164041,1.627923,0.715258,,,,,,,,,,,,,,,,,,,,,-1.283067,0.155401,1.478539,-1.249680,0.156151,1.509948,-1.393998,0.163640,1.598389,-1.357092,0.164121,1.628807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292862,0.127907,1.483282
898,7.483333,-0.014029,0.363569,-0.004454,-0.931451,-1.320987,0.159822,1.553936,0.001372,-1.284070,0.155434,1.479452,0.658643,-1.250092,0.156207,1.510547,0.815300,-1.393407,0.163612,1.597829,0.798858,-1.356377,0.164035,1.627917,0.716386,,,,,,,,,,,,,,,,,,,,,-1.283065,0.155401,1.478529,-1.249669,0.156144,1.509937,-1.393995,0.163629,1.598385,-1.357087,0.164118,1.628808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292866,0.127904,1.483286
899,7.491667,-0.013973,0.363559,-0.004452,-0.931456,-1.320982,0.159819,1.553932,0.001365,-1.284067,0.155421,1.479447,0.660857,-1.250088,0.156195,1.510542,0.814255,-1.393401,0.163617,1.597826,0.798673,-1.356371,0.164041,1.627913,0.715190,,,,,,,,,,,,,,,,,,,,,-1.283067,0.155386,1.478531,-1.249666,0.156135,1.509933,-1.393983,0.163635,1.598383,-1.357083,0.164122,1.628798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292848,0.127927,1.483279
900,7.500000,-0.013958,0.363587,-0.004455,-0.931445,-1.320972,0.159817,1.553931,0.001367,-1.284053,0.155417,1.479448,0.658018,-1.250075,0.156192,1.510545,0.814997,-1.393394,0.163617,1.597820,0.798868,-1.356365,0.164042,1.627909,0.715715,,,,,,,,,,,,,,,,,,,,,-1.283044,0.155378,1.478524,-1.249656,0.156134,1.509937,-1.393975,0.163638,1.598377,-1.357077,0.164120,1.628793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292827,0.127902,1.483274
901,7.508333,-0.013956,0.363590,-0.004420,-0.931444,-1.320962,0.159816,1.553919,0.001367,-1.284042,0.155415,1.479437,0.658018,-1.250065,0.156187,1.510534,0.814997,-1.393384,0.163619,1.597809,0.798868,-1.356355,0.164041,1.627898,0.715715,,,,,,,,,,,,,,,,,,,,,-1.283035,0.155377,1.478512,-1.249646,0.156128,1.509927,-1.393966,0.163639,1.598366,-1.357066,0.164121,1.628781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292792,0.127870,1.483277
902,7.516667,-0.013887,0.363596,-0.004463,-0.931442,-1.320944,0.159812,1.553912,0.001364,-1.284023,0.155401,1.479431,0.659180,-1.250046,0.156179,1.510527,0.815003,-1.393367,0.163621,1.597800,0.797914,-1.356339,0.164048,1.627889,0.717515,,,,,,,,,,,,,,,,,,,,,-1.283019,0.155361,1.478509,-1.249627,0.156121,1.509921,-1.393950,0.163642,1.598359,-1.357045,0.164126,1.628768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292757,0.127847,1.483281
903,7.525000,-0.013871,0.363588,-0.004599,-0.931445,-1.320922,0.159821,1.553891,0.001378,-1.284001,0.155409,1.479410,0.664678,-1.250024,0.156199,1.510506,0.808356,-1.393345,0.163618,1.597779,0.792448,-1.356317,0.164058,1.627868,0.713228,,,,,,,,,,,,,,,,,,,,,-1.283011,0.155357,1.478507,-1.249585,0.156150,1.509880,-1.393943,0.163650,1.598355,-1.357040,0.164127,1.628756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292738,0.127846,1.483288
904,7.533333,-0.013871,0.363592,-0.004415,-0.931444,-1.320935,0.159812,1.553903,0.001366,-1.284015,0.155397,1.479421,0.664678,-1.250038,0.156171,1.510518,0.808356,-1.393357,0.163628,1.597791,0.792448,-1.356328,0.164051,1.627881,0.713228,,,,,,,,,,,,,,,,,,,,,-1.283016,0.155359,1.478499,-1.249616,0.156112,1.509911,-1.393940,0.163647,1.598348,-1.357037,0.164131,1.628766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292724,0.127838,1.483282
905,7.541667,-0.013899,0.363616,-0.004369,-0.931435,-1.320939,0.159812,1.553900,0.001366,-1.284017,0.155402,1.479420,0.659890,-1.250041,0.156171,1.510518,0.814609,-1.393364,0.163629,1.597785,0.798421,-1.356336,0.164048,1.627877,0.715736,,,,,,,,,,,,,,,,,,,,,-1.283015,0.155366,1.478504,-1.249621,0.156110,1.509909,-1.393948,0.163648,1.598343,-1.357044,0.164129,1.628759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292715,0.127820,1.483300
906,7.550000,-0.013873,0.363587,-0.004665,-0.931445,-1.320934,0.159825,1.553890,0.001374,-1.284013,0.155414,1.479409,0.665463,-1.250036,0.156210,1.510505,0.809252,-1.393358,0.163614,1.597778,0.794048,-1.356329,0.164060,1.627867,0.712705,,,,,,,,,,,,,,,,,,,,,-1.283029,0.155359,1.478503,-1.249596,0.156162,1.509883,-1.393952,0.163647,1.598347,-1.357051,0.164127,1.628759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292757,0.127840,1.483289
907,7.558333,-0.013893,0.363590,-0.004490,-0.931445,-1.320958,0.159814,1.553909,0.001368,-1.284039,0.155404,1.479427,0.659068,-1.250062,0.156184,1.510524,0.813497,-1.393381,0.163620,1.597797,0.796229,-1.356353,0.164049,1.627887,0.717001,,,,,,,,,,,,,,,,,,,,,-1.283034,0.155366,1.478505,-1.249637,0.156125,1.509913,-1.393968,0.163640,1.598363,-1.357064,0.164128,1.628763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292787,0.127837,1.483304
908,7.566667,-0.013960,0.363592,-0.004374,-0.931443,-1.320964,0.159815,1.553913,0.001368,-1.284045,0.155415,1.479430,0.659068,-1.250068,0.156183,1.510527,0.813497,-1.393386,0.163623,1.597802,0.796229,-1.356357,0.164040,1.627892,0.717001,,,,,,,,,,,,,,,,,,,,,-1.283041,0.155376,1.478511,-1.249645,0.156124,1.509917,-1.393971,0.163644,1.598362,-1.357068,0.164119,1.628775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.292793,0.127861,1.483301
