Format Version,1.23,Take Name,FW_95,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.22.19.398 PM,Total Frames in Take,684,Total Exported Frames,684,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
402,3.350000,-0.029904,0.386720,-0.018158,-0.921533,-1.337065,0.160159,1.367783,0.001349,-1.296319,0.158668,1.295204,0.684246,-1.263996,0.160009,1.327999,0.794700,-1.411688,0.160418,1.407995,0.777347,-1.376255,0.161541,1.439932,0.734782,,,,,,,,,,,,,,,,,,,,,-1.295362,0.158663,1.294502,-1.263544,0.159994,1.327340,-1.412351,0.160422,1.408508,-1.376940,0.161557,1.440777,,,,,,,,,,,,,,,,,,,-1.304447,0.131184,1.299762,,,,,,
403,3.358333,-0.028213,0.385999,-0.017497,-0.921902,-1.353089,0.159454,1.383615,0.001319,-1.312463,0.157669,1.310976,0.703115,-1.280084,0.159016,1.343715,0.800190,-1.427647,0.160007,1.423945,0.790396,-1.392161,0.161125,1.455822,0.728085,,,,,,,,,,,,,,,,,,,,,-1.311538,0.157628,1.310138,-1.279580,0.159024,1.343135,-1.428259,0.160037,1.424503,-1.392910,0.161120,1.456639,,,,,,,,,,,,,,,,,,,-1.319791,0.130262,1.314710,,,,,,
404,3.366667,-0.027865,0.384788,-0.017028,-0.922427,-1.369121,0.158898,1.399375,0.001390,-1.328690,0.157043,1.326629,0.682744,-1.296223,0.158367,1.359282,0.797600,-1.443571,0.159545,1.439903,0.782496,-1.408000,0.160637,1.471685,0.711318,,,,,,,,,,,,,,,,,,,,,-1.327726,0.156992,1.325806,-1.295711,0.158380,1.358655,-1.444240,0.159584,1.440458,-1.408749,0.160625,1.472564,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,3.375000,-0.028334,0.384443,-0.018120,-0.922536,-1.385029,0.158490,1.415177,0.001258,-1.344643,0.156733,1.342404,0.693450,-1.312157,0.158134,1.375035,0.826262,-1.459453,0.158959,1.455755,0.799299,-1.423862,0.160135,1.487514,0.753047,,,,,,,,,,,,,,,,,,,,,-1.343746,0.156731,1.341567,-1.311710,0.158112,1.374503,-1.460071,0.158958,1.456267,-1.424480,0.160162,1.488284,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,3.383333,-0.029695,0.383110,-0.019671,-0.923016,-1.400944,0.158297,1.430847,0.001390,-1.360755,0.156790,1.357959,0.693450,-1.328184,0.158279,1.390501,0.826262,-1.475256,0.158421,1.471633,0.799299,-1.439582,0.159699,1.503293,0.753047,,,,,,,,,,,,,,,,,,,,,-1.359754,0.156747,1.357064,-1.327680,0.158294,1.389907,-1.475944,0.158451,1.472214,-1.440292,0.159687,1.504128,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,3.391667,-0.031183,0.383540,-0.019474,-0.922792,-1.416186,0.158087,1.446480,0.001341,-1.375931,0.156824,1.373625,0.655361,-1.343390,0.158243,1.406200,0.820776,-1.490535,0.158035,1.487200,0.790985,-1.454890,0.159247,1.518896,0.741522,,,,,,,,,,,,,,,,,,,,,-1.374861,0.156819,1.372755,-1.342970,0.158235,1.405619,-1.491160,0.158039,1.487755,-1.455577,0.159256,1.519669,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,3.400000,-0.032373,0.383529,-0.019106,-0.922763,-1.431175,0.157941,1.461848,0.001274,-1.390924,0.156868,1.388987,0.685472,-1.358381,0.158214,1.421564,0.828499,-1.505520,0.157770,1.502573,0.806627,-1.469874,0.158912,1.534270,0.742318,,,,,,,,,,,,,,,,,,,,,-1.389981,0.156842,1.388155,-1.357968,0.158225,1.421017,-1.506114,0.157789,1.503069,-1.470520,0.158903,1.535072,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3.408333,-0.033034,0.383377,-0.018994,-0.922806,-1.445750,0.157721,1.477069,0.001410,-1.405524,0.156755,1.404193,0.685472,-1.372970,0.158069,1.436759,0.828499,-1.520081,0.157475,1.517819,0.806627,-1.484424,0.158587,1.549505,0.742318,,,,,,,,,,,,,,,,,,,,,-1.404544,0.156735,1.403285,-1.372428,0.158076,1.436163,-1.520861,0.157489,1.518472,-1.485082,0.158581,1.550286,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,3.416667,-0.033077,0.383227,-0.017072,-0.922904,-1.460015,0.157501,1.491916,0.001646,-1.419827,0.156506,1.419019,0.665961,-1.387254,0.157656,1.451572,0.798516,-1.534327,0.157453,1.532701,0.745647,-1.498651,0.158391,1.564372,0.744629,,,,,,,,,,,,,,,,,,,,,-1.418698,0.156507,1.418048,-1.386606,0.157645,1.450833,-1.535278,0.157452,1.533462,-1.499380,0.158403,1.565252,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,3.425000,-0.031406,0.382544,-0.016819,-0.923250,-1.473907,0.157227,1.506223,0.001619,-1.433830,0.155949,1.433270,0.637676,-1.401206,0.157138,1.465771,0.753300,-1.548159,0.157425,1.547118,0.693269,-1.512434,0.158395,1.578733,0.727985,,,,,,,,,,,,,,,,,,,,,-1.432694,0.155940,1.432370,-1.400593,0.157127,1.464998,-1.549098,0.157434,1.547907,-1.513146,0.158405,1.579556,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,3.433333,-0.029302,0.381749,-0.017003,-0.923645,-1.487650,0.156913,1.520202,0.001710,-1.447698,0.155288,1.447187,0.607577,-1.415018,0.156569,1.479628,0.746324,-1.561832,0.157370,1.561222,0.720486,-1.526053,0.158425,1.592772,0.668085,,,,,,,,,,,,,,,,,,,,,-1.446496,0.155265,1.446177,-1.414356,0.156560,1.478859,-1.562706,0.157386,1.561918,-1.526910,0.158438,1.593785,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,3.441667,-0.027094,0.380713,-0.016829,-0.924143,-1.501049,0.156496,1.533959,0.001680,-1.461263,0.154500,1.460862,0.607577,-1.428509,0.155847,1.493225,0.746324,-1.575138,0.157264,1.575141,0.720486,-1.539287,0.158374,1.606607,0.668085,,,,,,,,,,,,,,,,,,,,,-1.460112,0.154495,1.459865,-1.427855,0.155816,1.492472,-1.576027,0.157265,1.575842,-1.540094,0.158411,1.607597,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,3.450000,-0.026442,0.380083,-0.015541,-0.924444,-1.514176,0.156092,1.547980,0.001651,-1.474501,0.153963,1.474826,0.619174,-1.441696,0.155225,1.507142,0.750504,-1.588203,0.157081,1.589268,0.717218,-1.552303,0.158098,1.620682,0.680547,,,,,,,,,,,,,,,,,,,,,-1.473336,0.153957,1.473844,-1.441069,0.155191,1.506394,-1.589046,0.157085,1.589960,-1.553124,0.158138,1.621651,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,3.458333,-0.026629,0.379188,-0.014196,-0.924828,-1.527239,0.155699,1.561815,0.001656,-1.487718,0.153576,1.488579,0.614209,-1.454844,0.154719,1.520829,0.754828,-1.601180,0.156805,1.603255,0.733517,-1.565215,0.157697,1.634597,0.668389,,,,,,,,,,,,,,,,,,,,,-1.486561,0.153549,1.487558,-1.454198,0.154698,1.520092,-1.601992,0.156823,1.603946,-1.566088,0.157725,1.635595,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,3.466667,-0.028810,0.378493,-0.013468,-0.925058,-1.540239,0.155368,1.575761,0.001733,-1.500831,0.153592,1.502454,0.586792,-1.467908,0.154599,1.534658,0.743694,-1.614116,0.156260,1.617320,0.726404,-1.578102,0.157021,1.648610,0.645042,,,,,,,,,,,,,,,,,,,,,-1.499616,0.153538,1.501335,-1.467206,0.154602,1.533911,-1.614942,0.156296,1.618037,-1.579056,0.157023,1.649662,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,3.475000,-0.029585,0.377460,-0.014600,-0.925438,-1.553179,0.155157,1.589379,0.001786,-1.513924,0.153527,1.515987,0.586792,-1.480935,0.154608,1.548121,0.743694,-1.626968,0.155826,1.631099,0.726404,-1.590889,0.156669,1.662311,0.645042,,,,,,,,,,,,,,,,,,,,,-1.512826,0.153460,1.514989,-1.480166,0.154633,1.547265,-1.627852,0.155879,1.631842,-1.591868,0.156642,1.663464,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,3.483333,-0.030815,0.376981,-0.014707,-0.925591,-1.565963,0.155031,1.602903,0.001538,-1.526782,0.153605,1.529467,0.628659,-1.493761,0.154654,1.561569,0.712461,-1.639709,0.155524,1.644700,0.710905,-1.603599,0.156341,1.675877,0.622004,,,,,,,,,,,,,,,,,,,,,-1.525624,0.153488,1.528414,-1.493218,0.154708,1.560943,-1.640398,0.155600,1.645303,-1.604445,0.156284,1.676839,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,3.491667,-0.031304,0.376339,-0.014217,-0.925844,-1.578208,0.154825,1.615991,0.001503,-1.539132,0.153471,1.542497,0.603087,-1.506065,0.154463,1.574553,0.800604,-1.651895,0.155303,1.657893,0.773788,-1.615739,0.156064,1.689020,0.705122,,,,,,,,,,,,,,,,,,,,,-1.537890,0.153381,1.541513,-1.505593,0.154498,1.573911,-1.652563,0.155360,1.658500,-1.616539,0.156030,1.689886,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,3.500000,-0.031604,0.375941,-0.012999,-0.926013,-1.590171,0.154569,1.628731,0.001724,-1.551168,0.153243,1.555199,0.665050,-1.518068,0.154122,1.587225,0.702718,-1.663817,0.155135,1.670704,0.710071,-1.627631,0.155777,1.701798,0.644102,,,,,,,,,,,,,,,,,,,,,-1.550193,0.153230,1.554279,-1.517275,0.154107,1.586339,-1.664696,0.155145,1.671460,-1.628537,0.155796,1.702895,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,3.508333,-0.030618,0.374930,-0.011937,-0.926471,-1.601801,0.154382,1.641028,0.001559,-1.562968,0.152872,1.567409,0.665050,-1.529794,0.153699,1.599359,0.702718,-1.675350,0.155188,1.683166,0.710071,-1.639092,0.155768,1.714177,0.644102,,,,,,,,,,,,,,,,,,,,,-1.561783,0.152844,1.566417,-1.529265,0.153692,1.598681,-1.676030,0.155207,1.683776,-1.639970,0.155779,1.715156,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,3.516667,-0.028261,0.373888,-0.011259,-0.926975,-1.613096,0.154233,1.652970,0.001562,-1.574437,0.152320,1.579269,0.625165,-1.541186,0.153172,1.611140,0.777520,-1.686545,0.155423,1.695273,0.758852,-1.650214,0.156016,1.726199,0.673917,,,,,,,,,,,,,,,,,,,,,-1.573340,0.152261,1.578248,-1.540605,0.153177,1.610466,-1.687266,0.155463,1.695912,-1.651064,0.156015,1.727188,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,3.525000,-0.026331,0.373139,-0.009925,-0.927348,-1.624089,0.154007,1.664645,0.001981,-1.585564,0.151751,1.590884,0.637619,-1.552256,0.152557,1.622696,0.790382,-1.697461,0.155593,1.707069,0.716626,-1.661076,0.156126,1.737932,0.357288,,,,,,,,,,,,,,,,,,,,,-1.584419,0.151686,1.589997,-1.551671,0.152591,1.622096,-1.698328,0.155674,1.707795,-1.662951,0.155926,1.739679,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,3.533333,-0.024515,0.373296,-0.009383,-0.927341,-1.635106,0.153864,1.676240,0.001533,-1.596564,0.151299,1.602497,0.637619,-1.563264,0.152121,1.634317,0.790382,-1.708487,0.155750,1.718636,0.716626,-1.672109,0.156288,1.749508,0.357288,,,,,,,,,,,,,,,,,,,,,-1.595475,0.151220,1.601579,-1.562713,0.152127,1.633598,-1.709177,0.155806,1.719277,-1.672967,0.156286,1.750469,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,3.541667,-0.022839,0.372895,-0.009476,-0.927544,-1.645922,0.153675,1.687703,0.001851,-1.607446,0.150833,1.613936,0.643423,-1.574118,0.151721,1.645724,0.773449,-1.719264,0.155774,1.730156,0.764146,-1.682860,0.156372,1.760995,0.677971,,,,,,,,,,,,,,,,,,,,,-1.606385,0.150771,1.613129,-1.573642,0.151745,1.645196,-1.719995,0.155849,1.730788,-1.684728,0.156211,1.762722,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,3.550000,-0.022578,0.373417,-0.007860,-0.927356,-1.656700,0.153646,1.699328,0.001813,-1.618156,0.150735,1.625599,0.672959,-1.584859,0.151492,1.657423,0.815342,-1.730079,0.155949,1.741707,0.764628,-1.693705,0.156408,1.772584,0.376516,,,,,,,,,,,,,,,,,,,,,-1.617107,0.150643,1.624823,-1.584393,0.151557,1.656853,-1.730803,0.156067,1.742297,-1.695414,0.156073,1.774369,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,3.558333,-0.023606,0.373901,-0.007724,-0.927136,-1.667267,0.153515,1.710738,0.001732,-1.628645,0.150772,1.637043,0.714601,-1.595381,0.151482,1.668903,0.839518,-1.740691,0.155696,1.753045,0.790188,-1.704350,0.156110,1.783960,0.368941,,,,,,,,,,,,,,,,,,,,,-1.627768,0.150720,1.636315,-1.594971,0.151510,1.668410,-1.741343,0.155766,1.753569,-1.705985,0.155930,1.785874,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,3.566667,-0.025141,0.374049,-0.006837,-0.927043,-1.677805,0.153534,1.722168,0.001914,-1.639164,0.151031,1.648475,0.714601,-1.605909,0.151612,1.680347,0.839518,-1.751240,0.155603,1.764462,0.790188,-1.714906,0.155890,1.795389,0.368941,,,,,,,,,,,,,,,,,,,,,-1.638085,0.150970,1.647715,-1.605484,0.151640,1.679761,-1.752037,0.155681,1.765045,-1.716482,0.155706,1.797370,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,3.575000,-0.026273,0.374049,-0.006084,-0.927017,-1.688073,0.153673,1.733749,0.001835,-1.649436,0.151345,1.660048,0.669728,-1.616179,0.151822,1.691919,0.818931,-1.761505,0.155669,1.776051,0.752383,-1.725170,0.155854,1.806977,0.365591,,,,,,,,,,,,,,,,,,,,,-1.648215,0.151221,1.659112,-1.615562,0.151877,1.691172,-1.762234,0.155767,1.776676,-1.726585,0.155737,1.808440,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,3.583333,-0.026581,0.373110,-0.008448,-0.927368,-1.697993,0.153681,1.744798,0.001891,-1.659484,0.151442,1.671027,0.605972,-1.626170,0.152114,1.702835,0.781482,-1.771354,0.155387,1.787235,0.754213,-1.734963,0.155779,1.818093,0.444099,,,,,,,,,,,,,,,,,,,,,-1.658251,0.151440,1.670045,-1.625570,0.152061,1.702202,-1.772071,0.155380,1.787908,-1.736636,0.155917,1.819551,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,3.591667,-0.027322,0.372062,-0.009915,-0.927753,-1.707869,0.153512,1.755247,0.001872,-1.669513,0.151419,1.681392,0.599705,-1.636133,0.152194,1.713129,0.800503,-1.781144,0.154965,1.797844,0.769172,-1.744687,0.155471,1.828623,0.427141,,,,,,,,,,,,,,,,,,,,,-1.668220,0.151499,1.680452,-1.635621,0.152072,1.712529,-1.781826,0.154880,1.798460,-1.746380,0.155846,1.830121,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,3.600000,-0.023862,0.371179,-0.017024,-0.928099,-1.718031,0.153364,1.766270,0.002469,-1.679756,0.150812,1.692388,0.599705,-1.646342,0.152315,1.724063,0.800503,-1.791258,0.154537,1.808957,0.769172,-1.754766,0.155793,1.839673,0.427141,,,,,,,,,,,,,,,,,,,,,-1.677899,0.151319,1.690828,-1.645064,0.152023,1.722790,-1.792414,0.154347,1.809933,-1.755938,0.156006,1.840861,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,3.608333,-0.022637,0.370377,-0.014665,-0.928490,-1.727262,0.153215,1.776519,0.002436,-1.689138,0.150419,1.702568,0.380551,-1.655658,0.151764,1.734180,0.543323,-1.800403,0.154797,1.819341,0.618752,-1.763848,0.155878,1.849988,0.579524,,,,,,,,,,,,,,,,,,,,,-1.687085,0.151074,1.700949,-1.654435,0.151517,1.733000,-1.801555,0.154628,1.820144,-1.764827,0.156022,1.851092,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,3.616667,-0.023373,0.370488,-0.010660,-0.928482,-1.735830,0.153106,1.786388,0.002320,-1.697725,0.150369,1.712425,0.466435,-1.664237,0.151346,1.744042,0.615033,-1.808959,0.155008,1.829216,0.598824,-1.772399,0.155703,1.859868,0.596517,,,,,,,,,,,,,,,,,,,,,-1.696110,0.150635,1.711055,-1.663213,0.151129,1.742913,-1.810199,0.154852,1.830222,-1.773441,0.155906,1.861084,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,3.625000,-0.024473,0.369979,-0.004717,-0.928706,-1.744435,0.153010,1.796125,0.002265,-1.706461,0.150359,1.722091,0.446804,-1.672922,0.150792,1.753665,0.644336,-1.817482,0.155381,1.839070,0.639861,-1.780874,0.155507,1.869673,0.603963,,,,,,,,,,,,,,,,,,,,,-1.704766,0.150408,1.720670,-1.671949,0.150697,1.752632,-1.818636,0.155367,1.839931,-1.781883,0.155601,1.870891,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,3.633333,-0.024422,0.369398,-0.002538,-0.928947,-1.753245,0.152798,1.805965,0.002314,-1.715384,0.150104,1.731875,0.446804,-1.681800,0.150353,1.763404,0.644336,-1.826223,0.155401,1.849013,0.639861,-1.789574,0.155332,1.879566,0.603963,,,,,,,,,,,,,,,,,,,,,-1.713456,0.150030,1.730381,-1.680666,0.150301,1.762267,-1.827176,0.155440,1.849814,-1.790793,0.155386,1.880731,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,3.641667,-0.025163,0.369123,-0.001558,-0.929039,-1.761974,0.152626,1.815411,0.002358,-1.724163,0.150041,1.741292,0.390108,-1.690559,0.150181,1.772801,0.588827,-1.834922,0.155231,1.858511,0.669709,-1.798253,0.155052,1.889041,0.579042,,,,,,,,,,,,,,,,,,,,,-1.722262,0.149866,1.739773,-1.689397,0.150170,1.771636,-1.835938,0.155306,1.859352,-1.799446,0.155074,1.890229,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,3.650000,-0.025823,0.368604,-0.001186,-0.929227,-1.770684,0.152576,1.824799,0.002522,-1.732956,0.150094,1.750634,0.357264,-1.699317,0.150181,1.782105,0.534241,-1.843583,0.155129,1.867985,0.637465,-1.806880,0.154898,1.898473,0.586751,,,,,,,,,,,,,,,,,,,,,-1.730953,0.149855,1.749041,-1.698008,0.150190,1.780779,-1.844711,0.155226,1.868891,-1.808023,0.154908,1.899667,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,3.658333,-0.026374,0.368111,-0.002129,-0.929405,-1.779054,0.152747,1.833646,0.002513,-1.741395,0.150371,1.759442,0.357264,-1.707724,0.150522,1.790879,0.534241,-1.851915,0.155128,1.876905,0.637465,-1.815181,0.154967,1.907356,0.586751,,,,,,,,,,,,,,,,,,,,,-1.739667,0.150347,1.757924,-1.706582,0.150455,1.789734,-1.853215,0.155152,1.877912,-1.816416,0.155043,1.908786,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,3.666667,-0.023214,0.365968,-0.009408,-0.930290,-1.788986,0.152425,1.843692,0.001969,-1.751613,0.149635,1.769358,0.425001,-1.717815,0.150522,1.800647,0.595403,-1.861688,0.154473,1.887235,0.588867,-1.824828,0.155071,1.917528,0.527369,,,,,,,,,,,,,,,,,,,,,-1.748093,0.150103,1.766526,-1.715985,0.150463,1.799272,-1.862248,0.154483,1.887398,-1.824973,0.155084,1.917893,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,3.675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.756142,0.150499,1.775176,-1.723048,0.150653,1.807361,-1.870180,0.154375,1.896307,-1.832620,0.155172,1.926704,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,3.683333,-0.025491,0.366063,-0.005482,-0.930225,-1.804348,0.152563,1.861380,0.001755,-1.766990,0.150091,1.787027,0.000000,-1.733189,0.150564,1.818321,0.506422,-1.877038,0.154710,1.904938,0.909169,-1.840176,0.154885,1.935233,0.820180,,,,,,,,,,,,,,,,,,,,,-1.763980,0.150408,1.784353,-1.731786,0.150511,1.816932,-1.877389,0.154717,1.905033,-1.840545,0.154905,1.935850,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,-0.026274,0.367493,-0.006205,-0.929634,-1.811942,0.152724,1.870672,0.002586,-1.774347,0.150394,1.796435,0.000000,-1.740644,0.150899,1.827834,0.506422,-1.884771,0.154694,1.914005,0.909169,-1.848004,0.154908,1.944416,0.820180,,,,,,,,,,,,,,,,,,,,,-1.771250,0.150976,1.792343,-1.738386,0.150801,1.824752,-1.884916,0.154694,1.913910,-1.847882,0.154909,1.944542,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,-0.025400,0.365464,-0.007012,-0.930453,-1.818378,0.152617,1.877656,0.002122,-1.781102,0.150153,1.803261,0.000000,-1.747265,0.150762,1.834513,0.044530,-1.891021,0.154618,1.921298,0.956679,-1.854124,0.154936,1.951549,0.956096,,,,,,,,,,,,,,,,,,,,,-1.780241,0.150032,1.802295,-1.745970,0.150889,1.832956,-1.892050,0.154734,1.922269,-1.855016,0.154860,1.952827,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3.708333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.786427,0.150006,1.809531,-1.753252,0.150579,1.840883,-1.899495,0.154545,1.930652,-1.862612,0.154465,1.961277,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.716667,-0.024143,0.365592,-0.003939,-0.930454,-1.833789,0.151821,1.895122,0.001954,-1.796523,0.149103,1.820732,0.448200,-1.762685,0.149490,1.851987,0.000000,-1.906422,0.154308,1.938757,0.846457,-1.869526,0.154384,1.969012,0.887972,,,,,,,,,,,,,,,,,,,,,-1.795163,0.149031,1.818995,-1.760289,0.150338,1.848952,-1.906969,0.154326,1.939036,-1.869548,0.154396,1.969459,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3.725000,-0.023973,0.364761,-0.003958,-0.930784,-1.840792,0.151603,1.903009,0.001959,-1.803659,0.148857,1.828554,0.448200,-1.769765,0.149253,1.859748,0.000000,-1.913347,0.154110,1.946773,0.846457,-1.876397,0.154194,1.976962,0.887972,,,,,,,,,,,,,,,,,,,,,-1.802281,0.148784,1.826803,-1.767027,0.150457,1.856627,-1.913888,0.154128,1.947055,-1.876419,0.154206,1.977398,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3.733333,-0.023614,0.362919,-0.008540,-0.931482,-1.847050,0.151620,1.909854,0.002033,-1.810171,0.148880,1.835272,0.442749,-1.776167,0.149686,1.866338,0.000000,-1.919461,0.153699,1.953878,0.847268,-1.882401,0.154215,1.983927,0.890886,,,,,,,,,,,,,,,,,,,,,-1.809175,0.148745,1.834337,-1.775306,0.149737,1.865205,-1.920759,0.153861,1.954888,-1.883139,0.154161,1.985120,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3.741667,-0.024170,0.362006,-0.009664,-0.931812,-1.854124,0.151453,1.917308,0.002150,-1.817380,0.148821,1.842656,0.598263,-1.783319,0.149707,1.873658,0.647882,-1.926456,0.153341,1.961470,0.580990,-1.889341,0.153945,1.991450,0.620376,,,,,,,,,,,,,,,,,,,,,-1.816191,0.148694,1.841582,-1.782467,0.149736,1.872536,-1.927763,0.153473,1.962511,-1.890184,0.153914,1.992713,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3.750000,-0.024574,0.361371,-0.008862,-0.932056,-1.860658,0.151467,1.924675,0.002047,-1.824022,0.148888,1.849967,0.614279,-1.789917,0.149695,1.880922,0.644293,-1.932926,0.153381,1.968941,0.640707,-1.895768,0.153902,1.998869,0.595773,,,,,,,,,,,,,,,,,,,,,-1.822904,0.148773,1.848911,-1.789026,0.149728,1.879813,-1.934004,0.153488,1.969885,-1.896734,0.153867,2.000165,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,3.758333,-0.023820,0.361248,-0.009192,-0.932120,-1.866172,0.151319,1.931284,0.001943,-1.829554,0.148621,1.856572,0.614279,-1.795440,0.149480,1.887517,0.644293,-1.938429,0.153301,1.975564,0.640707,-1.901264,0.153875,2.005482,0.595773,,,,,,,,,,,,,,,,,,,,,-1.829237,0.148610,1.856307,-1.795249,0.149472,1.887302,-1.940298,0.153372,1.977330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3.766667,-0.025630,0.361232,-0.005342,-0.932108,-1.872368,0.151185,1.938740,0.001825,-1.835783,0.148732,1.864004,0.836742,-1.801658,0.149201,1.894945,0.919489,-1.944602,0.153318,1.983051,0.453963,-1.907428,0.153490,2.012962,0.000000,,,,,,,,,,,,,,,,,,,,,-1.835238,0.148715,1.863644,-1.801541,0.149191,1.894645,-1.946149,0.153379,1.984591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3.775000,-0.025848,0.360455,-0.003813,-0.932411,-1.878695,0.151047,1.945971,0.001644,-1.842247,0.148608,1.871167,0.816656,-1.808068,0.148940,1.902049,0.909736,-1.950846,0.153306,1.990410,0.543073,-1.913619,0.153334,2.020257,0.000000,,,,,,,,,,,,,,,,,,,,,-1.841627,0.148589,1.870776,-1.807933,0.148929,1.901714,-1.952165,0.153358,1.991675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3.783333,-0.025290,0.359435,-0.004865,-0.932815,-1.884808,0.151206,1.952868,0.001426,-1.848516,0.148688,1.877991,0.816656,-1.814272,0.149132,1.908800,0.909736,-1.956868,0.153430,1.997458,0.543073,-1.919578,0.153573,2.027225,0.000000,,,,,,,,,,,,,,,,,,,,,-1.847892,0.148668,1.877559,-1.814128,0.149122,1.908497,-1.957959,0.153474,1.998502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3.791667,-0.025838,0.358785,-0.004441,-0.933052,-1.890891,0.151151,1.959513,0.001416,-1.854705,0.148718,1.884582,0.810000,-1.820417,0.149109,1.915342,0.916280,-1.962887,0.153343,2.004207,0.622332,-1.925554,0.153433,2.033922,0.000000,,,,,,,,,,,,,,,,,,,,,-1.854054,0.148696,1.884084,-1.820310,0.149100,1.915086,-1.963953,0.153386,2.005270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,3.800000,-0.026726,0.358489,-0.003643,-0.933144,-1.896548,0.151117,1.965804,0.001690,-1.860415,0.148820,1.890844,0.758578,-1.826105,0.149114,1.921582,0.947885,-1.968512,0.153270,2.010551,0.526148,-1.931160,0.153262,2.040241,0.000000,,,,,,,,,,,,,,,,,,,,,-1.859663,0.148795,1.890238,-1.826108,0.149109,1.921373,-1.969781,0.153322,2.011959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
