Format Version,1.23,Take Name,FW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.18.44.479 PM,Total Frames in Take,759,Total Exported Frames,759,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,-0.009448,0.419279,-0.000959,-0.907808,2.006094,0.219277,-1.927217,0.001459,2.051675,0.214078,-1.996681,0.661739,2.081660,0.214652,-1.961715,0.795255,1.928954,0.224097,-1.892404,0.651391,1.962085,0.224282,-1.858068,0.800320,,,,,,,,,,,,,,,,,,,,,2.052637,0.213984,-1.997628,2.082317,0.214609,-1.962202,1.927932,0.224193,-1.891460,1.961464,0.224325,-1.857568,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.009440,0.419273,-0.000954,-0.907811,2.006079,0.219286,-1.927215,0.001437,2.051660,0.214085,-1.996680,0.661739,2.081645,0.214659,-1.961714,0.795255,1.928940,0.224107,-1.892400,0.651391,1.962071,0.224292,-1.858065,0.800320,,,,,,,,,,,,,,,,,,,,,2.052591,0.214009,-1.997580,2.082317,0.214605,-1.962222,1.927942,0.224186,-1.891489,1.961439,0.224344,-1.857552,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.009553,0.419296,-0.000902,-0.907799,2.006075,0.219294,-1.927205,0.001411,2.051660,0.214111,-1.996669,0.675602,2.081643,0.214676,-1.961702,0.788863,1.928934,0.224106,-1.892394,0.661647,1.962064,0.224283,-1.858057,0.796095,,,,,,,,,,,,,,,,,,,,,2.052597,0.214015,-1.997578,2.082278,0.214637,-1.962176,1.927945,0.224203,-1.891486,1.961457,0.224322,-1.857568,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.009402,0.419286,-0.000933,-0.907805,2.006073,0.219279,-1.927193,0.001430,2.051655,0.214072,-1.996657,0.660750,2.081639,0.214645,-1.961690,0.799076,1.928933,0.224108,-1.892381,0.673802,1.962063,0.224292,-1.858045,0.796938,,,,,,,,,,,,,,,,,,,,,2.052618,0.213997,-1.997610,2.082289,0.214591,-1.962160,1.927962,0.224179,-1.891512,1.961440,0.224348,-1.857528,,,,,,,,,,,,,,,,,,,,,
30,0.250000,-0.009410,0.419269,-0.001119,-0.907813,2.006058,0.219295,-1.927185,0.001430,2.051640,0.214094,-1.996649,0.659886,2.081625,0.214682,-1.961683,0.798394,1.928918,0.224102,-1.892371,0.675208,1.962050,0.224303,-1.858036,0.794453,,,,,,,,,,,,,,,,,,,,,2.052615,0.214009,-1.997594,2.082271,0.214634,-1.962164,1.927956,0.224183,-1.891501,1.961415,0.224352,-1.857516,,,,,,,,,,,,,,,,,,,,,
31,0.258333,-0.009523,0.419238,-0.000742,-0.907826,2.006074,0.219301,-1.927197,0.001444,2.051647,0.214109,-1.996667,0.659886,2.081635,0.214662,-1.961703,0.798394,1.928939,0.224135,-1.892374,0.675208,1.962073,0.224298,-1.858042,0.794453,,,,,,,,,,,,,,,,,,,,,2.052553,0.214047,-1.997525,2.082347,0.214596,-1.962256,1.927942,0.224202,-1.891476,1.961415,0.224361,-1.857501,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.009351,0.419243,-0.001312,-0.907825,2.006030,0.219307,-1.927143,0.001419,2.051610,0.214101,-1.996608,0.658598,2.081596,0.214708,-1.961644,0.801911,1.928890,0.224100,-1.892326,0.679088,1.962023,0.224320,-1.857993,0.797133,,,,,,,,,,,,,,,,,,,,,2.052587,0.214005,-1.997557,2.082232,0.214667,-1.962115,1.927937,0.224189,-1.891470,1.961398,0.224363,-1.857477,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.009348,0.419275,-0.000983,-0.907811,2.006070,0.219260,-1.927189,0.001447,2.051651,0.214045,-1.996653,0.664854,2.081636,0.214625,-1.961687,0.790182,1.928930,0.224090,-1.892376,0.670500,1.962062,0.224281,-1.858041,0.790004,,,,,,,,,,,,,,,,,,,,,2.052611,0.213977,-1.997586,2.082306,0.214565,-1.962188,1.927957,0.224158,-1.891490,1.961412,0.224341,-1.857512,,,,,,,,,,,,,,,,,,,,,
34,0.283333,-0.009360,0.419283,-0.000969,-0.907807,2.006059,0.219280,-1.927170,0.001445,2.051641,0.214067,-1.996633,0.664854,2.081626,0.214645,-1.961667,0.790182,1.928919,0.224110,-1.892358,0.670500,1.962050,0.224299,-1.858022,0.790004,,,,,,,,,,,,,,,,,,,,,2.052610,0.214003,-1.997564,2.082290,0.214582,-1.962170,1.927939,0.224174,-1.891473,1.961405,0.224362,-1.857494,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.009422,0.419295,-0.001051,-0.907801,2.006089,0.219269,-1.927201,0.001436,2.051674,0.214068,-1.996663,0.663743,2.081657,0.214650,-1.961696,0.791039,1.928947,0.224081,-1.892391,0.669294,1.962077,0.224275,-1.858054,0.790852,,,,,,,,,,,,,,,,,,,,,2.052612,0.213990,-1.997574,2.082326,0.214597,-1.962197,1.927956,0.224160,-1.891490,1.961444,0.224328,-1.857538,,,,,,,,,,,,,,,,,,,,,
