Format Version,1.23,Take Name,FW_60,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.17.13.372 PM,Total Frames in Take,932,Total Exported Frames,932,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
232,1.933333,-0.009894,0.362959,-0.002012,-0.931750,1.995870,0.219066,-1.910950,0.001520,2.032648,0.213958,-1.985458,0.611458,2.066675,0.214659,-1.954414,0.829564,1.923542,0.223663,-1.866982,0.585093,1.960616,0.223985,-1.836948,0.833027,,,,,,,,,,,,,,,,,,,,,2.033552,0.213613,-1.986673,2.067182,0.214736,-1.954863,1.922524,0.224029,-1.865723,1.960147,0.223908,-1.836479,,,,,,,,,,,,,,,,,,
233,1.941667,-0.009876,0.362946,-0.001927,-0.931756,1.995901,0.219049,-1.910989,0.001508,2.032676,0.213937,-1.985497,0.611458,2.066704,0.214631,-1.954455,0.829564,1.923575,0.223658,-1.867018,0.585093,1.960650,0.223972,-1.836985,0.833027,,,,,,,,,,,,,,,,,,,,,2.033546,0.213619,-1.986656,2.067231,0.214703,-1.954933,1.922570,0.224008,-1.865776,1.960161,0.223898,-1.836495,,,,,,,,,,,,,,,,,,
234,1.950000,-0.009832,0.362921,-0.002137,-0.931766,1.995858,0.219056,-1.910942,0.001509,2.032630,0.213939,-1.985451,0.629188,2.066660,0.214653,-1.954410,0.821127,1.923532,0.223649,-1.866968,0.591076,1.960609,0.223984,-1.836937,0.825732,,,,,,,,,,,,,,,,,,,,,2.033571,0.213575,-1.986715,2.067173,0.214736,-1.954848,1.922570,0.223985,-1.865796,1.960136,0.223909,-1.836471,,,,,,,,,,,,,,,,,,
235,1.958333,-0.009842,0.362982,-0.002011,-0.931742,1.995877,0.219057,-1.910969,0.001501,2.032658,0.213940,-1.985474,0.633744,2.066683,0.214643,-1.954428,0.817750,1.923546,0.223662,-1.867004,0.604266,1.960619,0.223985,-1.836968,0.822420,,,,,,,,,,,,,,,,,,,,,2.033515,0.213639,-1.986622,2.067223,0.214710,-1.954913,1.922581,0.223984,-1.865791,1.960113,0.223916,-1.836475,,,,,,,,,,,,,,,,,,
236,1.966667,-0.009915,0.362943,-0.001956,-0.931757,1.995865,0.219051,-1.910968,0.001479,2.032639,0.213945,-1.985477,0.643910,2.066668,0.214640,-1.954435,0.824483,1.923538,0.223651,-1.866997,0.591222,1.960614,0.223967,-1.836964,0.830680,,,,,,,,,,,,,,,,,,,,,2.033472,0.213642,-1.986592,2.067185,0.214713,-1.954903,1.922540,0.224000,-1.865750,1.960136,0.223889,-1.836491,,,,,,,,,,,,,,,,,,
237,1.975000,-0.009733,0.362915,-0.002174,-0.931769,1.995878,0.219028,-1.910985,0.001523,2.032649,0.213895,-1.985494,0.643910,2.066679,0.214615,-1.954454,0.824483,1.923552,0.223630,-1.867012,0.591222,1.960630,0.223971,-1.836982,0.830680,,,,,,,,,,,,,,,,,,,,,2.033572,0.213545,-1.986744,2.067209,0.214693,-1.954908,1.922583,0.223964,-1.865826,1.960142,0.223900,-1.836499,,,,,,,,,,,,,,,,,,
238,1.983333,-0.009786,0.362948,-0.002062,-0.931756,1.995874,0.219026,-1.910976,0.001529,2.032650,0.213900,-1.985483,0.601727,2.066678,0.214609,-1.954440,0.824336,1.923546,0.223632,-1.867007,0.608046,1.960622,0.223962,-1.836974,0.827557,,,,,,,,,,,,,,,,,,,,,2.033578,0.213547,-1.986733,2.067203,0.214687,-1.954897,1.922567,0.223975,-1.865800,1.960134,0.223889,-1.836494,,,,,,,,,,,,,,,,,,
239,1.991667,-0.009858,0.362942,-0.002019,-0.931757,1.995899,0.219018,-1.911011,0.001516,2.032674,0.213903,-1.985519,0.625613,2.066702,0.214606,-1.954476,0.821409,1.923572,0.223619,-1.867040,0.593368,1.960648,0.223942,-1.837007,0.826548,,,,,,,,,,,,,,,,,,,,,2.033531,0.213575,-1.986702,2.067239,0.214682,-1.954941,1.922578,0.223974,-1.865803,1.960160,0.223864,-1.836520,,,,,,,,,,,,,,,,,,
240,2.000000,-0.009959,0.362933,-0.001936,-0.931760,1.995875,0.219045,-1.910986,0.001495,2.032648,0.213946,-1.985497,0.630936,2.066677,0.214638,-1.954455,0.826914,1.923549,0.223641,-1.867013,0.584731,1.960626,0.223954,-1.836981,0.831481,,,,,,,,,,,,,,,,,,,,,2.033515,0.213621,-1.986646,2.067185,0.214716,-1.954919,1.922530,0.224010,-1.865755,1.960154,0.223873,-1.836506,,,,,,,,,,,,,,,,,,
241,2.008333,-0.009629,0.362969,-0.001941,-0.931749,1.995896,0.219045,-1.910990,0.001530,2.032673,0.213892,-1.985495,0.630936,2.066700,0.214595,-1.954451,0.826914,1.923568,0.223685,-1.867025,0.584731,1.960642,0.224008,-1.836991,0.831481,,,,,,,,,,,,,,,,,,,,,2.033604,0.213531,-1.986745,2.067221,0.214675,-1.954906,1.922579,0.224039,-1.865807,1.960160,0.223933,-1.836513,,,,,,,,,,,,,,,,,,
242,2.016667,-0.008906,0.362962,-0.001627,-0.931760,1.995921,0.219060,-1.910981,0.001546,2.032691,0.213783,-1.985481,0.587938,2.066719,0.214483,-1.954438,0.823880,1.923600,0.223830,-1.867019,0.604388,1.960675,0.224145,-1.836986,0.826816,,,,,,,,,,,,,,,,,,,,,2.033652,0.213409,-1.986767,2.067248,0.214561,-1.954897,1.922625,0.224174,-1.865821,1.960183,0.224076,-1.836504,,,,,,,,,,,,,,,,,,
243,2.025000,-0.007339,0.362923,-0.001157,-0.931789,1.995909,0.219043,-1.910939,0.001574,2.032660,0.213499,-1.985428,0.604198,2.066693,0.214211,-1.954390,0.805787,1.923602,0.224072,-1.866983,0.606512,1.960680,0.224390,-1.836954,0.808168,,,,,,,,,,,,,,,,,,,,,2.033588,0.213165,-1.986666,2.067268,0.214270,-1.954909,1.922640,0.224396,-1.865779,1.960133,0.224336,-1.836419,,,,,,,,,,,,,,,,,,
244,2.033333,-0.005962,0.362917,0.000135,-0.931803,1.995783,0.218977,-1.910711,0.001514,2.032512,0.213187,-1.985192,0.604198,2.066548,0.213834,-1.954157,0.805787,1.923495,0.224324,-1.866761,0.606512,1.960575,0.224565,-1.836734,0.808168,,,,,,,,,,,,,,,,,,,,,2.033285,0.212941,-1.986314,2.067180,0.213867,-1.954679,1.922578,0.224582,-1.865626,1.960025,0.224532,-1.836185,,,,,,,,,,,,,,,,,,
245,2.041667,-0.004789,0.363181,0.000964,-0.931706,1.995610,0.218795,-1.910384,0.001705,2.032367,0.212798,-1.984836,0.653883,2.066387,0.213412,-1.953783,0.795036,1.923311,0.224384,-1.866483,0.629512,1.960376,0.224584,-1.836435,0.805642,,,,,,,,,,,,,,,,,,,,,2.033179,0.212576,-1.986001,2.067133,0.213413,-1.954446,1.922263,0.224645,-1.865179,1.959740,0.224579,-1.835777,,,,,,,,,,,,,,,,,,
246,2.050000,-0.004466,0.363306,0.000960,-0.931659,1.995191,0.218601,-1.909739,0.001682,2.031966,0.212552,-1.984177,0.635607,2.065979,0.213177,-1.953116,0.764733,1.922882,0.224234,-1.865860,0.574553,1.959938,0.224443,-1.835803,0.784156,,,,,,,,,,,,,,,,,,,,,2.032765,0.212290,-1.985368,2.066695,0.213197,-1.953726,1.921832,0.224538,-1.864555,1.959340,0.224420,-1.835181,,,,,,,,,,,,,,,,,,
247,2.058333,-0.004090,0.363220,0.000991,-0.931694,1.994516,0.218411,-1.908782,0.001756,2.031275,0.212299,-1.983223,0.611641,2.065293,0.212933,-1.952169,0.735035,1.922216,0.224097,-1.864894,0.615493,1.959279,0.224314,-1.834844,0.742674,,,,,,,,,,,,,,,,,,,,,2.032176,0.212086,-1.984470,2.066087,0.212919,-1.952871,1.921258,0.224303,-1.863709,1.958550,0.224333,-1.834118,,,,,,,,,,,,,,,,,,
248,2.066667,-0.003848,0.363186,0.000120,-0.931709,1.993714,0.218241,-1.907791,0.001691,2.030477,0.212101,-1.982228,0.611641,2.064497,0.212819,-1.951176,0.735035,1.921410,0.223870,-1.863904,0.615493,1.958474,0.224173,-1.833856,0.742674,,,,,,,,,,,,,,,,,,,,,2.031567,0.211799,-1.983609,2.065173,0.212833,-1.951786,1.920540,0.224087,-1.862862,1.957786,0.224175,-1.833190,,,,,,,,,,,,,,,,,,
249,2.075000,-0.003275,0.362807,-0.000181,-0.931858,1.992867,0.218111,-1.906796,0.001657,2.029571,0.211881,-1.981254,0.553572,2.063615,0.212644,-1.950231,0.772326,1.920597,0.223786,-1.862857,0.656552,1.957686,0.224134,-1.832840,0.760575,,,,,,,,,,,,,,,,,,,,,2.030864,0.211588,-1.982765,2.064243,0.212638,-1.950804,1.919910,0.223927,-1.862076,1.956933,0.224167,-1.832118,,,,,,,,,,,,,,,,,,
250,2.083333,-0.002730,0.362580,-0.000474,-0.931948,1.991944,0.218029,-1.905805,0.001597,2.028613,0.211713,-1.980273,0.484183,2.062672,0.212519,-1.949268,0.807878,1.919695,0.223747,-1.861838,0.730375,1.956798,0.224137,-1.831840,0.788945,,,,,,,,,,,,,,,,,,,,,2.029908,0.211375,-1.981843,2.063251,0.212526,-1.949773,1.918991,0.223902,-1.861035,1.956187,0.224159,-1.831257,,,,,,,,,,,,,,,,,,
251,2.091667,-0.002499,0.362562,-0.000020,-0.931956,1.991068,0.217968,-1.904804,0.001509,2.027726,0.211607,-1.979274,0.613314,2.061788,0.212382,-1.948270,0.799569,1.918826,0.223764,-1.860835,0.670653,1.955931,0.224119,-1.830838,0.787438,,,,,,,,,,,,,,,,,,,,,2.028675,0.211357,-1.980470,2.062376,0.212394,-1.948815,1.917976,0.223970,-1.859850,1.955341,0.224118,-1.830226,,,,,,,,,,,,,,,,,,
252,2.100000,-0.002929,0.362667,0.001249,-0.931914,1.989793,0.218045,-1.903301,0.001435,2.026455,0.211737,-1.977773,0.613314,2.060511,0.212389,-1.946761,0.799569,1.917554,0.223914,-1.859338,0.670653,1.954652,0.224142,-1.829332,0.787438,,,,,,,,,,,,,,,,,,,,,2.027241,0.211532,-1.978897,2.061080,0.212394,-1.947215,1.916634,0.224120,-1.858272,1.954172,0.224138,-1.828821,,,,,,,,,,,,,,,,,,
253,2.108333,-0.002431,0.363054,0.001703,-0.931763,1.988708,0.218022,-1.901962,0.001691,2.025424,0.211625,-1.976400,0.653368,2.059455,0.212254,-1.945360,0.818000,1.916439,0.224005,-1.858062,0.644211,1.953514,0.224205,-1.828026,0.824684,,,,,,,,,,,,,,,,,,,,,2.026316,0.211388,-1.977660,2.060195,0.212248,-1.945993,1.915503,0.224224,-1.856921,1.952844,0.224217,-1.827350,,,,,,,,,,,,,,,,,,
254,2.116667,-0.002583,0.363081,0.001394,-0.931753,1.987334,0.218110,-1.900335,0.001624,2.024059,0.211743,-1.974772,0.571512,2.058088,0.212393,-1.943729,0.784151,1.915059,0.224040,-1.856439,0.665478,1.952131,0.224265,-1.826401,0.771668,,,,,,,,,,,,,,,,,,,,,2.025071,0.211376,-1.976105,2.058737,0.212442,-1.944297,1.914221,0.224310,-1.855431,1.951479,0.224235,-1.825762,,,,,,,,,,,,,,,,,,
255,2.125000,-0.003004,0.362780,0.002124,-0.931868,1.985862,0.218037,-1.898806,0.001683,2.022532,0.211729,-1.973275,0.571512,2.056581,0.212302,-1.942253,0.784151,1.913621,0.223985,-1.854856,0.665478,1.950713,0.224131,-1.824841,0.771668,,,,,,,,,,,,,,,,,,,,,2.023937,0.211272,-1.974729,2.057185,0.212334,-1.942867,1.912682,0.224252,-1.853824,1.950105,0.224127,-1.824268,,,,,,,,,,,,,,,,,,
256,2.133333,-0.003309,0.363219,0.001527,-0.931697,1.984302,0.218070,-1.897112,0.001414,2.021051,0.211821,-1.971547,0.481574,2.055071,0.212436,-1.940493,0.784586,1.912012,0.223917,-1.853229,0.644885,1.949075,0.224108,-1.823180,0.791196,,,,,,,,,,,,,,,,,,,,,2.021861,0.211508,-1.972677,2.055532,0.212501,-1.940861,1.910967,0.224277,-1.852022,1.948701,0.224037,-1.822769,,,,,,,,,,,,,,,,,,
257,2.141667,-0.002601,0.362970,-0.000045,-0.931797,1.982533,0.218037,-1.895282,0.001501,2.019257,0.211693,-1.969721,0.637692,2.053292,0.212467,-1.938687,0.794643,1.910252,0.223817,-1.851375,0.688055,1.947330,0.224171,-1.821346,0.782257,,,,,,,,,,,,,,,,,,,,,2.020084,0.211504,-1.970896,2.053927,0.212455,-1.939208,1.909479,0.223977,-1.850409,1.946706,0.224191,-1.820739,,,,,,,,,,,,,,,,,,
258,2.150000,-0.003218,0.363091,0.000351,-0.931748,1.980675,0.218045,-1.893265,0.001642,2.017417,0.211798,-1.967703,0.538195,2.051443,0.212517,-1.936659,0.791636,1.908384,0.223783,-1.849368,0.682439,1.945454,0.224083,-1.819329,0.773902,,,,,,,,,,,,,,,,,,,,,2.018534,0.211487,-1.969141,2.052072,0.212529,-1.937205,1.907591,0.223980,-1.848396,1.944793,0.224091,-1.818713,,,,,,,,,,,,,,,,,,
259,2.158333,-0.004249,0.363536,0.001252,-0.931570,1.978790,0.218012,-1.891063,0.001642,2.015598,0.211922,-1.965482,0.538195,2.049595,0.212529,-1.934403,0.791636,1.906463,0.223704,-1.847220,0.682439,1.943505,0.223893,-1.817145,0.773902,,,,,,,,,,,,,,,,,,,,,2.016591,0.211602,-1.966838,2.050218,0.212555,-1.934933,1.905454,0.223981,-1.846068,1.942962,0.223877,-1.816566,,,,,,,,,,,,,,,,,,
260,2.166667,-0.004147,0.363767,0.000405,-0.931481,1.977078,0.217888,-1.889125,0.001597,2.013932,0.211794,-1.963521,0.572120,2.047913,0.212477,-1.932426,0.795543,1.904721,0.223507,-1.845324,0.610846,1.941747,0.223776,-1.815231,0.801346,,,,,,,,,,,,,,,,,,,,,2.014721,0.211590,-1.964705,2.048670,0.212476,-1.933021,1.903876,0.223688,-1.844336,1.941085,0.223785,-1.814540,,,,,,,,,,,,,,,,,,
261,2.175000,-0.003794,0.363616,0.000691,-0.931541,1.975131,0.217811,-1.886958,0.001681,2.011955,0.211654,-1.961363,0.548638,2.045947,0.212324,-1.930280,0.774737,1.902792,0.223507,-1.843136,0.674604,1.939829,0.223759,-1.813055,0.756286,,,,,,,,,,,,,,,,,,,,,2.013047,0.211334,-1.962765,2.046624,0.212346,-1.930875,1.901972,0.223721,-1.842148,1.939124,0.223758,-1.812381,,,,,,,,,,,,,,,,,,
262,2.183333,-0.003910,0.363752,0.000248,-0.931488,1.973106,0.217806,-1.884706,0.001465,2.009958,0.211675,-1.959099,0.599274,2.043940,0.212379,-1.928006,0.844805,1.900749,0.223441,-1.840905,0.625360,1.937777,0.223730,-1.810813,0.847871,,,,,,,,,,,,,,,,,,,,,2.010877,0.211378,-1.960378,2.044429,0.212422,-1.928385,1.899808,0.223708,-1.839769,1.937343,0.223696,-1.810388,,,,,,,,,,,,,,,,,,
263,2.191667,-0.003912,0.363817,0.001025,-0.931462,1.971132,0.217757,-1.882433,0.001482,2.007985,0.211614,-1.956825,0.599274,2.041963,0.212252,-1.925727,0.844805,1.898777,0.223471,-1.838639,0.625360,1.935801,0.223690,-1.808541,0.847871,,,,,,,,,,,,,,,,,,,,,2.008770,0.211475,-1.957965,2.042637,0.212216,-1.926261,1.898012,0.223586,-1.837775,1.935168,0.223735,-1.807855,,,,,,,,,,,,,,,,,,
264,2.200000,-0.004395,0.363858,0.001041,-0.931444,1.969013,0.217746,-1.879970,0.001553,2.005875,0.211683,-1.954364,0.652104,2.039851,0.212303,-1.923262,0.784838,1.896653,0.223396,-1.836177,0.710130,1.933674,0.223600,-1.806076,0.766338,,,,,,,,,,,,,,,,,,,,,2.006795,0.211359,-1.955606,2.040473,0.212353,-1.923796,1.895784,0.223667,-1.835147,1.933083,0.223563,-1.805476,,,,,,,,,,,,,,,,,,
265,2.208333,-0.004747,0.363626,0.001438,-0.931532,1.966821,0.217798,-1.877541,0.001345,2.003643,0.211788,-1.951959,0.593700,2.037635,0.212362,-1.920874,0.878192,1.894486,0.223442,-1.833707,0.645703,1.931522,0.223600,-1.803624,0.879588,,,,,,,,,,,,,,,,,,,,,2.004582,0.211427,-1.953236,2.038027,0.212446,-1.921150,1.893578,0.223741,-1.832660,1.931187,0.223531,-1.803285,,,,,,,,,,,,,,,,,,
266,2.216667,-0.003090,0.363402,-0.001033,-0.931627,1.964509,0.217796,-1.874949,0.001519,2.001317,0.211548,-1.949355,0.627820,2.035321,0.212390,-1.918289,0.790660,1.892175,0.223409,-1.831109,0.741370,1.929224,0.223839,-1.801045,0.735842,,,,,,,,,,,,,,,,,,,,,2.002165,0.211412,-1.950571,2.035974,0.212348,-1.918811,1.891530,0.223503,-1.830305,1.928472,0.223900,-1.800305,,,,,,,,,,,,,,,,,,
267,2.225000,-0.004193,0.363669,0.001167,-0.931518,1.962089,0.217729,-1.872317,0.001571,1.998918,0.211631,-1.946725,0.627820,2.032907,0.212247,-1.915637,0.790660,1.889749,0.223420,-1.828496,0.741370,1.926782,0.223618,-1.798411,0.735842,,,,,,,,,,,,,,,,,,,,,1.999906,0.211355,-1.948106,2.033467,0.212262,-1.916085,1.888853,0.223640,-1.827370,1.926261,0.223614,-1.797927,,,,,,,,,,,,,,,,,,
268,2.233333,-0.004126,0.363273,0.000891,-0.931673,1.959765,0.217651,-1.869854,0.001579,1.996534,0.211546,-1.944291,0.569890,2.030548,0.212188,-1.913232,0.820696,1.887459,0.223322,-1.825974,0.635924,1.924518,0.223547,-1.795920,0.822100,,,,,,,,,,,,,,,,,,,,,1.997364,0.211298,-1.945511,2.031209,0.212204,-1.913769,1.886570,0.223555,-1.824851,1.923926,0.223536,-1.795343,,,,,,,,,,,,,,,,,,
269,2.241667,-0.003508,0.363431,-0.001136,-0.931614,1.957116,0.217696,-1.867023,0.001607,1.993931,0.211519,-1.941430,0.539635,2.027933,0.212355,-1.910361,0.805141,1.884776,0.223242,-1.823183,0.667706,1.921823,0.223670,-1.793116,0.806449,,,,,,,,,,,,,,,,,,,,,1.994975,0.211184,-1.942910,2.028549,0.212382,-1.910837,1.883908,0.223460,-1.822200,1.921286,0.223665,-1.792559,,,,,,,,,,,,,,,,,,
270,2.250000,-0.003428,0.362836,-0.000825,-0.931846,1.954440,0.217591,-1.864315,0.001429,1.991157,0.211395,-1.938770,0.626542,2.025198,0.212208,-1.907745,0.817833,1.882160,0.223179,-1.820382,0.698504,1.919246,0.223581,-1.790363,0.806307,,,,,,,,,,,,,,,,,,,,,1.992015,0.211172,-1.939972,2.025765,0.212222,-1.908203,1.881390,0.223354,-1.819471,1.918708,0.223581,-1.789806,,,,,,,,,,,,,,,,,,
271,2.258333,-0.003267,0.363216,0.000876,-0.931699,1.951898,0.217469,-1.861533,0.001708,1.988653,0.211222,-1.935964,0.626542,2.022672,0.211894,-1.904911,0.817833,1.879601,0.223254,-1.817653,0.698504,1.916664,0.223506,-1.787604,0.806307,,,,,,,,,,,,,,,,,,,,,1.989484,0.211027,-1.937134,2.023422,0.211874,-1.905585,1.878590,0.223474,-1.816371,1.916000,0.223523,-1.786940,,,,,,,,,,,,,,,,,,
272,2.266667,-0.002872,0.363351,-0.000989,-0.931647,1.949149,0.217448,-1.858592,0.001372,1.985948,0.211163,-1.932999,0.638599,2.019955,0.212008,-1.901937,0.831536,1.876821,0.223094,-1.814746,0.694411,1.913874,0.223526,-1.784686,0.821355,,,,,,,,,,,,,,,,,,,,,1.986815,0.210968,-1.934139,2.020469,0.212011,-1.902373,1.876006,0.223254,-1.813849,1.913397,0.223534,-1.784154,,,,,,,,,,,,,,,,,,
273,2.275000,-0.002000,0.363309,-0.001069,-0.931666,1.946425,0.217366,-1.855699,0.001602,1.983214,0.210938,-1.930099,0.613007,2.017224,0.211819,-1.899041,0.777421,1.874104,0.223121,-1.811856,0.666253,1.911160,0.223586,-1.781800,0.764391,,,,,,,,,,,,,,,,,,,,,1.984135,0.210735,-1.931327,2.017892,0.211802,-1.899630,1.873284,0.223291,-1.810816,1.910475,0.223611,-1.781153,,,,,,,,,,,,,,,,,,
274,2.283333,-0.002731,0.363548,0.000390,-0.931571,1.943651,0.217230,-1.852586,0.001525,1.980464,0.210902,-1.926983,0.613007,2.014460,0.211633,-1.895906,0.777421,1.871320,0.223037,-1.808766,0.666253,1.908362,0.223349,-1.778691,0.764391,,,,,,,,,,,,,,,,,,,,,1.981350,0.210730,-1.928145,2.015081,0.211607,-1.896462,1.870435,0.223196,-1.807721,1.907773,0.223379,-1.778088,,,,,,,,,,,,,,,,,,
275,2.291667,-0.002692,0.364044,0.000197,-0.931378,1.940957,0.217104,-1.849328,0.001660,1.977851,0.210772,-1.923684,0.632125,2.011814,0.211521,-1.892571,0.791521,1.868577,0.222896,-1.805586,0.655294,1.905586,0.223226,-1.775471,0.789219,,,,,,,,,,,,,,,,,,,,,1.978659,0.210558,-1.924818,2.012553,0.211517,-1.893227,1.867643,0.223129,-1.804360,1.904913,0.223229,-1.774834,,,,,,,,,,,,,,,,,,
276,2.300000,-0.003172,0.364113,0.000268,-0.931349,1.937978,0.217121,-1.845780,0.001569,1.974884,0.210867,-1.920136,0.568497,2.008842,0.211594,-1.889018,0.825807,1.865591,0.222857,-1.802043,0.616280,1.902595,0.223166,-1.771922,0.827965,,,,,,,,,,,,,,,,,,,,,1.975891,0.210506,-1.921491,2.009374,0.211643,-1.889466,1.864666,0.223161,-1.800856,1.902084,0.223130,-1.771463,,,,,,,,,,,,,,,,,,
277,2.308333,-0.003615,0.364416,0.001167,-0.931229,1.935160,0.216940,-1.842277,0.001577,1.972106,0.210746,-1.916619,0.659063,2.006045,0.211381,-1.885477,0.753324,1.862753,0.222709,-1.798578,0.664341,1.899738,0.222923,-1.768434,0.761219,,,,,,,,,,,,,,,,,,,,,1.972892,0.210633,-1.917728,2.006800,0.211319,-1.886109,1.861870,0.222818,-1.797572,1.899085,0.222986,-1.767740,,,,,,,,,,,,,,,,,,
278,2.316667,-0.003987,0.364167,-0.000325,-0.931325,1.932036,0.216890,-1.838619,0.001618,1.968962,0.210780,-1.912977,0.659063,2.002915,0.211531,-1.881854,0.753324,1.859634,0.222456,-1.794884,0.664341,1.896634,0.222795,-1.764759,0.761219,,,,,,,,,,,,,,,,,,,,,1.970138,0.210439,-1.914460,2.003486,0.211553,-1.882347,1.858813,0.222669,-1.793837,1.896058,0.222794,-1.764268,,,,,,,,,,,,,,,,,,
279,2.325000,-0.004000,0.363819,-0.000497,-0.931461,1.928877,0.216838,-1.835091,0.001595,1.965749,0.210732,-1.909477,0.519138,1.999725,0.211498,-1.878379,0.811280,1.856506,0.222384,-1.791304,0.662934,1.893528,0.222739,-1.761206,0.810732,,,,,,,,,,,,,,,,,,,,,1.966705,0.210491,-1.910781,2.000343,0.211499,-1.878903,1.855569,0.222591,-1.790196,1.892963,0.222745,-1.760630,,,,,,,,,,,,,,,,,,
280,2.333333,-0.004462,0.363672,0.000225,-0.931516,1.925703,0.216765,-1.831584,0.001603,1.962545,0.210725,-1.905990,0.590528,1.996532,0.211413,-1.874902,0.804233,1.853351,0.222322,-1.787766,0.611885,1.890384,0.222598,-1.757680,0.804431,,,,,,,,,,,,,,,,,,,,,1.963532,0.210478,-1.907274,1.997109,0.211417,-1.875431,1.852407,0.222550,-1.786554,1.889812,0.222599,-1.757146,,,,,,,,,,,,,,,,,,
281,2.341667,-0.003851,0.363359,-0.000479,-0.931641,1.922512,0.216782,-1.828058,0.001709,1.959310,0.210651,-1.902478,0.610231,1.993317,0.211420,-1.871414,0.757781,1.850185,0.222349,-1.784200,0.605680,1.887237,0.222706,-1.754139,0.763081,,,,,,,,,,,,,,,,,,,,,1.960235,0.210454,-1.903718,1.994031,0.211398,-1.872068,1.849215,0.222545,-1.782972,1.886558,0.222730,-1.753478,,,,,,,,,,,,,,,,,,
282,2.350000,-0.003886,0.363280,-0.000861,-0.931672,1.919029,0.216928,-1.824298,0.001469,1.955819,0.210809,-1.898723,0.610231,1.989831,0.211610,-1.867664,0.757781,1.846705,0.222452,-1.780429,0.605680,1.883762,0.222843,-1.750374,0.763081,,,,,,,,,,,,,,,,,,,,,1.956667,0.210585,-1.899909,1.990412,0.211623,-1.868138,1.845830,0.222652,-1.779406,1.883242,0.222837,-1.749833,,,,,,,,,,,,,,,,,,
283,2.358333,-0.003905,0.363284,0.000448,-0.931670,1.915950,0.216827,-1.820928,0.001608,1.952725,0.210692,-1.895359,0.631112,1.986738,0.211380,-1.864300,0.812567,1.843639,0.222483,-1.777053,0.659791,1.880697,0.222754,-1.746998,0.812171,,,,,,,,,,,,,,,,,,,,,1.953536,0.210481,-1.896398,1.987350,0.211378,-1.864928,1.842494,0.222783,-1.775656,1.880146,0.222745,-1.746401,,,,,,,,,,,,,,,,,,
284,2.366667,-0.003472,0.363319,-0.000901,-0.931658,1.912377,0.216951,-1.816860,0.001386,1.949171,0.210764,-1.891277,0.665723,1.983180,0.211582,-1.860217,0.807740,1.840050,0.222526,-1.773002,0.724235,1.877105,0.222933,-1.742945,0.787246,,,,,,,,,,,,,,,,,,,,,1.949943,0.210604,-1.892358,1.983773,0.211569,-1.860707,1.839361,0.222657,-1.772151,1.876501,0.222956,-1.742346,,,,,,,,,,,,,,,,,,
285,2.375000,-0.003753,0.363573,0.000137,-0.931558,1.908999,0.216773,-1.813065,0.001548,1.945824,0.210617,-1.887470,0.605770,1.979817,0.211337,-1.856390,0.793379,1.836659,0.222417,-1.769239,0.679507,1.873698,0.222721,-1.739161,0.777485,,,,,,,,,,,,,,,,,,,,,1.946754,0.210370,-1.888719,1.980445,0.211349,-1.856928,1.835844,0.222611,-1.768268,1.873070,0.222722,-1.738530,,,,,,,,,,,,,,,,,,
286,2.383333,-0.003681,0.363826,0.000049,-0.931460,1.905498,0.216621,-1.809222,0.001636,1.942364,0.210455,-1.883606,0.605770,1.976340,0.211184,-1.852508,0.793379,1.833133,0.222266,-1.765436,0.679507,1.870156,0.222580,-1.735339,0.777485,,,,,,,,,,,,,,,,,,,,,1.943187,0.210254,-1.884690,1.977004,0.211175,-1.853158,1.832090,0.222518,-1.764095,1.869547,0.222583,-1.734732,,,,,,,,,,,,,,,,,,
287,2.391667,-0.003651,0.363816,-0.001140,-0.931463,1.901671,0.216504,-1.804960,0.001573,1.938549,0.210350,-1.879339,0.619383,1.972524,0.211183,-1.848242,0.791993,1.829295,0.222031,-1.761178,0.630527,1.866317,0.222454,-1.731081,0.796341,,,,,,,,,,,,,,,,,,,,,1.939431,0.210116,-1.880557,1.973157,0.211190,-1.848782,1.828361,0.222252,-1.760054,1.865745,0.222452,-1.730501,,,,,,,,,,,,,,,,,,
