Format Version,1.23,Take Name,BW_50,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.39.48.294 PM,Total Frames in Take,1026,Total Exported Frames,1026,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
918,7.650000,0.013852,-0.893976,-0.006673,-0.447851,-1.134337,0.166754,1.051126,0.000625,-1.183940,0.158482,1.117468,0.910038,-1.211666,0.158468,1.080681,0.865451,-1.055428,0.175303,1.021360,0.879464,-1.086316,0.174762,0.984996,0.871462,-1.184219,0.158330,1.117633,-1.212092,0.158532,1.081013,-1.055228,0.175459,1.020948,-1.085810,0.174694,0.984911,2.268578,0.043505,0.426702,-1.122833,0.065284,1.161663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,7.658333,0.013911,-0.893974,-0.006611,-0.447854,-1.134331,0.166766,1.051129,0.000616,-1.183933,0.158503,1.117471,0.913417,-1.211659,0.158481,1.080684,0.863943,-1.055422,0.175315,1.021362,0.880946,-1.086309,0.174766,0.984998,0.872700,-1.184203,0.158354,1.117630,-1.212087,0.158543,1.081014,-1.055222,0.175468,1.020958,-1.085811,0.174699,0.984913,2.268571,0.043508,0.426713,-1.122823,0.065287,1.161658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,7.666667,0.013711,-0.894029,-0.006955,-0.447746,-1.134323,0.166813,1.051099,0.000645,-1.183909,0.158499,1.117447,0.907096,-1.211644,0.158508,1.080667,0.859781,-1.055421,0.175381,1.021319,0.880460,-1.086317,0.174862,0.984962,0.867359,-1.184204,0.158358,1.117624,-1.212082,0.158558,1.081013,-1.055201,0.175526,1.020920,-1.085804,0.174810,0.984838,2.268569,0.043516,0.426710,-1.122830,0.065264,1.161649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,7.675000,0.013923,-0.893969,-0.006635,-0.447864,-1.134331,0.166770,1.051128,0.000614,-1.183935,0.158502,1.117469,0.913701,-1.211660,0.158480,1.080681,0.864192,-1.055422,0.175322,1.021363,0.881513,-1.086308,0.174774,0.984999,0.872458,-1.184203,0.158352,1.117627,-1.212086,0.158544,1.081011,-1.055225,0.175477,1.020961,-1.085809,0.174705,0.984914,2.268578,0.043495,0.426698,-1.122844,0.065263,1.161651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,7.683333,0.014233,-0.893971,-0.006542,-0.447851,-1.134328,0.166775,1.051111,0.000633,-1.183927,0.158514,1.117457,0.908940,-1.211652,0.158463,1.080669,0.861409,-1.055423,0.175352,1.021342,0.873055,-1.086310,0.174773,0.984977,0.871903,-1.184209,0.158352,1.117621,-1.212088,0.158536,1.081004,-1.055207,0.175520,1.020914,-1.085809,0.174694,0.984906,2.268578,0.043510,0.426696,-1.122838,0.065284,1.161665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,7.691667,0.013514,-0.894013,-0.006999,-0.447783,-1.134331,0.166796,1.051109,0.000637,-1.183925,0.158481,1.117451,0.908940,-1.211657,0.158508,1.080669,0.861409,-1.055424,0.175347,1.021337,0.873055,-1.086318,0.174848,0.984978,0.871903,-1.184218,0.158350,1.117633,-1.212084,0.158548,1.081011,-1.055226,0.175479,1.020955,-1.085796,0.174807,0.984836,2.268582,0.043501,0.426714,-1.122838,0.065262,1.161641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,7.700000,0.014108,-0.893977,-0.006604,-0.447842,-1.134330,0.166792,1.051115,0.000630,-1.183928,0.158524,1.117460,0.907704,-1.211655,0.158485,1.080673,0.862876,-1.055425,0.175362,1.021346,0.887416,-1.086312,0.174795,0.984982,0.864395,-1.184209,0.158362,1.117624,-1.212090,0.158558,1.081006,-1.055210,0.175528,1.020916,-1.085812,0.174717,0.984917,2.268569,0.043530,0.426712,-1.122845,0.065292,1.161672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,7.708333,0.013910,-0.893964,-0.006652,-0.447873,-1.134339,0.166767,1.051122,0.000618,-1.183944,0.158497,1.117462,0.909494,-1.211668,0.158477,1.080673,0.862068,-1.055429,0.175320,1.021360,0.872786,-1.086314,0.174773,0.984994,0.872480,-1.184214,0.158348,1.117623,-1.212095,0.158539,1.081003,-1.055234,0.175473,1.020953,-1.085811,0.174707,0.984910,2.268578,0.043497,0.426696,-1.122831,0.065245,1.161624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,7.716667,0.013938,-0.893974,-0.006629,-0.447852,-1.134334,0.166762,1.051122,0.000619,-1.183936,0.158495,1.117465,0.912960,-1.211662,0.158472,1.080677,0.864120,-1.055426,0.175316,1.021356,0.880915,-1.086313,0.174765,0.984991,0.871299,-1.184211,0.158345,1.117625,-1.212086,0.158534,1.081009,-1.055227,0.175469,1.020946,-1.085812,0.174699,0.984909,2.268590,0.043508,0.426696,-1.122843,0.065244,1.161634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,7.725000,0.013932,-0.893980,-0.006632,-0.447840,-1.134335,0.166779,1.051125,0.000617,-1.183935,0.158511,1.117469,0.912050,-1.211662,0.158489,1.080682,0.864749,-1.055427,0.175332,1.021357,0.879940,-1.086315,0.174783,0.984993,0.872089,-1.184207,0.158357,1.117631,-1.212087,0.158557,1.081010,-1.055230,0.175490,1.020948,-1.085815,0.174711,0.984912,2.268574,0.043518,0.426699,-1.122842,0.065270,1.161658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,7.733333,0.013720,-0.894017,-0.006949,-0.447768,-1.134323,0.166816,1.051099,0.000643,-1.183912,0.158503,1.117445,0.907042,-1.211645,0.158511,1.080663,0.860603,-1.055419,0.175384,1.021323,0.881324,-1.086314,0.174865,0.984965,0.866542,-1.184205,0.158360,1.117624,-1.212081,0.158563,1.081007,-1.055207,0.175530,1.020925,-1.085797,0.174810,0.984841,2.268567,0.043523,0.426715,-1.122976,0.066012,1.161718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,7.741667,0.013505,-0.894005,-0.007000,-0.447798,-1.134334,0.166786,1.051107,0.000638,-1.183930,0.158471,1.117448,0.907514,-1.211661,0.158498,1.080664,0.861859,-1.055426,0.175336,1.021338,0.886758,-1.086319,0.174837,0.984977,0.864073,-1.184220,0.158336,1.117634,-1.212095,0.158541,1.081004,-1.055225,0.175471,1.020955,-1.085796,0.174794,0.984834,2.268577,0.043515,0.426709,-1.122839,0.065269,1.161646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,7.750000,0.014138,-0.893965,-0.006606,-0.447865,-1.134328,0.166763,1.051110,0.000635,-1.183930,0.158494,1.117452,0.907252,-1.211654,0.158454,1.080664,0.862063,-1.055422,0.175337,1.021344,0.872011,-1.086307,0.174768,0.984979,0.871333,-1.184216,0.158327,1.117619,-1.212087,0.158531,1.080997,-1.055206,0.175509,1.020912,-1.085804,0.174686,0.984909,2.268584,0.043512,0.426693,-1.122940,0.065862,1.161632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,7.758333,0.013772,-0.893969,-0.006657,-0.447868,-1.134334,0.166757,1.051121,0.000620,-1.183940,0.158490,1.117460,0.907252,-1.211665,0.158482,1.080672,0.862063,-1.055423,0.175295,1.021358,0.872011,-1.086309,0.174761,0.984993,0.871333,-1.184218,0.158335,1.117624,-1.212087,0.158551,1.081002,-1.055227,0.175455,1.020948,-1.085805,0.174688,0.984910,2.268574,0.043490,0.426687,-1.122836,0.065246,1.161626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,7.766667,0.013809,-0.893970,-0.006698,-0.447864,-1.134332,0.166761,1.051125,0.000617,-1.183937,0.158487,1.117464,0.910557,-1.211662,0.158477,1.080676,0.865075,-1.055421,0.175309,1.021362,0.879506,-1.086308,0.174772,0.984997,0.871118,-1.184213,0.158332,1.117625,-1.212081,0.158545,1.081007,-1.055226,0.175467,1.020957,-1.085807,0.174701,0.984911,2.268568,0.043507,0.426731,-1.122830,0.065257,1.161637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,7.775000,0.014153,-0.893969,-0.006602,-0.447856,-1.134327,0.166775,1.051121,0.000634,-1.183927,0.158506,1.117465,0.911298,-1.211652,0.158464,1.080677,0.865435,-1.055421,0.175350,1.021354,0.880845,-1.086308,0.174780,0.984989,0.871803,-1.184207,0.158344,1.117630,-1.212092,0.158538,1.081012,-1.055205,0.175518,1.020924,-1.085805,0.174701,0.984919,2.268581,0.043508,0.426727,-1.122387,0.066020,1.162333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,7.783333,0.014201,-0.893966,-0.006585,-0.447861,-1.134324,0.166773,1.051116,0.000630,-1.183924,0.158505,1.117460,0.909670,-1.211649,0.158458,1.080671,0.861542,-1.055419,0.175351,1.021349,0.873390,-1.086305,0.174776,0.984984,0.872889,-1.184205,0.158342,1.117618,-1.212083,0.158533,1.081008,-1.055202,0.175520,1.020923,-1.085808,0.174696,0.984914,2.268591,0.043505,0.426725,-1.122838,0.065248,1.161626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,7.791667,0.013817,-0.893978,-0.006676,-0.447848,-1.134334,0.166761,1.051126,0.000619,-1.183937,0.158490,1.117468,0.910626,-1.211663,0.158479,1.080681,0.865196,-1.055425,0.175307,1.021360,0.879717,-1.086313,0.174769,0.984996,0.871876,-1.184214,0.158335,1.117632,-1.212085,0.158546,1.081010,-1.055226,0.175465,1.020952,-1.085812,0.174698,0.984912,2.268570,0.043507,0.426702,-1.122822,0.065270,1.161659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,7.800000,0.013890,-0.893978,-0.006625,-0.447846,-1.134333,0.166773,1.051127,0.000615,-1.183935,0.158508,1.117470,0.912951,-1.211661,0.158489,1.080683,0.864685,-1.055424,0.175321,1.021359,0.881168,-1.086312,0.174775,0.984996,0.872090,-1.184204,0.158360,1.117633,-1.212088,0.158551,1.081010,-1.055228,0.175474,1.020954,-1.085812,0.174709,0.984911,2.268576,0.043523,0.426709,-1.122844,0.065262,1.161649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,7.808333,0.014152,-0.893968,-0.006564,-0.447858,-1.134333,0.166789,1.051120,0.000625,-1.183933,0.158526,1.117464,0.910601,-1.211659,0.158482,1.080676,0.862292,-1.055427,0.175359,1.021352,0.874902,-1.086313,0.174787,0.984988,0.872403,-1.184209,0.158365,1.117626,-1.212093,0.158556,1.081007,-1.055217,0.175525,1.020930,-1.085814,0.174709,0.984918,2.268573,0.043519,0.426690,-1.122838,0.065269,1.161650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,7.816667,0.013555,-0.893999,-0.006985,-0.447809,-1.134333,0.166792,1.051107,0.000636,-1.183930,0.158478,1.117447,0.910601,-1.211660,0.158501,1.080662,0.862292,-1.055425,0.175346,1.021339,0.874902,-1.086316,0.174842,0.984978,0.872403,-1.184224,0.158344,1.117625,-1.212086,0.158544,1.081007,-1.055225,0.175480,1.020958,-1.085797,0.174798,0.984836,2.268571,0.043503,0.426696,-1.122833,0.065233,1.161632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,7.825000,0.014007,-0.893970,-0.006584,-0.447859,-1.134330,0.166765,1.051121,0.000617,-1.183932,0.158503,1.117464,0.907831,-1.211657,0.158473,1.080676,0.862744,-1.055422,0.175321,1.021355,0.887357,-1.086308,0.174763,0.984990,0.864930,-1.184201,0.158350,1.117618,-1.212085,0.158540,1.081008,-1.055226,0.175479,1.020944,-1.085807,0.174691,0.984914,2.268583,0.043512,0.426705,-1.122820,0.065281,1.161661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,7.833333,0.014141,-0.893978,-0.006615,-0.447840,-1.134322,0.166783,1.051119,0.000631,-1.183920,0.158512,1.117465,0.913462,-1.211646,0.158471,1.080678,0.863658,-1.055417,0.175358,1.021349,0.879647,-1.086305,0.174789,0.984986,0.872104,-1.184201,0.158347,1.117631,-1.212082,0.158547,1.081010,-1.055200,0.175528,1.020923,-1.085806,0.174708,0.984914,2.268567,0.043519,0.426713,-1.122829,0.065249,1.161651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,7.841667,0.013866,-0.893980,-0.006648,-0.447842,-1.134330,0.166769,1.051132,0.000616,-1.183931,0.158501,1.117475,0.908590,-1.211658,0.158485,1.080688,0.861830,-1.055422,0.175317,1.021364,0.873025,-1.086310,0.174774,0.985001,0.872273,-1.184203,0.158349,1.117636,-1.212082,0.158551,1.081017,-1.055229,0.175473,1.020957,-1.085807,0.174704,0.984918,2.268570,0.043505,0.426706,-1.122827,0.065292,1.161668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,7.850000,0.014114,-0.893986,-0.006577,-0.447825,-1.134313,0.166771,1.051117,0.000627,-1.183909,0.158507,1.117465,0.910179,-1.211637,0.158467,1.080679,0.861894,-1.055408,0.175338,1.021344,0.874831,-1.086297,0.174770,0.984982,0.871791,-1.184184,0.158346,1.117630,-1.212074,0.158541,1.081009,-1.055198,0.175505,1.020921,-1.085796,0.174692,0.984909,2.268580,0.043503,0.426703,-1.122981,0.065970,1.161698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,7.858333,0.013646,-0.894018,-0.006939,-0.447769,-1.134310,0.166786,1.051095,0.000646,-1.183900,0.158477,1.117441,0.906604,-1.211634,0.158490,1.080659,0.859937,-1.055405,0.175344,1.021319,0.881321,-1.086300,0.174831,0.984961,0.866497,-1.184197,0.158339,1.117622,-1.212072,0.158535,1.081004,-1.055185,0.175485,1.020923,-1.085784,0.174783,0.984830,2.268573,0.043508,0.426698,-1.122841,0.065266,1.161644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,7.866667,0.014179,-0.893977,-0.006532,-0.447842,-1.134315,0.166766,1.051118,0.000628,-1.183913,0.158508,1.117464,0.910612,-1.211639,0.158461,1.080677,0.861660,-1.055410,0.175336,1.021346,0.873867,-1.086297,0.174761,0.984983,0.873114,-1.184191,0.158350,1.117624,-1.212075,0.158531,1.081011,-1.055193,0.175499,1.020921,-1.085800,0.174685,0.984914,2.268571,0.043509,0.426702,-1.122818,0.065252,1.161642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,7.875000,0.013974,-0.893972,-0.006575,-0.447856,-1.134321,0.166759,1.051128,0.000617,-1.183923,0.158500,1.117471,0.913461,-1.211649,0.158472,1.080683,0.863022,-1.055412,0.175311,1.021361,0.880430,-1.086299,0.174755,0.984996,0.872755,-1.184192,0.158349,1.117628,-1.212080,0.158536,1.081015,-1.055210,0.175466,1.020956,-1.085802,0.174686,0.984911,2.268573,0.043505,0.426709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,7.883333,0.014079,-0.893979,-0.006586,-0.447840,-1.134316,0.166769,1.051119,0.000635,-1.183915,0.158504,1.117464,0.913461,-1.211642,0.158468,1.080678,0.863022,-1.055411,0.175333,1.021349,0.880430,-1.086298,0.174769,0.984985,0.872755,-1.184200,0.158344,1.117625,-1.212078,0.158539,1.081016,-1.055190,0.175500,1.020918,-1.085798,0.174692,0.984916,2.268573,0.043534,0.426720,-1.122826,0.065262,1.161643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,7.891667,0.014048,-0.893977,-0.006621,-0.447844,-1.134319,0.166772,1.051120,0.000632,-1.183919,0.158503,1.117464,0.908998,-1.211645,0.158470,1.080677,0.860858,-1.055413,0.175337,1.021351,0.872194,-1.086300,0.174777,0.984987,0.872289,-1.184198,0.158342,1.117629,-1.212084,0.158542,1.081011,-1.055193,0.175504,1.020925,-1.085801,0.174699,0.984913,2.268573,0.043485,0.426705,-1.122384,0.066026,1.162333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,7.900000,0.013467,-0.894025,-0.006983,-0.447760,-1.134320,0.166791,1.051111,0.000633,-1.183911,0.158480,1.117456,0.909349,-1.211645,0.158510,1.080675,0.860880,-1.055414,0.175334,1.021336,0.873253,-1.086309,0.174839,0.984978,0.872307,-1.184196,0.158347,1.117634,-1.212075,0.158553,1.081017,-1.055220,0.175468,1.020956,-1.085787,0.174795,0.984838,2.268568,0.043527,0.426707,-1.122826,0.065261,1.161654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,7.908333,0.014117,-0.893980,-0.006582,-0.447836,-1.134323,0.166784,1.051123,0.000629,-1.183921,0.158519,1.117469,0.910840,-1.211647,0.158479,1.080683,0.861186,-1.055418,0.175352,1.021352,0.873337,-1.086306,0.174784,0.984989,0.872807,-1.184198,0.158360,1.117626,-1.212083,0.158550,1.081019,-1.055202,0.175518,1.020924,-1.085807,0.174707,0.984923,2.268567,0.043516,0.426691,-1.122845,0.065277,1.161649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,7.916667,0.013882,-0.893973,-0.006643,-0.447857,-1.134331,0.166770,1.051133,0.000622,-1.183934,0.158502,1.117474,0.910473,-1.211660,0.158484,1.080687,0.864345,-1.055422,0.175319,1.021367,0.879272,-1.086309,0.174774,0.985003,0.870987,-1.184211,0.158348,1.117642,-1.212087,0.158551,1.081015,-1.055223,0.175477,1.020957,-1.085805,0.174703,0.984918,2.268575,0.043501,0.426708,-1.122834,0.065271,1.161644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,7.925000,0.013882,-0.893970,-0.006650,-0.447862,-1.134331,0.166763,1.051131,0.000623,-1.183935,0.158494,1.117472,0.909935,-1.211660,0.158477,1.080684,0.864450,-1.055421,0.175313,1.021367,0.879139,-1.086308,0.174769,0.985002,0.871070,-1.184214,0.158340,1.117640,-1.212085,0.158543,1.081014,-1.055220,0.175471,1.020957,-1.085804,0.174698,0.984915,2.268570,0.043509,0.426701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,7.933333,0.014039,-0.893990,-0.006610,-0.447818,-1.134324,0.166780,1.051120,0.000630,-1.183919,0.158513,1.117467,0.908880,-1.211648,0.158481,1.080682,0.861748,-1.055419,0.175343,1.021347,0.873440,-1.086308,0.174783,0.984985,0.871958,-1.184199,0.158347,1.117632,-1.212083,0.158559,1.081015,-1.055205,0.175514,1.020921,-1.085808,0.174700,0.984913,2.268571,0.043528,0.426685,-1.122396,0.066009,1.162321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,7.941667,0.013972,-0.893968,-0.006596,-0.447864,-1.134327,0.166768,1.051132,0.000617,-1.183930,0.158505,1.117474,0.908880,-1.211655,0.158478,1.080686,0.861748,-1.055418,0.175321,1.021367,0.873440,-1.086304,0.174767,0.985002,0.871958,-1.184202,0.158356,1.117634,-1.212082,0.158540,1.081016,-1.055221,0.175475,1.020961,-1.085803,0.174700,0.984918,2.268571,0.043506,0.426704,-1.122826,0.065286,1.161664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,7.950000,0.013656,-0.894034,-0.006995,-0.447737,-1.134313,0.166810,1.051108,0.000643,-1.183898,0.158492,1.117457,0.912816,-1.211634,0.158507,1.080677,0.864237,-1.055411,0.175377,1.021327,0.880831,-1.086308,0.174865,0.984971,0.871880,-1.184182,0.158350,1.117638,-1.212082,0.158557,1.081019,-1.055202,0.175522,1.020929,-1.085786,0.174812,0.984846,2.268577,0.043523,0.426727,-1.122977,0.065998,1.161715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,7.958333,0.013909,-0.893983,-0.006626,-0.447836,-1.134322,0.166762,1.051128,0.000611,-1.183922,0.158497,1.117472,0.908550,-1.211649,0.158476,1.080686,0.858585,-1.055414,0.175312,1.021359,0.881726,-1.086303,0.174764,0.984996,0.865073,-1.184185,0.158347,1.117633,-1.212078,0.158540,1.081011,-1.055219,0.175467,1.020957,-1.085806,0.174696,0.984912,2.268583,0.043501,0.426713,-1.122839,0.065256,1.161626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,7.966667,0.013924,-0.893972,-0.006596,-0.447858,-1.134325,0.166763,1.051121,0.000615,-1.183928,0.158502,1.117464,0.914279,-1.211654,0.158478,1.080676,0.864506,-1.055416,0.175311,1.021355,0.881821,-1.086303,0.174761,0.984991,0.872827,-1.184198,0.158353,1.117622,-1.212078,0.158540,1.081004,-1.055221,0.175464,1.020947,-1.085803,0.174694,0.984913,2.268574,0.043500,0.426691,-1.122824,0.065253,1.161646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,7.975000,0.013878,-0.893970,-0.006595,-0.447862,-1.134323,0.166767,1.051123,0.000613,-1.183928,0.158508,1.117464,0.914558,-1.211653,0.158488,1.080676,0.863655,-1.055413,0.175310,1.021358,0.881247,-1.086299,0.174764,0.984993,0.872845,-1.184193,0.158359,1.117620,-1.212082,0.158550,1.081007,-1.055216,0.175463,1.020954,-1.085802,0.174696,0.984911,2.268572,0.043530,0.426708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,7.983333,0.013836,-0.893975,-0.006658,-0.447853,-1.134323,0.166763,1.051126,0.000619,-1.183927,0.158495,1.117467,0.911597,-1.211653,0.158481,1.080680,0.864727,-1.055414,0.175309,1.021360,0.880086,-1.086301,0.174769,0.984996,0.871535,-1.184202,0.158342,1.117628,-1.212075,0.158547,1.081011,-1.055218,0.175466,1.020952,-1.085799,0.174699,0.984913,2.268573,0.043501,0.426705,-1.122835,0.065271,1.161646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,7.991667,0.014172,-0.893985,-0.006574,-0.447825,-1.134315,0.166777,1.051118,0.000627,-1.183910,0.158512,1.117466,0.909910,-1.211638,0.158467,1.080680,0.861633,-1.055412,0.175350,1.021345,0.873994,-1.086300,0.174777,0.984982,0.872275,-1.184184,0.158348,1.117634,-1.212078,0.158543,1.081008,-1.055198,0.175520,1.020921,-1.085801,0.174696,0.984911,2.268564,0.043510,0.426724,-1.122820,0.065292,1.161667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,8.000000,0.014122,-0.893983,-0.006604,-0.447830,-1.134319,0.166783,1.051120,0.000633,-1.183915,0.158515,1.117467,0.908687,-1.211643,0.158476,1.080680,0.861775,-1.055414,0.175355,1.021348,0.872590,-1.086303,0.174788,0.984985,0.871648,-1.184198,0.158353,1.117632,-1.212077,0.158549,1.081014,-1.055200,0.175523,1.020917,-1.085800,0.174709,0.984917,2.268580,0.043514,0.426705,-1.122946,0.065882,1.161649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,8.008333,0.014228,-0.893981,-0.006558,-0.447832,-1.134319,0.166781,1.051123,0.000632,-1.183915,0.158517,1.117470,0.908687,-1.211642,0.158467,1.080684,0.861775,-1.055416,0.175359,1.021350,0.872590,-1.086304,0.174780,0.984987,0.871648,-1.184194,0.158354,1.117639,-1.212081,0.158540,1.081015,-1.055198,0.175527,1.020923,-1.085803,0.174701,0.984915,2.268573,0.043497,0.426701,-1.122383,0.066038,1.162349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,8.016667,0.013526,-0.894014,-0.006963,-0.447782,-1.134319,0.166791,1.051102,0.000632,-1.183913,0.158482,1.117445,0.908899,-1.211646,0.158506,1.080662,0.861376,-1.055413,0.175339,1.021329,0.873109,-1.086306,0.174838,0.984970,0.871935,-1.184195,0.158349,1.117615,-1.212079,0.158549,1.081009,-1.055218,0.175474,1.020951,-1.085786,0.174793,0.984832,2.268584,0.043495,0.426712,-1.122831,0.065276,1.161657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,8.025000,0.014118,-0.893979,-0.006578,-0.447838,-1.134322,0.166788,1.051112,0.000633,-1.183920,0.158524,1.117458,0.911426,-1.211647,0.158484,1.080672,0.860918,-1.055417,0.175356,1.021341,0.888443,-1.086305,0.174788,0.984978,0.864975,-1.184202,0.158364,1.117619,-1.212082,0.158555,1.081007,-1.055200,0.175522,1.020909,-1.085805,0.174710,0.984914,2.268571,0.043496,0.426682,-1.122836,0.065274,1.161658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
