Format Version,1.23,Take Name,FW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-03 04.17.53.023 PM,Total Frames in Take,862,Total Exported Frames,862,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
750,6.250000,-0.012927,0.358430,-0.001263,-0.933466,-1.591076,0.153806,1.872427,0.001860,-1.555019,0.149189,1.797536,0.677960,-1.520693,0.149730,1.828252,0.856831,-1.662977,0.158067,1.917124,0.754133,-1.625613,0.158238,1.946798,0.308614,,,,,,,,,,,,,,,,,,,,,-1.554020,0.149114,1.796727,-1.520333,0.149730,1.827806,-1.663706,0.158151,1.917779,-1.627537,0.158131,1.948781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,6.258333,-0.012952,0.358465,-0.001252,-0.933452,-1.591074,0.153807,1.872411,0.001858,-1.555012,0.149193,1.797523,0.677960,-1.520688,0.149733,1.828241,0.856831,-1.662979,0.158065,1.917102,0.754133,-1.625617,0.158235,1.946779,0.308614,,,,,,,,,,,,,,,,,,,,,-1.554014,0.149119,1.796715,-1.520328,0.149732,1.827793,-1.663707,0.158149,1.917756,-1.627536,0.158129,1.948763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,6.266667,-0.012979,0.358442,-0.001168,-0.933461,-1.591088,0.153772,1.872427,0.001854,-1.555030,0.149162,1.797536,0.678695,-1.520705,0.149693,1.828253,0.856725,-1.662990,0.158035,1.917122,0.755149,-1.625626,0.158196,1.946797,0.309627,,,,,,,,,,,,,,,,,,,,,-1.554034,0.149087,1.796727,-1.520347,0.149692,1.827805,-1.663717,0.158119,1.917773,-1.627530,0.158096,1.948796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,6.275000,-0.012862,0.358380,-0.001426,-0.933486,-1.591083,0.153739,1.872444,0.001856,-1.555033,0.149113,1.797550,0.687363,-1.520704,0.149670,1.828262,0.858510,-1.662982,0.157992,1.917146,0.752514,-1.625614,0.158180,1.946816,0.301531,,,,,,,,,,,,,,,,,,,,,-1.554063,0.149041,1.796765,-1.520349,0.149673,1.827822,-1.663714,0.158079,1.917807,-1.627562,0.158029,1.948814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,6.283333,-0.012965,0.358424,-0.001364,-0.933468,-1.591068,0.153727,1.872432,0.001868,-1.555012,0.149117,1.797540,0.687363,-1.520685,0.149666,1.828256,0.858510,-1.662971,0.157972,1.917128,0.752514,-1.625606,0.158151,1.946802,0.301531,,,,,,,,,,,,,,,,,,,,,-1.554013,0.149045,1.796740,-1.520348,0.149667,1.827826,-1.663710,0.158057,1.917790,-1.627554,0.158011,1.948832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,6.291667,-0.012804,0.358320,-0.001585,-0.933510,-1.591030,0.153715,1.872398,0.001895,-1.554988,0.149082,1.797501,0.679558,-1.520655,0.149655,1.828209,0.863478,-1.662924,0.157960,1.917109,0.751112,-1.625553,0.158164,1.946774,0.295650,,,,,,,,,,,,,,,,,,,,,-1.554033,0.149022,1.796755,-1.520358,0.149656,1.827819,-1.663708,0.158046,1.917810,-1.627615,0.157929,1.948895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,6.300000,-0.012819,0.358345,-0.001581,-0.933500,-1.591024,0.153714,1.872393,0.001901,-1.554978,0.149083,1.797498,0.705573,-1.520647,0.149655,1.828207,0.880879,-1.662920,0.157956,1.917100,0.729343,-1.625551,0.158160,1.946767,0.245086,,,,,,,,,,,,,,,,,,,,,-1.554051,0.149027,1.796773,-1.520357,0.149653,1.827829,-1.663726,0.158040,1.917818,-1.627634,0.157912,1.948939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,6.308333,-0.012991,0.358393,-0.001222,-0.933480,-1.591067,0.153732,1.872422,0.001882,-1.555017,0.149125,1.797528,0.686426,-1.520688,0.149661,1.828241,0.867750,-1.662965,0.157989,1.917125,0.744197,-1.625599,0.158155,1.946796,0.281044,,,,,,,,,,,,,,,,,,,,,-1.554035,0.149058,1.796751,-1.520363,0.149660,1.827824,-1.663726,0.158073,1.917804,-1.627594,0.157998,1.948861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,6.316667,-0.012874,0.358413,-0.001432,-0.933473,-1.591016,0.153767,1.872380,0.001895,-1.554960,0.149143,1.797489,0.686426,-1.520633,0.149701,1.828204,0.867750,-1.662917,0.158018,1.917078,0.744197,-1.625552,0.158206,1.946751,0.281044,,,,,,,,,,,,,,,,,,,,,-1.554023,0.149085,1.796743,-1.520340,0.149699,1.827829,-1.663709,0.158101,1.917787,-1.627623,0.157984,1.948902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,6.325000,-0.013072,0.358469,-0.001179,-0.933450,-1.591083,0.153785,1.872427,0.001875,-1.555021,0.149190,1.797537,0.700117,-1.520697,0.149720,1.828256,0.880975,-1.662988,0.158035,1.917119,0.733533,-1.625627,0.158194,1.946796,0.251405,,,,,,,,,,,,,,,,,,,,,-1.554022,0.149120,1.796749,-1.520358,0.149718,1.827820,-1.663737,0.158118,1.917786,-1.627584,0.158070,1.948830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,6.333333,-0.012982,0.358428,-0.001237,-0.933466,-1.591102,0.153798,1.872432,0.001868,-1.555046,0.149189,1.797540,0.677117,-1.520719,0.149726,1.828256,0.861886,-1.663003,0.158054,1.917129,0.753252,-1.625639,0.158221,1.946802,0.300537,,,,,,,,,,,,,,,,,,,,,-1.554036,0.149117,1.796739,-1.520381,0.149724,1.827819,-1.663736,0.158136,1.917785,-1.627582,0.158117,1.948813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,6.341667,-0.013511,0.358619,-0.001926,-0.933384,-1.591798,0.153706,1.873076,0.002307,-1.555702,0.149194,1.798198,0.453319,-1.521390,0.149773,1.828928,0.627597,-1.663726,0.157820,1.917744,0.652077,-1.626375,0.158035,1.947434,0.545886,,,,,,,,,,,,,,,,,,,,,-1.554063,0.149079,1.796755,-1.520380,0.149697,1.827836,-1.664784,0.157893,1.918644,-1.627575,0.158128,1.948794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,6.350000,-0.013607,0.358677,-0.001818,-0.933361,-1.591781,0.153700,1.873057,0.002311,-1.555677,0.149203,1.798182,0.453319,-1.521368,0.149769,1.828916,0.627597,-1.663714,0.157812,1.917717,0.652077,-1.626366,0.158014,1.947412,0.545886,,,,,,,,,,,,,,,,,,,,,-1.554046,0.149085,1.796756,-1.520362,0.149695,1.827820,-1.664778,0.157887,1.918620,-1.627575,0.158106,1.948788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,6.358333,-0.012935,0.358445,-0.001293,-0.933460,-1.591114,0.153763,1.872445,0.001857,-1.555055,0.149148,1.797555,0.457703,-1.520729,0.149692,1.828272,0.627589,-1.663017,0.158020,1.917138,0.650464,-1.625654,0.158194,1.946813,0.541452,,,,,,,,,,,,,,,,,,,,,-1.554054,0.149074,1.796760,-1.520380,0.149692,1.827822,-1.663744,0.158105,1.917789,-1.627575,0.158075,1.948809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,6.366667,-0.012916,0.358416,-0.001365,-0.933472,-1.591082,0.153748,1.872417,0.001880,-1.555027,0.149131,1.797525,0.687781,-1.520700,0.149681,1.828240,0.866126,-1.662984,0.158000,1.917115,0.743998,-1.625619,0.158181,1.946788,0.282271,,,,,,,,,,,,,,,,,,,,,-1.554050,0.149064,1.796750,-1.520370,0.149681,1.827819,-1.663745,0.158086,1.917794,-1.627606,0.158020,1.948853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,6.375000,-0.012957,0.358427,-0.001251,-0.933467,-1.591085,0.153756,1.872424,0.001871,-1.555030,0.149144,1.797532,0.678854,-1.520703,0.149683,1.828248,0.861113,-1.662987,0.158014,1.917121,0.750165,-1.625622,0.158184,1.946795,0.297771,,,,,,,,,,,,,,,,,,,,,-1.554026,0.149071,1.796734,-1.520360,0.149684,1.827811,-1.663729,0.158100,1.917784,-1.627568,0.158048,1.948816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,6.383333,-0.012973,0.358352,-0.001233,-0.933495,-1.591061,0.153759,1.872409,0.001871,-1.555017,0.149149,1.797512,0.678854,-1.520686,0.149686,1.828222,0.861113,-1.662955,0.158016,1.917118,0.750165,-1.625586,0.158184,1.946786,0.297771,,,,,,,,,,,,,,,,,,,,,-1.554050,0.149082,1.796732,-1.520367,0.149687,1.827818,-1.663704,0.158101,1.917791,-1.627587,0.158012,1.948852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,6.391667,-0.012984,0.358427,-0.001302,-0.933467,-1.591076,0.153754,1.872422,0.001868,-1.555019,0.149147,1.797530,0.683801,-1.520693,0.149690,1.828246,0.863413,-1.662978,0.158003,1.917118,0.750263,-1.625613,0.158177,1.946792,0.293524,,,,,,,,,,,,,,,,,,,,,-1.554032,0.149076,1.796742,-1.520355,0.149692,1.827816,-1.663718,0.158090,1.917783,-1.627579,0.158019,1.948816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,6.400000,-0.013087,0.358427,-0.001217,-0.933465,-1.591088,0.153761,1.872421,0.001880,-1.555032,0.149170,1.797529,0.679757,-1.520705,0.149702,1.828244,0.861101,-1.662990,0.158005,1.917119,0.746603,-1.625625,0.158167,1.946793,0.293547,,,,,,,,,,,,,,,,,,,,,-1.554031,0.149099,1.796733,-1.520362,0.149701,1.827808,-1.663744,0.158090,1.917791,-1.627580,0.158038,1.948830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,6.408333,-0.012936,0.358438,-0.001467,-0.933463,-1.591102,0.153759,1.872445,0.001871,-1.555042,0.149146,1.797555,0.679757,-1.520716,0.149704,1.828272,0.861101,-1.663006,0.157997,1.917139,0.746603,-1.625643,0.158187,1.946813,0.293547,,,,,,,,,,,,,,,,,,,,,-1.554059,0.149074,1.796760,-1.520361,0.149704,1.827835,-1.663753,0.158084,1.917809,-1.627600,0.158049,1.948825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6.416667,-0.013038,0.358425,-0.001097,-0.933467,-1.591100,0.153757,1.872430,0.001860,-1.555045,0.149156,1.797537,0.683472,-1.520718,0.149679,1.828253,0.859238,-1.663000,0.158020,1.917129,0.748248,-1.625635,0.158173,1.946802,0.297492,,,,,,,,,,,,,,,,,,,,,-1.554044,0.149084,1.796747,-1.520390,0.149677,1.827820,-1.663727,0.158101,1.917781,-1.627576,0.158061,1.948826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,6.425000,-0.012981,0.358410,-0.001276,-0.933473,-1.591101,0.153750,1.872445,0.001855,-1.555048,0.149142,1.797552,0.682739,-1.520720,0.149682,1.828266,0.859951,-1.663001,0.158002,1.917144,0.755100,-1.625636,0.158173,1.946817,0.303804,,,,,,,,,,,,,,,,,,,,,-1.554059,0.149069,1.796759,-1.520373,0.149682,1.827826,-1.663727,0.158086,1.917797,-1.627571,0.158058,1.948816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6.433333,-0.012875,0.358412,-0.001511,-0.933473,-1.591101,0.153743,1.872445,0.001868,-1.555045,0.149121,1.797554,0.684565,-1.520718,0.149685,1.828269,0.860414,-1.663003,0.157986,1.917143,0.749833,-1.625638,0.158181,1.946815,0.296668,,,,,,,,,,,,,,,,,,,,,-1.554059,0.149050,1.796769,-1.520371,0.149686,1.827831,-1.663745,0.158073,1.917808,-1.627597,0.158033,1.948828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,6.441667,-0.013051,0.358436,-0.001338,-0.933462,-1.591094,0.153752,1.872438,0.001865,-1.555035,0.149157,1.797547,0.684565,-1.520709,0.149701,1.828263,0.860414,-1.662997,0.157989,1.917134,0.749833,-1.625633,0.158163,1.946808,0.296668,,,,,,,,,,,,,,,,,,,,,-1.554041,0.149084,1.796746,-1.520353,0.149700,1.827819,-1.663736,0.158074,1.917795,-1.627561,0.158043,1.948817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,6.450000,-0.012965,0.358398,-0.001269,-0.933478,-1.591047,0.153773,1.872404,0.001887,-1.554995,0.149162,1.797510,0.680380,-1.520667,0.149703,1.828224,0.857572,-1.662946,0.158028,1.917105,0.751133,-1.625579,0.158199,1.946777,0.303210,,,,,,,,,,,,,,,,,,,,,-1.554024,0.149097,1.796738,-1.520341,0.149702,1.827812,-1.663713,0.158113,1.917792,-1.627597,0.158028,1.948844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,6.458333,-0.012907,0.358398,-0.001338,-0.933479,-1.591075,0.153766,1.872416,0.001866,-1.555023,0.149146,1.797523,0.688257,-1.520694,0.149695,1.828236,0.863280,-1.662974,0.158022,1.917116,0.748883,-1.625608,0.158200,1.946788,0.290736,,,,,,,,,,,,,,,,,,,,,-1.554049,0.149078,1.796748,-1.520357,0.149696,1.827805,-1.663720,0.158108,1.917783,-1.627571,0.158046,1.948830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,6.466667,-0.012986,0.358414,-0.001253,-0.933472,-1.591074,0.153763,1.872414,0.001876,-1.555020,0.149155,1.797521,0.685036,-1.520693,0.149694,1.828236,0.866518,-1.662975,0.158017,1.917113,0.746866,-1.625609,0.158185,1.946786,0.285912,,,,,,,,,,,,,,,,,,,,,-1.554037,0.149087,1.796737,-1.520363,0.149694,1.827816,-1.663726,0.158102,1.917786,-1.627591,0.158028,1.948837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,6.475000,-0.012974,0.358430,-0.001219,-0.933466,-1.591101,0.153753,1.872445,0.001851,-1.555045,0.149143,1.797553,0.685036,-1.520718,0.149679,1.828269,0.866518,-1.663002,0.158012,1.917141,0.746866,-1.625638,0.158178,1.946815,0.285912,,,,,,,,,,,,,,,,,,,,,-1.554056,0.149071,1.796762,-1.520369,0.149678,1.827823,-1.663723,0.158095,1.917790,-1.627563,0.158075,1.948804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,6.483333,-0.013641,0.358604,-0.001807,-0.933388,-1.591804,0.153676,1.873083,0.002318,-1.555711,0.149184,1.798202,0.683006,-1.521397,0.149749,1.828932,0.858334,-1.663729,0.157785,1.917755,0.756765,-1.626377,0.157985,1.947444,0.307582,,,,,,,,,,,,,,,,,,,,,-1.554069,0.149065,1.796774,-1.520395,0.149676,1.827840,-1.664798,0.157860,1.918649,-1.627583,0.158076,1.948832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,6.491667,-0.013558,0.358631,-0.001842,-0.933379,-1.591793,0.153677,1.873071,0.002309,-1.555695,0.149173,1.798193,0.456451,-1.521384,0.149743,1.828924,0.630957,-1.663721,0.157794,1.917738,0.654173,-1.626370,0.157999,1.947429,0.538190,,,,,,,,,,,,,,,,,,,,,-1.554058,0.149050,1.796768,-1.520385,0.149672,1.827840,-1.664778,0.157871,1.918627,-1.627586,0.158089,1.948817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,6.500000,-0.013514,0.358612,-0.002083,-0.933387,-1.591806,0.153664,1.873074,0.002311,-1.555710,0.149155,1.798196,0.454452,-1.521397,0.149747,1.828926,0.627269,-1.663735,0.157762,1.917742,0.650768,-1.626383,0.157990,1.947432,0.544630,,,,,,,,,,,,,,,,,,,,,-1.554071,0.149041,1.796759,-1.520388,0.149671,1.827831,-1.664799,0.157834,1.918644,-1.627583,0.158084,1.948800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,6.508333,-0.012952,0.358432,-0.001365,-0.933465,-1.591056,0.153766,1.872386,0.001890,-1.554998,0.149154,1.797496,0.454452,-1.520672,0.149703,1.828212,0.627269,-1.662959,0.158013,1.917082,0.650768,-1.625595,0.158192,1.946756,0.544630,,,,,,,,,,,,,,,,,,,,,-1.554054,0.149094,1.796751,-1.520366,0.149701,1.827818,-1.663743,0.158096,1.917782,-1.627638,0.157991,1.948886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,6.516667,-0.012978,0.358446,-0.001232,-0.933459,-1.591077,0.153777,1.872410,0.001868,-1.555018,0.149168,1.797520,0.685022,-1.520693,0.149705,1.828237,0.864838,-1.662980,0.158035,1.917104,0.748990,-1.625617,0.158202,1.946780,0.290232,,,,,,,,,,,,,,,,,,,,,-1.554037,0.149099,1.796733,-1.520358,0.149706,1.827812,-1.663726,0.158120,1.917771,-1.627578,0.158045,1.948827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,6.525000,-0.012910,0.358398,-0.001314,-0.933479,-1.591041,0.153771,1.872372,0.001881,-1.554989,0.149152,1.797479,0.696366,-1.520661,0.149698,1.828192,0.872115,-1.662940,0.158029,1.917073,0.739393,-1.625574,0.158205,1.946744,0.269158,,,,,,,,,,,,,,,,,,,,,-1.554049,0.149089,1.796713,-1.520337,0.149697,1.827796,-1.663714,0.158114,1.917766,-1.627598,0.158016,1.948845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,6.533333,-0.012907,0.358364,-0.001370,-0.933492,-1.591054,0.153740,1.872391,0.001889,-1.555007,0.149121,1.797495,0.696366,-1.520677,0.149673,1.828206,0.872115,-1.662951,0.157993,1.917096,0.739393,-1.625582,0.158175,1.946765,0.269158,,,,,,,,,,,,,,,,,,,,,-1.554057,0.149060,1.796738,-1.520365,0.149671,1.827811,-1.663730,0.158077,1.917793,-1.627622,0.157981,1.948876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,6.541667,-0.012970,0.358396,-0.001281,-0.933479,-1.591082,0.153721,1.872423,0.001868,-1.555030,0.149111,1.797529,0.695766,-1.520702,0.149653,1.828243,0.874237,-1.662980,0.157974,1.917125,0.737776,-1.625614,0.158146,1.946796,0.264497,,,,,,,,,,,,,,,,,,,,,-1.554078,0.149045,1.796757,-1.520370,0.149653,1.827832,-1.663732,0.158059,1.917801,-1.627609,0.157975,1.948856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,6.550000,-0.012955,0.358458,-0.001403,-0.933455,-1.591110,0.153720,1.872458,0.001877,-1.555048,0.149110,1.797570,0.678130,-1.520723,0.149662,1.828288,0.858271,-1.663016,0.157963,1.917150,0.746968,-1.625654,0.158146,1.946826,0.298594,,,,,,,,,,,,,,,,,,,,,-1.554049,0.149037,1.796761,-1.520366,0.149663,1.827848,-1.663769,0.158050,1.917820,-1.627594,0.158011,1.948848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,6.558333,-0.013763,0.358591,-0.001955,-0.933391,-1.591816,0.153646,1.873090,0.002354,-1.555723,0.149177,1.798208,0.443691,-1.521409,0.149750,1.828936,0.618553,-1.663742,0.157724,1.917764,0.643686,-1.626389,0.157934,1.947452,0.537845,,,,,,,,,,,,,,,,,,,,,-1.554059,0.149054,1.796736,-1.520365,0.149676,1.827826,-1.664831,0.157801,1.918680,-1.627609,0.158024,1.948838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,6.566667,-0.013617,0.358562,-0.001948,-0.933405,-1.591818,0.153656,1.873076,0.002328,-1.555731,0.149162,1.798192,0.443691,-1.521415,0.149740,1.828919,0.618553,-1.663741,0.157753,1.917753,0.643686,-1.626386,0.157967,1.947439,0.537845,,,,,,,,,,,,,,,,,,,,,-1.554091,0.149054,1.796736,-1.520395,0.149659,1.827830,-1.664819,0.157823,1.918660,-1.627600,0.158066,1.948826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,6.575000,-0.013641,0.358628,-0.001685,-0.933379,-1.591791,0.153685,1.873060,0.002317,-1.555695,0.149192,1.798180,0.451088,-1.521383,0.149746,1.828911,0.626430,-1.663718,0.157807,1.917728,0.647300,-1.626367,0.157995,1.947419,0.538468,,,,,,,,,,,,,,,,,,,,,-1.554064,0.149063,1.796755,-1.520379,0.149678,1.827824,-1.664781,0.157887,1.918625,-1.627597,0.158082,1.948817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,6.583333,-0.012919,0.358483,-0.001313,-0.933446,-1.591101,0.153790,1.872435,0.001867,-1.555035,0.149172,1.797548,0.681665,-1.520713,0.149718,1.828268,0.855603,-1.663008,0.158047,1.917122,0.750193,-1.625647,0.158223,1.946801,0.304124,,,,,,,,,,,,,,,,,,,,,-1.554044,0.149099,1.796752,-1.520351,0.149716,1.827818,-1.663750,0.158131,1.917786,-1.627582,0.158112,1.948799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,6.591667,-0.012994,0.358450,-0.001193,-0.933458,-1.591112,0.153792,1.872436,0.001873,-1.555053,0.149185,1.797546,0.672233,-1.520728,0.149718,1.828263,0.854011,-1.663016,0.158051,1.917130,0.751545,-1.625653,0.158214,1.946805,0.309994,,,,,,,,,,,,,,,,,,,,,-1.554029,0.149109,1.796730,-1.520366,0.149714,1.827805,-1.663755,0.158133,1.917788,-1.627564,0.158135,1.948794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,6.600000,-0.013000,0.358447,-0.001111,-0.933459,-1.591102,0.153782,1.872425,0.001867,-1.555044,0.149175,1.797534,0.672233,-1.520719,0.149701,1.828251,0.854011,-1.663004,0.158048,1.917120,0.751545,-1.625641,0.158204,1.946795,0.309994,,,,,,,,,,,,,,,,,,,,,-1.554042,0.149101,1.796724,-1.520369,0.149698,1.827813,-1.663742,0.158131,1.917780,-1.627574,0.158107,1.948807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,6.608333,-0.012931,0.358412,-0.001272,-0.933473,-1.591089,0.153761,1.872416,0.001871,-1.555035,0.149145,1.797523,0.677233,-1.520708,0.149687,1.828238,0.859879,-1.662989,0.158021,1.917115,0.751791,-1.625624,0.158193,1.946787,0.302120,,,,,,,,,,,,,,,,,,,,,-1.554069,0.149076,1.796735,-1.520364,0.149686,1.827817,-1.663742,0.158106,1.917790,-1.627598,0.158045,1.948835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,6.616667,-0.012844,0.358425,-0.001434,-0.933469,-1.591092,0.153743,1.872439,0.001871,-1.555035,0.149114,1.797549,0.684652,-1.520708,0.149673,1.828264,0.862660,-1.662994,0.157997,1.917134,0.747364,-1.625630,0.158186,1.946808,0.290972,,,,,,,,,,,,,,,,,,,,,-1.554050,0.149044,1.796763,-1.520368,0.149675,1.827833,-1.663746,0.158085,1.917804,-1.627586,0.158018,1.948855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,6.625000,-0.012953,0.358426,-0.001431,-0.933467,-1.591107,0.153705,1.872457,0.001875,-1.555050,0.149095,1.797566,0.678781,-1.520723,0.149650,1.828282,0.856315,-1.663010,0.157945,1.917153,0.747815,-1.625646,0.158131,1.946827,0.300928,,,,,,,,,,,,,,,,,,,,,-1.554046,0.149021,1.796767,-1.520366,0.149651,1.827832,-1.663762,0.158033,1.917821,-1.627579,0.157993,1.948843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,6.633333,-0.012774,0.358362,-0.001548,-0.933494,-1.591032,0.153696,1.872392,0.001905,-1.554984,0.149057,1.797498,0.678781,-1.520653,0.149628,1.828209,0.856315,-1.662929,0.157948,1.917096,0.747815,-1.625561,0.158150,1.946765,0.300928,,,,,,,,,,,,,,,,,,,,,-1.554048,0.149001,1.796775,-1.520378,0.149625,1.827838,-1.663737,0.158030,1.917816,-1.627652,0.157902,1.948954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,6.641667,-0.012901,0.358381,-0.001462,-0.933485,-1.591089,0.153691,1.872445,0.001874,-1.555038,0.149072,1.797551,0.688152,-1.520709,0.149632,1.828263,0.862490,-1.662987,0.157935,1.917147,0.745402,-1.625620,0.158125,1.946818,0.288726,,,,,,,,,,,,,,,,,,,,,-1.554068,0.149004,1.796770,-1.520363,0.149633,1.827836,-1.663743,0.158022,1.917824,-1.627597,0.157964,1.948857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,6.650000,-0.012988,0.358435,-0.001338,-0.933463,-1.591098,0.153709,1.872450,0.001873,-1.555040,0.149103,1.797560,0.682769,-1.520714,0.149648,1.828276,0.857399,-1.663002,0.157954,1.917146,0.746773,-1.625638,0.158130,1.946820,0.297729,,,,,,,,,,,,,,,,,,,,,-1.554053,0.149031,1.796766,-1.520356,0.149648,1.827832,-1.663756,0.158040,1.917817,-1.627578,0.157996,1.948847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,6.658333,-0.013005,0.358460,-0.001279,-0.933454,-1.591081,0.153743,1.872432,0.001878,-1.555019,0.149138,1.797543,0.682769,-1.520695,0.149679,1.828261,0.857399,-1.662986,0.157991,1.917124,0.746773,-1.625623,0.158162,1.946800,0.297729,,,,,,,,,,,,,,,,,,,,,-1.554029,0.149068,1.796752,-1.520348,0.149679,1.827825,-1.663744,0.158078,1.917798,-1.627581,0.158010,1.948841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,6.666667,-0.013002,0.358440,-0.001162,-0.933462,-1.591062,0.153770,1.872402,0.001873,-1.555005,0.149163,1.797511,0.682707,-1.520679,0.149694,1.828227,0.860783,-1.662964,0.158031,1.917098,0.745351,-1.625601,0.158191,1.946773,0.291919,,,,,,,,,,,,,,,,,,,,,-1.554021,0.149093,1.796720,-1.520335,0.149692,1.827798,-1.663712,0.158114,1.917768,-1.627568,0.158066,1.948801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
