Format Version,1.23,Take Name,BW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.04.445 PM,Total Frames in Take,751,Total Exported Frames,751,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
44,0.366667,-0.005257,0.925138,0.002013,0.379588,1.984547,0.217672,-1.900819,0.001373,1.945274,0.210475,-1.827772,0.735003,1.912363,0.210951,-1.860001,0.764321,2.058267,0.224625,-1.942084,0.787918,2.022284,0.224637,-1.973420,0.705163,1.944455,0.210423,-1.827102,1.911801,0.210830,-1.859254,2.058913,0.224663,-1.942633,2.023026,0.224783,-1.974324,2.268543,0.043519,0.426672,,,,,,,,,,,,,,,,,,
45,0.375000,-0.005183,0.925140,0.002076,0.379584,1.984544,0.217665,-1.900807,0.001374,1.945271,0.210458,-1.827761,0.742112,1.912360,0.210943,-1.859989,0.761046,2.058264,0.224618,-1.942071,0.797733,2.022281,0.224639,-1.973406,0.693589,1.944466,0.210389,-1.827120,1.911800,0.210840,-1.859222,2.058882,0.224671,-1.942590,2.023050,0.224768,-1.974352,2.268538,0.043520,0.426670,,,,,,,,,,,,,,,,,,
46,0.383333,-0.005244,0.925138,0.002029,0.379588,1.984573,0.217652,-1.900841,0.001382,1.945300,0.210453,-1.827794,0.742112,1.912389,0.210931,-1.860023,0.761046,2.058293,0.224606,-1.942105,0.797733,2.022310,0.224620,-1.973441,0.693589,1.944502,0.210378,-1.827142,1.911810,0.210832,-1.859255,2.058922,0.224664,-1.942634,2.023081,0.224743,-1.974388,2.268545,0.043513,0.426679,,,,,,,,,,,,,,,,,,
47,0.391667,-0.005184,0.925122,0.002022,0.379629,1.984558,0.217654,-1.900818,0.001401,1.945278,0.210456,-1.827775,0.741743,1.912370,0.210939,-1.860007,0.758293,2.058282,0.224600,-1.942076,0.794107,2.022302,0.224619,-1.973415,0.693173,1.944466,0.210389,-1.827112,1.911783,0.210829,-1.859230,2.058919,0.224651,-1.942615,2.023090,0.224755,-1.974373,2.268548,0.043507,0.426680,,,,,,,,,,,,,,,,,,
48,0.400000,-0.005229,0.925138,0.001960,0.379589,1.984569,0.217646,-1.900847,0.001420,1.945295,0.210457,-1.827800,0.737435,1.912385,0.210935,-1.860029,0.755154,2.058290,0.224588,-1.942112,0.791186,2.022307,0.224602,-1.973448,0.688156,1.944488,0.210375,-1.827146,1.911783,0.210840,-1.859229,2.058916,0.224654,-1.942644,2.023132,0.224723,-1.974444,2.268549,0.043516,0.426677,,,,,,,,,,,,,,,,,,
49,0.408333,-0.005236,0.925129,0.002043,0.379613,1.984571,0.217634,-1.900840,0.001379,1.945294,0.210432,-1.827795,0.748952,1.912385,0.210911,-1.860026,0.754122,2.058293,0.224588,-1.942100,0.796444,2.022312,0.224604,-1.973437,0.691965,1.944517,0.210353,-1.827164,1.911796,0.210817,-1.859243,2.058918,0.224652,-1.942618,2.023081,0.224720,-1.974393,2.268527,0.043515,0.426669,,,,,,,,,,,,,,,,,,
50,0.416667,-0.005091,0.925140,0.002077,0.379587,1.984582,0.217655,-1.900857,0.001396,1.945307,0.210450,-1.827812,0.744758,1.912397,0.210943,-1.860041,0.752056,2.058304,0.224599,-1.942121,0.792411,2.022321,0.224629,-1.973456,0.690272,1.944517,0.210372,-1.827171,1.911804,0.210847,-1.859251,2.058942,0.224663,-1.942649,2.023093,0.224747,-1.974418,2.268544,0.043522,0.426676,,,,,,,,,,,,,,,,,,
51,0.425000,-0.004121,0.925228,0.002959,0.379378,1.984488,0.217712,-1.900777,0.001274,1.945239,0.210379,-1.827731,0.757026,1.912314,0.210985,-1.859943,0.780321,2.058198,0.224671,-1.942059,0.776397,2.022200,0.224815,-1.973377,0.762512,1.944474,0.210375,-1.827131,1.911806,0.210831,-1.859242,2.058901,0.224674,-1.942612,2.022761,0.224975,-1.974126,2.268547,0.043515,0.426664,,,,,,,,,,,,,,,,,,
52,0.433333,-0.005367,0.925116,0.002007,0.379642,1.984560,0.217657,-1.900837,0.001371,1.945280,0.210459,-1.827794,0.741379,1.912373,0.210926,-1.860027,0.761845,2.058283,0.224621,-1.942094,0.797867,2.022304,0.224623,-1.973434,0.694328,1.944472,0.210387,-1.827151,1.911814,0.210825,-1.859262,2.058899,0.224675,-1.942615,2.023076,0.224750,-1.974374,2.268534,0.043526,0.426668,,,,,,,,,,,,,,,,,,
53,0.441667,-0.004035,0.925245,0.003005,0.379337,1.984480,0.217717,-1.900776,0.001278,1.945237,0.210378,-1.827727,0.741379,1.912309,0.210993,-1.859936,0.761845,2.058187,0.224673,-1.942063,0.797867,2.022187,0.224826,-1.973378,0.694328,1.944463,0.210398,-1.827106,1.911804,0.210820,-1.859260,2.058942,0.224655,-1.942648,2.022707,0.225000,-1.974091,2.268541,0.043513,0.426661,,,,,,,,,,,,,,,,,,
54,0.450000,-0.005156,0.925150,0.002088,0.379560,1.984564,0.217665,-1.900844,0.001394,1.945295,0.210457,-1.827796,0.751839,1.912382,0.210945,-1.860023,0.784680,2.058283,0.224617,-1.942112,0.761319,2.022298,0.224641,-1.973445,0.775135,1.944464,0.210393,-1.827119,1.911816,0.210833,-1.859266,2.058934,0.224666,-1.942657,2.023053,0.224777,-1.974376,2.268541,0.043507,0.426682,,,,,,,,,,,,,,,,,,
55,0.458333,-0.005387,0.925144,0.001951,0.379574,1.984541,0.217658,-1.900817,0.001398,1.945271,0.210468,-1.827768,0.731557,1.912360,0.210932,-1.859996,0.762058,2.058258,0.224616,-1.942086,0.787277,2.022275,0.224615,-1.973420,0.698344,1.944435,0.210396,-1.827088,1.911803,0.210830,-1.859246,2.058890,0.224670,-1.942611,2.023057,0.224747,-1.974386,2.268535,0.043496,0.426672,,,,,,,,,,,,,,,,,,
56,0.466667,-0.005369,0.925143,0.001995,0.379576,1.984571,0.217635,-1.900853,0.001370,1.945301,0.210439,-1.827804,0.729855,1.912389,0.210906,-1.860032,0.765095,2.058289,0.224597,-1.942120,0.794214,2.022305,0.224600,-1.973454,0.687535,1.944485,0.210381,-1.827139,1.911834,0.210791,-1.859286,2.058924,0.224641,-1.942655,2.023054,0.224739,-1.974373,2.268542,0.043525,0.426671,,,,,,,,,,,,,,,,,,
57,0.475000,-0.005484,0.925129,0.001948,0.379609,1.984544,0.217645,-1.900802,0.001376,1.945270,0.210454,-1.827755,0.741380,1.912361,0.210909,-1.859986,0.762697,2.058263,0.224613,-1.942066,0.797851,2.022282,0.224603,-1.973403,0.691288,1.944471,0.210384,-1.827102,1.911795,0.210807,-1.859230,2.058885,0.224666,-1.942580,2.023051,0.224732,-1.974360,2.268539,0.043521,0.426659,,,,,,,,,,,,,,,,,,
58,0.483333,-0.005280,0.925125,0.001979,0.379619,1.984547,0.217660,-1.900825,0.001403,1.945269,0.210467,-1.827780,0.734977,1.912360,0.210941,-1.860011,0.756767,2.058269,0.224610,-1.942085,0.789413,2.022289,0.224620,-1.973423,0.691351,1.944444,0.210397,-1.827117,1.911784,0.210835,-1.859234,2.058913,0.224665,-1.942625,2.023063,0.224750,-1.974375,2.268550,0.043511,0.426673,,,,,,,,,,,,,,,,,,
59,0.491667,-0.005355,0.925143,0.001976,0.379577,1.984535,0.217671,-1.900809,0.001389,1.945264,0.210478,-1.827760,0.737377,1.912353,0.210945,-1.859988,0.759150,2.058253,0.224629,-1.942077,0.793582,2.022269,0.224632,-1.973411,0.690708,1.944451,0.210407,-1.827099,1.911779,0.210841,-1.859221,2.058882,0.224684,-1.942609,2.023050,0.224762,-1.974362,2.268543,0.043494,0.426674,,,,,,,,,,,,,,,,,,
60,0.500000,-0.005332,0.925147,0.002045,0.379565,1.984545,0.217656,-1.900826,0.001371,1.945277,0.210452,-1.827777,0.738084,1.912364,0.210923,-1.860004,0.765536,2.058262,0.224621,-1.942094,0.794259,2.022278,0.224628,-1.973428,0.699000,1.944468,0.210379,-1.827115,1.911806,0.210823,-1.859257,2.058893,0.224677,-1.942619,2.023030,0.224752,-1.974360,2.268539,0.043522,0.426664,,,,,,,,,,,,,,,,,,
61,0.508333,-0.005144,0.925135,0.002151,0.379597,1.984556,0.217643,-1.900826,0.001356,1.945281,0.210425,-1.827782,0.738084,1.912371,0.210916,-1.860011,0.765536,2.058278,0.224602,-1.942087,0.794259,2.022295,0.224630,-1.973423,0.699000,1.944503,0.210357,-1.827146,1.911797,0.210813,-1.859250,2.058907,0.224658,-1.942615,2.023036,0.224753,-1.974337,2.268540,0.043518,0.426677,,,,,,,,,,,,,,,,,,
62,0.516667,-0.004168,0.925218,0.002947,0.379402,1.984473,0.217716,-1.900766,0.001259,1.945221,0.210383,-1.827722,0.748040,1.912298,0.210985,-1.859935,0.760256,2.058185,0.224677,-1.942044,0.794256,2.022189,0.224817,-1.973364,0.704405,1.944453,0.210389,-1.827099,1.911803,0.210826,-1.859270,2.058885,0.224671,-1.942595,2.022741,0.224984,-1.974105,2.268539,0.043519,0.426666,,,,,,,,,,,,,,,,,,
63,0.525000,-0.005310,0.925144,0.002087,0.379575,1.984548,0.217649,-1.900811,0.001354,1.945279,0.210438,-1.827764,0.752780,1.912367,0.210913,-1.859992,0.788843,2.058266,0.224617,-1.942078,0.777406,2.022282,0.224627,-1.973412,0.765408,1.944473,0.210370,-1.827119,1.911827,0.210812,-1.859249,2.058873,0.224668,-1.942588,2.023043,0.224756,-1.974347,2.268537,0.043516,0.426661,,,,,,,,,,,,,,,,,,
64,0.533333,-0.005500,0.925114,0.001954,0.379644,1.984549,0.217649,-1.900815,0.001378,1.945270,0.210458,-1.827771,0.733102,1.912363,0.210911,-1.860004,0.768636,2.058272,0.224620,-1.942073,0.796905,2.022293,0.224609,-1.973413,0.692496,1.944446,0.210385,-1.827097,1.911814,0.210811,-1.859266,2.058895,0.224673,-1.942591,2.023062,0.224738,-1.974364,2.268544,0.043509,0.426675,,,,,,,,,,,,,,,,,,
65,0.541667,-0.005665,0.925122,0.001858,0.379622,1.984564,0.217629,-1.900826,0.001400,1.945290,0.210450,-1.827778,0.721814,1.912381,0.210886,-1.860010,0.771880,2.058283,0.224604,-1.942090,0.792560,2.022303,0.224575,-1.973428,0.688504,1.944440,0.210387,-1.827063,1.911831,0.210775,-1.859291,2.058923,0.224647,-1.942615,2.023076,0.224719,-1.974394,2.268533,0.043518,0.426671,,,,,,,,,,,,,,,,,,
66,0.550000,-0.004400,0.925229,0.002811,0.379374,1.984490,0.217692,-1.900789,0.001282,1.945244,0.210378,-1.827739,0.747939,1.912318,0.210956,-1.859951,0.787246,2.058197,0.224661,-1.942074,0.777605,2.022199,0.224775,-1.973392,0.757914,1.944461,0.210380,-1.827104,1.911821,0.210799,-1.859278,2.058901,0.224656,-1.942617,2.022762,0.224943,-1.974162,2.268539,0.043510,0.426664,,,,,,,,,,,,,,,,,,
67,0.558333,-0.005165,0.925153,0.002018,0.379553,1.984572,0.217640,-1.900836,0.001404,1.945303,0.210443,-1.827787,0.732579,1.912390,0.210928,-1.860013,0.758144,2.058290,0.224583,-1.942106,0.786752,2.022304,0.224605,-1.973439,0.693366,1.944480,0.210376,-1.827106,1.911806,0.210818,-1.859249,2.058943,0.224635,-1.942653,2.023072,0.224739,-1.974386,2.268538,0.043520,0.426676,,,,,,,,,,,,,,,,,,
68,0.566667,-0.005375,0.925123,0.001953,0.379623,1.984565,0.217635,-1.900820,0.001399,1.945287,0.210446,-1.827775,0.732579,1.912379,0.210910,-1.860006,0.758144,2.058287,0.224592,-1.942081,0.786752,2.022306,0.224593,-1.973419,0.693366,1.944464,0.210372,-1.827106,1.911809,0.210809,-1.859242,2.058920,0.224649,-1.942609,2.023090,0.224721,-1.974383,2.268527,0.043523,0.426693,,,,,,,,,,,,,,,,,,
69,0.575000,-0.005074,0.925142,0.002072,0.379581,1.984581,0.217641,-1.900841,0.001405,1.945307,0.210437,-1.827796,0.734275,1.912396,0.210931,-1.860024,0.760335,2.058302,0.224582,-1.942106,0.793349,2.022319,0.224613,-1.973441,0.687684,1.944484,0.210372,-1.827124,1.911811,0.210819,-1.859249,2.058967,0.224634,-1.942660,2.023073,0.224747,-1.974373,2.268534,0.043514,0.426669,,,,,,,,,,,,,,,,,,
70,0.583333,-0.005462,0.925124,0.001962,0.379621,1.984555,0.217652,-1.900812,0.001391,1.945279,0.210460,-1.827766,0.733884,1.912370,0.210917,-1.859997,0.755811,2.058275,0.224620,-1.942073,0.783210,2.022295,0.224612,-1.973411,0.698294,1.944463,0.210384,-1.827101,1.911804,0.210818,-1.859239,2.058898,0.224676,-1.942592,2.023083,0.224740,-1.974382,2.268541,0.043511,0.426662,,,,,,,,,,,,,,,,,,
71,0.591667,-0.005171,0.925143,0.002087,0.379579,1.984567,0.217674,-1.900820,0.001386,1.945294,0.210466,-1.827773,0.736259,1.912383,0.210952,-1.860001,0.762141,2.058286,0.224627,-1.942085,0.796830,2.022303,0.224650,-1.973419,0.685735,1.944470,0.210405,-1.827107,1.911822,0.210838,-1.859243,2.058926,0.224673,-1.942621,2.023063,0.224789,-1.974353,2.268538,0.043506,0.426670,,,,,,,,,,,,,,,,,,
72,0.600000,-0.005556,0.925122,0.001852,0.379624,1.984573,0.217649,-1.900817,0.001395,1.945297,0.210473,-1.827770,0.730554,1.912389,0.210919,-1.860002,0.766128,2.058293,0.224612,-1.942080,0.797827,2.022313,0.224593,-1.973418,0.682013,1.944468,0.210398,-1.827086,1.911829,0.210820,-1.859259,2.058911,0.224667,-1.942598,2.023114,0.224723,-1.974397,2.268545,0.043531,0.426657,,,,,,,,,,,,,,,,,,
73,0.608333,-0.005354,0.925126,0.002007,0.379618,1.984584,0.217648,-1.900827,0.001385,1.945307,0.210450,-1.827782,0.735777,1.912398,0.210918,-1.860013,0.763632,2.058305,0.224610,-1.942088,0.793990,2.022324,0.224614,-1.973425,0.694940,1.944484,0.210380,-1.827122,1.911843,0.210816,-1.859255,2.058939,0.224664,-1.942611,2.023084,0.224743,-1.974371,2.268550,0.043519,0.426671,,,,,,,,,,,,,,,,,,
74,0.616667,-0.005250,0.925140,0.001982,0.379586,1.984574,0.217645,-1.900816,0.001401,1.945301,0.210453,-1.827769,0.732194,1.912390,0.210929,-1.859998,0.757813,2.058294,0.224593,-1.942082,0.786986,2.022310,0.224605,-1.973417,0.694778,1.944469,0.210394,-1.827097,1.911815,0.210811,-1.859227,2.058941,0.224637,-1.942634,2.023082,0.224748,-1.974352,2.268554,0.043503,0.426655,,,,,,,,,,,,,,,,,,
75,0.625000,-0.005274,0.925137,0.001956,0.379593,1.984572,0.217643,-1.900819,0.001416,1.945298,0.210455,-1.827771,0.730198,1.912388,0.210928,-1.860000,0.756994,2.058292,0.224590,-1.942083,0.789975,2.022310,0.224600,-1.973419,0.683403,1.944464,0.210382,-1.827091,1.911806,0.210824,-1.859228,2.058932,0.224646,-1.942626,2.023112,0.224732,-1.974390,2.268546,0.043506,0.426655,,,,,,,,,,,,,,,,,,
76,0.633333,-0.005424,0.925124,0.002002,0.379622,1.984546,0.217643,-1.900786,0.001374,1.945270,0.210445,-1.827741,0.730198,1.912361,0.210906,-1.859972,0.756994,2.058267,0.224612,-1.942046,0.789975,2.022286,0.224609,-1.973384,0.683403,1.944457,0.210375,-1.827075,1.911807,0.210804,-1.859231,2.058880,0.224663,-1.942560,2.023067,0.224742,-1.974342,2.268540,0.043509,0.426664,,,,,,,,,,,,,,,,,,
77,0.641667,-0.005289,0.925126,0.002007,0.379618,1.984551,0.217643,-1.900795,0.001383,1.945274,0.210446,-1.827751,0.736868,1.912365,0.210919,-1.859982,0.767178,2.058273,0.224598,-1.942056,0.799666,2.022292,0.224608,-1.973393,0.689208,1.944462,0.210378,-1.827078,1.911799,0.210814,-1.859235,2.058910,0.224649,-1.942582,2.023052,0.224740,-1.974341,2.268543,0.043511,0.426666,,,,,,,,,,,,,,,,,,
78,0.650000,-0.005465,0.925129,0.001890,0.379609,1.984543,0.217651,-1.900786,0.001402,1.945268,0.210470,-1.827739,0.735910,1.912359,0.210925,-1.859969,0.764304,2.058263,0.224609,-1.942050,0.793093,2.022281,0.224600,-1.973387,0.694589,1.944432,0.210394,-1.827050,1.911798,0.210826,-1.859224,2.058890,0.224665,-1.942572,2.023077,0.224730,-1.974367,2.268544,0.043518,0.426670,,,,,,,,,,,,,,,,,,
79,0.658333,-0.005515,0.925130,0.001935,0.379605,1.984538,0.217670,-1.900767,0.001382,1.945265,0.210481,-1.827719,0.740482,1.912355,0.210933,-1.859950,0.761569,2.058256,0.224639,-1.942031,0.799430,2.022275,0.224626,-1.973368,0.684892,1.944466,0.210408,-1.827061,1.911783,0.210832,-1.859193,2.058870,0.224694,-1.942545,2.023066,0.224756,-1.974341,2.268548,0.043515,0.426693,,,,,,,,,,,,,,,,,,
80,0.666667,-0.005407,0.925137,0.002012,0.379589,1.984552,0.217660,-1.900777,0.001382,1.945281,0.210460,-1.827729,0.735878,1.912370,0.210924,-1.859958,0.765074,2.058270,0.224628,-1.942042,0.794327,2.022288,0.224628,-1.973377,0.694011,1.944465,0.210391,-1.827062,1.911811,0.210820,-1.859210,2.058904,0.224681,-1.942564,2.023048,0.224759,-1.974327,2.268549,0.043518,0.426676,,,,,,,,,,,,,,,,,,
81,0.675000,-0.005375,0.925134,0.001989,0.379599,1.984568,0.217655,-1.900799,0.001385,1.945294,0.210459,-1.827752,0.735211,1.912384,0.210925,-1.859981,0.764715,2.058287,0.224616,-1.942063,0.798477,2.022305,0.224618,-1.973399,0.686553,1.944474,0.210388,-1.827085,1.911826,0.210822,-1.859230,2.058903,0.224669,-1.942580,2.023094,0.224750,-1.974364,2.268544,0.043528,0.426676,,,,,,,,,,,,,,,,,,
82,0.683333,-0.005082,0.925157,0.002073,0.379544,1.984559,0.217663,-1.900794,0.001397,1.945291,0.210459,-1.827745,0.738454,1.912377,0.210952,-1.859971,0.753907,2.058276,0.224605,-1.942065,0.785132,2.022291,0.224636,-1.973397,0.698172,1.944484,0.210390,-1.827083,1.911784,0.210845,-1.859192,2.058932,0.224661,-1.942617,2.023049,0.224765,-1.974327,2.268539,0.043509,0.426665,,,,,,,,,,,,,,,,,,
83,0.691667,-0.005329,0.925137,0.001992,0.379592,1.984553,0.217680,-1.900776,0.001396,1.945280,0.210485,-1.827729,0.738454,1.912369,0.210954,-1.859958,0.753907,2.058272,0.224637,-1.942041,0.785132,2.022290,0.224643,-1.973377,0.698172,1.944462,0.210413,-1.827064,1.911798,0.210851,-1.859194,2.058907,0.224692,-1.942568,2.023066,0.224772,-1.974339,2.268555,0.043512,0.426668,,,,,,,,,,,,,,,,,,
84,0.700000,-0.005246,0.925149,0.001999,0.379562,1.984539,0.217687,-1.900759,0.001385,1.945270,0.210492,-1.827710,0.735997,1.912358,0.210969,-1.859937,0.760143,2.058257,0.224636,-1.942029,0.793183,2.022273,0.224650,-1.973362,0.689310,1.944451,0.210424,-1.827041,1.911789,0.210861,-1.859180,2.058900,0.224688,-1.942570,2.023031,0.224781,-1.974291,2.268536,0.043523,0.426676,,,,,,,,,,,,,,,,,,
85,0.708333,-0.005383,0.925121,0.001942,0.379630,1.984535,0.217686,-1.900758,0.001381,1.945256,0.210498,-1.827713,0.735041,1.912349,0.210962,-1.859945,0.761678,2.058258,0.224643,-1.942018,0.789447,2.022278,0.224642,-1.973356,0.698277,1.944459,0.210424,-1.827073,1.911778,0.210863,-1.859172,2.058873,0.224700,-1.942533,2.023061,0.224766,-1.974320,2.268546,0.043505,0.426665,,,,,,,,,,,,,,,,,,
86,0.716667,-0.005223,0.925140,0.002055,0.379585,1.984535,0.217685,-1.900743,0.001388,1.945262,0.210481,-1.827696,0.743710,1.912351,0.210962,-1.859925,0.758495,2.058254,0.224640,-1.942007,0.798788,2.022271,0.224657,-1.973342,0.688033,1.944435,0.210413,-1.827023,1.911789,0.210856,-1.859172,2.058893,0.224691,-1.942542,2.023035,0.224790,-1.974282,2.268546,0.043503,0.426672,,,,,,,,,,,,,,,,,,
87,0.725000,-0.005297,0.925123,0.002011,0.379625,1.984542,0.217677,-1.900776,0.001369,1.945264,0.210479,-1.827732,0.740559,1.912355,0.210952,-1.859964,0.761983,2.058265,0.224634,-1.942035,0.795662,2.022285,0.224643,-1.973373,0.697392,1.944456,0.210409,-1.827084,1.911794,0.210850,-1.859202,2.058886,0.224688,-1.942564,2.023051,0.224769,-1.974302,2.268533,0.043522,0.426675,,,,,,,,,,,,,,,,,,
88,0.733333,-0.005625,0.925123,0.001857,0.379622,1.984531,0.217667,-1.900761,0.001374,1.945256,0.210489,-1.827713,0.731868,1.912347,0.210929,-1.859945,0.770020,2.058250,0.224638,-1.942025,0.797619,2.022270,0.224612,-1.973363,0.692466,1.944429,0.210418,-1.827034,1.911800,0.210827,-1.859213,2.058867,0.224689,-1.942546,2.023045,0.224744,-1.974309,2.268548,0.043517,0.426664,,,,,,,,,,,,,,,,,,
89,0.741667,-0.005225,0.925129,0.002084,0.379612,1.984554,0.217639,-1.900791,0.001374,1.945277,0.210430,-1.827747,0.744860,1.912368,0.210912,-1.859977,0.761151,2.058276,0.224598,-1.942051,0.798510,2.022295,0.224615,-1.973388,0.690593,1.944495,0.210352,-1.827096,1.911792,0.210818,-1.859221,2.058897,0.224658,-1.942561,2.023064,0.224735,-1.974351,2.268537,0.043528,0.426681,,,,,,,,,,,,,,,,,,
90,0.750000,-0.005371,0.925109,0.002023,0.379657,1.984523,0.217659,-1.900756,0.001363,1.945240,0.210458,-1.827715,0.750484,1.912334,0.210925,-1.859949,0.764432,2.058248,0.224625,-1.942011,0.806788,2.022269,0.224628,-1.973351,0.683556,1.944464,0.210381,-1.827093,1.911784,0.210834,-1.859189,2.058844,0.224684,-1.942498,2.023054,0.224748,-1.974337,2.268544,0.043498,0.426657,,,,,,,,,,,,,,,,,,
91,0.758333,-0.005133,0.925145,0.002084,0.379574,1.984535,0.217678,-1.900768,0.001375,1.945263,0.210471,-1.827721,0.750484,1.912352,0.210960,-1.859949,0.764432,2.058255,0.224627,-1.942034,0.806788,2.022271,0.224653,-1.973368,0.683556,1.944441,0.210415,-1.827043,1.911786,0.210843,-1.859205,2.058906,0.224670,-1.942590,2.023014,0.224793,-1.974267,2.268545,0.043498,0.426661,,,,,,,,,,,,,,,,,,
92,0.766667,-0.005417,0.925115,0.002050,0.379644,1.984524,0.217666,-1.900755,0.001345,1.945245,0.210460,-1.827713,0.733185,1.912338,0.210924,-1.859945,0.764408,2.058247,0.224640,-1.942011,0.785713,2.022268,0.224640,-1.973351,0.706278,1.944433,0.210405,-1.827042,1.911807,0.210810,-1.859234,2.058861,0.224678,-1.942521,2.023011,0.224784,-1.974274,2.268548,0.043523,0.426698,,,,,,,,,,,,,,,,,,
93,0.775000,-0.005626,0.925128,0.001900,0.379610,1.984541,0.217667,-1.900766,0.001388,1.945269,0.210482,-1.827718,0.736355,1.912359,0.210923,-1.859949,0.776448,2.058259,0.224643,-1.942031,0.800382,2.022278,0.224619,-1.973368,0.701607,1.944438,0.210406,-1.827043,1.911808,0.210825,-1.859204,2.058870,0.224698,-1.942546,2.023079,0.224749,-1.974342,2.268545,0.043517,0.426675,,,,,,,,,,,,,,,,,,
94,0.783333,-0.005403,0.925128,0.001948,0.379612,1.984531,0.217673,-1.900743,0.001374,1.945256,0.210483,-1.827697,0.742284,1.912347,0.210945,-1.859928,0.761611,2.058252,0.224632,-1.942006,0.798403,2.022271,0.224630,-1.973343,0.691849,1.944455,0.210414,-1.827052,1.911784,0.210842,-1.859165,2.058869,0.224685,-1.942522,2.023043,0.224759,-1.974295,2.268539,0.043507,0.426686,,,,,,,,,,,,,,,,,,
95,0.791667,-0.005184,0.925130,0.002063,0.379610,1.984545,0.217681,-1.900763,0.001369,1.945268,0.210477,-1.827719,0.742782,1.912358,0.210961,-1.859950,0.762163,2.058267,0.224633,-1.942024,0.797883,2.022286,0.224654,-1.973361,0.693738,1.944474,0.210400,-1.827069,1.911789,0.210866,-1.859193,2.058885,0.224692,-1.942542,2.023056,0.224773,-1.974306,2.268546,0.043514,0.426655,,,,,,,,,,,,,,,,,,
96,0.800000,-0.005419,0.925136,0.002020,0.379591,1.984543,0.217683,-1.900758,0.001364,1.945272,0.210481,-1.827711,0.737141,1.912361,0.210944,-1.859940,0.767664,2.058262,0.224653,-1.942023,0.797164,2.022279,0.224652,-1.973359,0.697685,1.944457,0.210420,-1.827049,1.911812,0.210833,-1.859198,2.058880,0.224698,-1.942546,2.023040,0.224790,-1.974288,2.268538,0.043507,0.426667,,,,,,,,,,,,,,,,,,
97,0.808333,-0.005389,0.925122,0.002024,0.379626,1.984549,0.217680,-1.900765,0.001365,1.945272,0.210478,-1.827721,0.738893,1.912364,0.210944,-1.859952,0.767561,2.058271,0.224648,-1.942024,0.798261,2.022291,0.224649,-1.973362,0.696351,1.944463,0.210412,-1.827063,1.911814,0.210839,-1.859210,2.058890,0.224697,-1.942539,2.023049,0.224782,-1.974302,2.268538,0.043521,0.426682,,,,,,,,,,,,,,,,,,
98,0.816667,-0.005157,0.925147,0.002020,0.379568,1.984549,0.217689,-1.900758,0.001401,1.945277,0.210492,-1.827710,0.738893,1.912365,0.210977,-1.859938,0.767561,2.058268,0.224632,-1.942026,0.798261,2.022284,0.224654,-1.973360,0.696351,1.944449,0.210425,-1.827039,1.911796,0.210868,-1.859173,2.058904,0.224682,-1.942561,2.023067,0.224791,-1.974318,2.268554,0.043526,0.426682,,,,,,,,,,,,,,,,,,
99,0.825000,-0.005217,0.925127,0.002054,0.379616,1.984544,0.217689,-1.900758,0.001384,1.945266,0.210485,-1.827714,0.732806,1.912358,0.210967,-1.859945,0.760096,2.058267,0.224643,-1.942018,0.791823,2.022286,0.224660,-1.973355,0.688648,1.944458,0.210410,-1.827061,1.911784,0.210868,-1.859175,2.058889,0.224702,-1.942549,2.023071,0.224784,-1.974305,2.268534,0.043518,0.426686,,,,,,,,,,,,,,,,,,
100,0.833333,-0.005380,0.925135,0.001939,0.379595,1.984544,0.217694,-1.900756,0.001381,1.945271,0.210507,-1.827708,0.739548,1.912360,0.210970,-1.859937,0.758652,2.058263,0.224650,-1.942021,0.795043,2.022281,0.224649,-1.973357,0.690512,1.944467,0.210426,-1.827057,1.911794,0.210878,-1.859174,2.058870,0.224711,-1.942536,2.023081,0.224769,-1.974327,2.268548,0.043503,0.426676,,,,,,,,,,,,,,,,,,
101,0.841667,-0.005251,0.925132,0.002089,0.379604,1.984544,0.217684,-1.900757,0.001380,1.945269,0.210474,-1.827713,0.740652,1.912359,0.210954,-1.859942,0.761348,2.058265,0.224646,-1.942019,0.800303,2.022283,0.224662,-1.973355,0.684190,1.944466,0.210402,-1.827064,1.911779,0.210851,-1.859167,2.058899,0.224704,-1.942562,2.023050,0.224786,-1.974281,2.268538,0.043513,0.426682,,,,,,,,,,,,,,,,,,
